Turbo Decoder End-to-End Report
symbols=6144 n_half_iter=11 f1=263 f2=480 total_outputs=6144 expected_outputs=6144
final_decision_symbols=6144 bit_errors_vs_original=4570
idx_orig pi_inv bit_orig bit_int_at_pi_inv l_sys_orig l_par1_orig l_par2_int final_llr hard_dec match_orig
3114 390 1 1 -16 3 -15 63 0 ERR
3115 5789 0 0 9 -16 11 32 0 OK
3116 4468 1 1 -6 6 -16 -51 1 OK
3117 2571 1 1 -15 -5 -10 -51 1 OK
3118 98 0 0 7 -16 15 38 0 OK
3119 3193 0 0 15 2 -16 23 0 OK
3120 5712 1 1 -6 -10 -7 63 0 ERR
3121 1511 1 1 -15 7 -4 -64 1 OK
3122 2878 1 1 -9 -13 11 32 0 ERR
3123 3669 1 1 -12 -9 5 41 0 ERR
3124 3884 1 1 -6 15 15 36 0 ERR
3125 3523 0 0 3 -10 7 63 0 OK
3126 2586 1 1 -5 14 -12 -28 1 OK
3127 1073 1 1 -12 4 2 2 0 ERR
3128 5128 0 0 7 -16 -4 43 0 OK
3129 2463 0 0 15 14 8 -15 1 ERR
3130 5366 0 0 9 7 13 -48 1 ERR
3131 1549 1 1 -2 15 1 12 0 ERR
3132 3300 1 1 -8 4 15 -20 1 OK
3133 4475 0 0 3 15 11 12 0 OK
3134 5074 0 0 15 -12 5 12 0 OK
3135 5097 0 0 15 -15 -9 12 0 OK
3136 4544 0 0 15 -12 11 -33 1 ERR
3137 3415 1 1 -16 -16 14 14 0 ERR
3138 1710 1 1 -14 7 -6 63 0 ERR
3139 5573 0 0 5 -16 -5 -40 1 ERR
3140 2716 1 1 -3 15 15 27 0 ERR
3141 5427 0 0 15 -3 15 -44 1 ERR
3142 1418 0 0 10 -7 9 22 0 OK
3143 2977 1 1 -9 4 6 35 0 ERR
3144 3960 1 1 -4 -16 -10 -35 1 OK
3145 4367 0 0 14 14 12 -31 1 ERR
3146 4198 1 1 -6 5 -15 8 0 ERR
3147 3453 0 0 15 8 9 -8 1 ERR
3148 2132 0 0 -5 -8 6 -30 1 ERR
3149 235 0 0 14 -15 -8 15 0 OK
3150 3906 1 1 -8 6 2 26 0 ERR
3151 857 1 1 -1 -10 -16 -14 1 OK
3152 3376 1 1 -14 -13 -13 30 0 ERR
3153 5319 1 1 -11 15 -16 28 0 ERR
3154 542 1 1 -7 3 8 27 0 ERR
3155 1333 1 1 -9 12 15 57 0 ERR
3156 1548 0 0 15 15 -13 -50 1 ERR
3157 1187 1 1 -4 15 10 56 0 ERR
3158 250 0 0 4 -10 11 -64 1 ERR
3159 4881 0 0 15 -3 9 -64 1 ERR
3160 2792 0 0 15 0 1 63 0 OK
3161 127 0 0 15 -16 10 63 0 OK
3162 3030 1 1 -12 4 5 33 0 ERR
3163 5357 1 1 -12 15 8 54 0 ERR
3164 964 0 0 7 -7 -12 30 0 OK
3165 2139 0 0 15 10 5 -64 1 ERR
3166 2738 0 0 15 10 3 -64 1 ERR
3167 2761 1 1 -15 2 6 63 0 ERR
3168 2208 1 1 6 8 11 28 0 ERR
3169 1079 1 1 -16 -7 6 63 0 ERR
3170 5518 1 1 -11 12 -8 63 0 ERR
3171 3237 1 1 -7 -16 15 63 0 ERR
3172 380 0 0 14 15 6 -57 1 ERR
3173 3091 1 1 -4 8 15 49 0 ERR
3174 5226 1 1 -9 -11 -4 63 0 ERR
3175 641 1 1 -8 15 9 56 0 ERR
3176 1624 1 1 -13 -13 13 57 0 ERR
3177 2031 0 0 13 15 15 16 0 OK
3178 1862 1 1 -9 14 13 -16 1 OK
3179 1117 0 0 13 15 -16 -60 1 ERR
3180 5940 0 0 4 -4 -12 -27 1 ERR
3181 4043 0 0 15 -12 15 -63 1 ERR
3182 1570 1 1 -16 8 13 35 0 ERR
3183 4665 1 1 -4 -16 15 38 0 ERR
3184 1040 0 0 0 15 15 -28 1 ERR
3185 2983 0 0 10 -6 -8 -58 1 ERR
3186 4350 0 0 15 15 13 35 0 OK
3187 5141 1 1 -9 -16 6 -16 1 OK
3188 5356 0 0 11 -16 -4 49 0 OK
3189 4995 0 0 7 12 -15 -64 1 ERR
3190 4058 1 1 -8 10 -15 29 0 ERR
3191 2545 1 1 -16 -6 6 -44 1 OK
3192 456 0 0 9 -3 -15 55 0 OK
3193 3935 0 0 4 15 8 46 0 OK
3194 694 1 1 -16 15 13 -28 1 OK
3195 3021 0 0 10 5 15 29 0 OK
3196 4772 0 0 15 -16 6 -49 1 ERR
3197 5947 1 1 -7 12 12 53 0 ERR
3198 402 0 0 10 -16 -16 -45 1 ERR
3199 425 1 1 -2 11 14 28 0 ERR
3200 6016 0 0 8 -11 -15 -62 1 ERR
3201 4887 0 0 14 -8 -7 -38 1 ERR
3202 3182 0 0 15 -13 2 -50 1 ERR
3203 901 0 0 14 7 7 -4 1 ERR
3204 4188 1 1 -11 9 -15 63 0 ERR
3205 755 0 0 12 11 -16 63 0 OK
3206 2890 1 1 -16 15 -15 63 0 ERR
3207 4449 0 0 5 -16 15 -33 1 ERR
3208 5432 0 0 10 15 13 -33 1 ERR
3209 5839 1 1 -13 -5 -11 63 0 ERR
3210 5670 1 1 -10 3 7 63 0 ERR
3211 4925 0 0 9 13 9 -64 1 ERR
3212 3604 0 0 1 10 -10 -62 1 ERR
3213 1707 0 0 15 10 6 -61 1 ERR
3214 5378 0 0 11 15 -9 -47 1 ERR
3215 2329 0 0 15 15 -11 -63 1 ERR
3216 4848 0 0 1 7 -14 -40 1 ERR
3217 647 0 0 10 15 -7 -31 1 ERR
3218 2014 0 0 -1 3 -14 -34 1 ERR
3219 2805 1 1 -7 -10 -16 55 0 ERR
3220 3020 0 0 15 15 -16 -47 1 ERR
3221 2659 0 0 12 -3 15 -12 1 ERR
3222 1722 1 1 -16 -16 15 21 0 ERR
3223 209 0 0 15 12 12 -31 1 ERR
3224 4264 1 1 -6 -14 -16 34 0 ERR
3225 1599 0 0 15 -7 -16 -50 1 ERR
3226 4502 0 0 11 15 -4 31 0 OK
3227 685 0 0 8 -13 10 -35 1 ERR
3228 2436 0 0 13 15 -10 12 0 OK
3229 3611 0 0 -1 9 -9 34 0 OK
3230 4210 1 1 -11 11 -16 -34 1 OK
3231 4233 1 1 -14 15 2 35 0 ERR
3232 3680 0 0 12 7 -4 -38 1 ERR
3233 2551 0 0 15 -16 5 -20 1 ERR
3234 846 0 0 15 -16 15 -10 1 ERR
3235 4709 1 1 -16 12 -16 24 0 ERR
3236 1852 1 1 -3 -6 -15 -64 1 OK
3237 4563 0 0 13 15 3 -48 1 ERR
3238 554 1 1 -4 9 7 21 0 ERR
3239 2113 1 1 -12 -10 10 42 0 ERR
3240 3096 0 0 13 -16 15 -64 1 ERR
3241 3503 1 1 -16 -11 -13 -9 1 OK
3242 3334 1 1 -13 9 -16 0 0 ERR
3243 2589 1 1 -16 4 15 0 0 ERR
3244 1268 1 1 -5 15 6 6 0 ERR
3245 5515 0 0 11 13 -11 -64 1 ERR
3246 3042 1 1 -11 7 10 31 0 ERR
3247 6137 1 1 -11 15 -5 7 0 ERR
3248 2512 1 1 -13 1 12 39 0 ERR
3249 4455 1 1 -16 5 -16 56 0 ERR
3250 5822 0 0 13 14 15 -26 1 ERR
3251 469 1 1 -15 -10 -15 59 0 ERR
3252 684 1 1 -15 -16 -12 63 0 ERR
3253 323 1 1 -2 11 -8 53 0 ERR
3254 5530 1 1 -16 8 -16 63 0 ERR
3255 4017 1 1 -16 15 12 63 0 ERR
3256 1928 1 1 -16 -16 14 63 0 ERR
3257 5407 0 0 15 2 14 -64 1 ERR
3258 2166 0 0 15 15 8 -64 1 ERR
3259 4493 1 1 -9 11 -16 63 0 ERR
3260 100 1 1 -16 -9 -7 63 0 ERR
3261 1275 1 1 -11 15 -14 63 0 ERR
3262 1874 0 0 15 15 -11 -64 1 ERR
3263 1897 0 0 7 15 3 -64 1 ERR
3264 1344 1 1 3 -5 -11 63 0 ERR
3265 215 0 0 11 15 -7 -64 1 ERR
3266 4654 1 1 -9 11 -7 50 0 ERR
3267 2373 0 0 15 15 1 -64 1 ERR
3268 5660 1 1 -12 13 2 63 0 ERR
3269 2227 1 1 -14 9 -15 63 0 ERR
3270 4362 1 1 -9 -7 -16 48 0 ERR
3271 5921 1 1 -10 5 15 -29 1 OK
3272 760 0 0 10 6 15 -19 1 ERR
3273 1167 1 1 -14 -10 -16 -64 1 OK
3274 998 1 1 -13 -7 11 -4 1 OK
3275 253 1 1 -7 15 6 45 0 ERR
3276 5076 0 0 15 -16 -7 -31 1 ERR
3277 3179 1 1 -9 12 15 20 0 ERR
3278 706 0 0 15 -16 15 -59 1 ERR
3279 3801 0 0 15 -6 9 -5 1 ERR
3280 176 1 1 -8 5 15 -25 1 OK
3281 2119 1 1 -13 -16 13 -36 1 OK
3282 3486 0 0 15 9 13 -49 1 ERR
3283 4277 0 0 15 -16 -16 8 0 OK
3284 4492 0 0 9 15 6 15 0 OK
3285 4131 1 1 -7 -13 8 -15 1 OK
3286 3194 0 0 14 -16 -11 -19 1 ERR
3287 1681 0 0 5 12 3 63 0 OK
3288 5736 0 0 14 -16 15 -10 1 ERR
3289 3071 0 0 -1 15 15 -37 1 ERR
3290 5974 1 1 -3 -16 -5 63 0 ERR
3291 2157 0 0 15 -9 15 -50 1 ERR
3292 3908 1 1 -16 -16 15 53 0 ERR
3293 5083 0 0 15 -3 -3 -31 1 ERR
3294 5682 0 0 4 -7 -3 21 0 OK
3295 5705 1 1 -11 -6 2 12 0 ERR
3296 5152 1 1 -3 1 -9 19 0 ERR
3297 4023 1 1 -16 15 -16 10 0 ERR
3298 2318 0 0 15 -10 7 5 0 OK
3299 37 1 1 -16 -10 15 33 0 ERR
3300 3324 0 0 13 -2 -4 14 0 OK
3301 6035 1 1 -5 -5 -16 -14 1 OK
3302 2026 1 1 -4 12 8 39 0 ERR
3303 3585 1 1 -16 1 -7 44 0 ERR
3304 4568 0 0 15 15 -11 -2 1 ERR
3305 4975 0 0 15 -15 9 -37 1 ERR
3306 4806 0 0 5 14 15 32 0 OK
3307 4061 0 0 15 11 15 2 0 OK
3308 2740 1 1 -16 15 -16 -14 1 OK
3309 843 1 1 -16 15 -16 40 0 ERR
3310 4514 1 1 -16 2 -16 46 0 ERR
3311 1465 1 1 -14 15 -16 51 0 ERR
3312 3984 1 1 -11 1 12 -22 1 OK
3313 5927 1 1 -8 -16 15 45 0 ERR
3314 1150 1 1 -9 8 -16 -9 1 OK
3315 1941 0 0 12 -9 4 10 0 OK
3316 2156 1 1 -5 10 -8 20 0 ERR
3317 1795 1 1 -8 11 -8 -17 1 OK
3318 858 1 1 -16 15 14 55 0 ERR
3319 5489 1 1 -16 -16 1 9 0 ERR
3320 3400 1 1 -14 1 15 63 0 ERR
3321 735 1 1 -14 -16 -1 63 0 ERR
3322 3638 0 0 15 8 15 -49 1 ERR
3323 5965 1 1 -16 15 -8 9 0 ERR
3324 1572 1 1 -5 -13 -15 9 0 ERR
3325 2747 1 1 -16 14 -6 63 0 ERR
3326 3346 1 1 -16 -11 4 63 0 ERR
3327 3369 1 1 -7 -16 12 58 0 ERR
3328 2816 1 1 -10 -2 15 9 0 ERR
3329 1687 1 1 -13 -4 -9 49 0 ERR
3330 6126 1 1 -8 11 -13 60 0 ERR
3331 3845 0 0 12 12 -11 -55 1 ERR
3332 988 0 0 15 -12 11 -64 1 ERR
3333 3699 0 0 15 -4 8 -64 1 ERR
3334 5834 0 0 15 -16 5 -21 1 ERR
3335 1249 0 0 11 15 7 -3 1 ERR
3336 2232 1 1 -16 15 15 -33 1 OK
3337 2639 0 0 6 7 12 -50 1 ERR
3338 2470 1 1 -15 15 6 -14 1 OK
3339 1725 0 0 14 -16 15 63 0 OK
3340 404 1 1 0 -6 -8 13 0 ERR
3341 4651 1 1 -8 -16 10 -8 1 OK
3342 2178 0 0 15 15 -9 7 0 OK
3343 5273 1 1 -11 -10 -13 7 0 ERR
3344 1648 1 1 -8 3 6 18 0 ERR
3345 3591 0 0 13 15 -13 -55 1 ERR
3346 4958 0 0 15 15 -10 -53 1 ERR
3347 5749 0 0 5 15 -10 -31 1 ERR
3348 5964 0 0 7 15 15 -33 1 ERR
3349 5603 1 1 -1 -4 -12 32 0 ERR
3350 4666 1 1 -7 -12 8 18 0 ERR
3351 3153 0 0 14 -4 -15 -34 1 ERR
3352 1064 0 0 5 -16 3 -10 1 ERR
3353 4543 1 1 -13 -16 -12 -19 1 OK
3354 1302 1 1 -16 15 15 37 0 ERR
3355 3629 0 0 13 -1 11 -18 1 ERR
3356 5380 0 0 15 -9 1 54 0 OK
3357 411 0 0 15 -11 -5 -19 1 ERR
3358 1010 1 1 -12 -14 -10 -64 1 OK
3359 1033 1 1 -4 6 11 20 0 ERR
3360 480 1 1 -10 12 -7 11 0 ERR
3361 5495 1 1 -16 3 -10 6 0 ERR
3362 3790 1 1 -4 -16 13 -46 1 OK
3363 1509 1 1 -13 15 -16 39 0 ERR
3364 4796 0 0 3 15 4 -64 1 ERR
3365 1363 1 1 -16 -7 -15 63 0 ERR
3366 3498 1 1 -10 -14 -12 -14 1 OK
3367 5057 0 0 10 -4 -10 1 0 OK
3368 6040 1 1 -5 9 -8 14 0 ERR
3369 303 1 1 6 -15 -11 -31 1 OK
3370 134 0 0 9 0 13 63 0 OK
3371 5533 0 0 15 -8 -16 -24 1 ERR
3372 4212 0 0 8 8 10 63 0 OK
3373 2315 1 1 -16 -6 -11 54 0 ERR
3374 5986 1 1 -14 15 14 19 0 ERR
3375 2937 0 0 1 6 8 -13 1 ERR
3376 5456 0 0 6 12 -6 -38 1 ERR
3377 1255 1 1 -14 -7 -16 48 0 ERR
3378 2622 1 1 -12 -15 8 15 0 ERR
3379 3413 1 1 -16 15 -6 18 0 ERR
3380 3628 0 0 9 -14 15 -27 1 ERR
3381 3267 1 1 -5 7 -7 51 0 ERR
3382 2330 0 0 6 -11 10 -43 1 ERR
3383 817 1 1 -7 15 -6 22 0 ERR
3384 4872 1 1 -13 8 -8 22 0 ERR
3385 2207 1 1 -16 14 -10 54 0 ERR
3386 5110 0 0 15 14 -8 -59 1 ERR
3387 1293 0 0 15 -4 -15 -64 1 ERR
3388 3044 0 0 15 -16 -6 -63 1 ERR
3389 4219 0 0 15 5 8 40 0 OK
3390 4818 0 0 15 0 14 -56 1 ERR
3391 4841 0 0 8 -15 8 48 0 OK
3392 4288 1 1 -16 -13 -6 63 0 ERR
3393 3159 0 0 11 6 15 -64 1 ERR
3394 1454 1 1 -16 1 -5 63 0 ERR
3395 5317 0 0 15 3 6 -47 1 ERR
3396 2460 0 0 15 15 -5 -64 1 ERR
3397 5171 0 0 11 -13 1 -34 1 ERR
3398 1162 0 0 15 8 15 -64 1 ERR
3399 2721 1 1 -12 -11 15 52 0 ERR
3400 3704 1 1 -11 15 10 -45 1 OK
3401 4111 0 0 9 9 -14 29 0 OK
3402 3942 0 0 15 13 -10 -29 1 ERR
3403 3197 1 1 -14 -5 15 47 0 ERR
3404 1876 0 0 15 15 -11 -29 1 ERR
3405 6123 0 0 14 -6 12 47 0 OK
3406 3650 0 0 15 10 5 -45 1 ERR
3407 601 0 0 3 15 -15 -49 1 ERR
3408 3120 1 1 -16 -10 9 47 0 ERR
3409 5063 0 0 15 -16 -10 -42 1 ERR
3410 286 0 0 6 14 -6 -50 1 ERR
3411 1077 1 1 -10 -8 15 53 0 ERR
3412 1292 1 1 -12 11 15 63 0 ERR
3413 931 1 1 -4 -12 5 63 0 ERR
3414 6138 0 0 13 15 -10 -64 1 ERR
3415 4625 1 1 -16 10 -16 28 0 ERR
3416 2536 1 1 -16 -16 13 -21 1 OK
3417 6015 1 1 -14 15 15 34 0 ERR
3418 2774 1 1 -16 -14 -15 27 0 ERR
3419 5101 1 1 -16 2 12 46 0 ERR
3420 708 1 1 -16 5 -15 33 0 ERR
3421 1883 0 0 15 -16 12 -40 1 ERR
3422 2482 0 0 13 -14 15 -56 1 ERR
3423 2505 0 0 15 -10 0 -59 1 ERR
3424 1952 0 0 10 11 15 0 0 OK
3425 823 1 1 -12 13 8 39 0 ERR
3426 5262 0 0 3 8 1 -50 1 ERR
3427 2981 1 1 -11 4 -11 33 0 ERR
3428 124 0 0 13 -15 -3 -63 1 ERR
3429 2835 1 1 -7 -11 15 43 0 ERR
3430 4970 0 0 5 6 15 -59 1 ERR
3431 385 1 1 -1 -3 15 47 0 ERR
3432 1368 1 1 -10 13 -11 48 0 ERR
3433 1775 0 0 10 3 -8 47 0 OK
3434 1606 0 0 -8 15 -6 -44 1 ERR
3435 861 0 0 15 10 -11 28 0 OK
3436 5684 0 0 7 14 14 -50 1 ERR
3437 3787 1 1 -16 -16 -16 -52 1 OK
3438 1314 1 1 -15 -16 15 -52 1 OK
3439 4409 0 0 11 -16 15 -64 1 ERR
3440 784 0 0 8 -5 9 -64 1 ERR
3441 2727 0 0 15 14 2 -64 1 ERR
3442 4094 1 1 -4 14 -16 -28 1 OK
3443 4885 1 1 -7 -5 -11 63 0 ERR
3444 5100 1 1 -2 4 9 63 0 ERR
3445 4739 1 1 -10 -2 -2 63 0 ERR
3446 3802 1 1 -9 -7 -13 63 0 ERR
3447 2289 1 1 -16 15 -10 63 0 ERR
3448 200 1 1 -13 10 15 29 0 ERR
3449 3679 1 1 -16 11 5 4 0 ERR
3450 438 0 0 9 -3 15 7 0 OK
3451 2765 0 0 14 -11 7 -17 1 ERR
3452 4516 1 1 -13 11 15 -4 1 OK
3453 5691 1 1 -2 9 -9 47 0 ERR
3454 146 1 1 -9 -4 10 -30 1 OK
3455 169 0 0 8 13 15 -30 1 ERR
3456 5760 0 0 13 -12 -16 -39 1 ERR
3457 4631 1 1 -12 12 -6 39 0 ERR
3458 2926 0 0 15 -13 10 -9 1 ERR
3459 645 0 0 5 -12 -10 9 0 OK
3460 3932 1 1 0 9 -10 60 0 ERR
3461 499 0 0 11 11 -7 -35 1 ERR
3462 2634 1 1 0 -14 -6 63 0 ERR
3463 4193 1 1 -16 -10 -11 61 0 ERR
3464 5176 1 1 -10 13 -14 -64 1 OK
3465 5583 1 1 -16 15 -15 25 0 ERR
3466 5414 0 0 3 -10 13 -58 1 ERR
3467 4669 1 1 -9 -16 14 63 0 ERR
3468 3348 1 1 -2 -16 -2 38 0 ERR
3469 1451 0 0 15 15 9 -38 1 ERR
3470 5122 1 1 -12 -15 -10 46 0 ERR
3471 2073 0 0 15 -8 -12 -58 1 ERR
3472 4592 1 1 -12 -16 15 56 0 ERR
3473 391 1 1 -8 15 -8 55 0 ERR
3474 1758 0 0 15 -5 -5 -56 1 ERR
3475 2549 1 1 4 4 12 25 0 ERR
3476 2764 1 1 -12 3 12 13 0 ERR
3477 2403 1 1 -8 10 9 40 0 ERR
3478 1466 0 0 15 10 15 -25 1 ERR
3479 6097 0 0 15 -16 15 -8 1 ERR
3480 4008 1 1 -1 3 -11 8 0 ERR
3481 1343 0 0 15 -9 -15 -8 1 ERR
3482 4246 1 1 -16 15 -11 39 0 ERR
3483 429 0 0 14 -11 -9 -20 1 ERR
3484 2180 1 1 -3 15 0 -1 1 OK
3485 3355 1 1 -6 11 0 14 0 ERR
3486 3954 1 1 -15 4 -12 37 0 ERR
3487 3977 0 0 7 11 4 -25 1 ERR
3488 3424 1 1 -10 15 -16 47 0 ERR
3489 2295 1 1 -9 10 8 58 0 ERR
3490 590 0 0 14 15 15 -37 1 ERR
3491 4453 0 0 15 -12 -10 1 0 OK
3492 1596 1 1 -9 -2 7 63 0 ERR
3493 4307 1 1 -11 8 -4 37 0 ERR
3494 298 0 0 11 -11 -16 -44 1 ERR
3495 1857 0 0 4 15 -11 -64 1 ERR
3496 2840 1 1 -6 -9 -7 29 0 ERR
3497 3247 1 1 -12 15 8 32 0 ERR
3498 3078 1 1 -14 -12 2 63 0 ERR
3499 2333 0 0 8 15 15 -54 1 ERR
3500 1012 1 1 -15 4 11 -20 1 OK
3501 5259 0 0 9 15 -6 -39 1 ERR
3502 2786 0 0 9 -16 -16 10 0 OK
3503 5881 0 0 15 -6 14 -51 1 ERR
3504 2256 0 0 15 -9 -10 -36 1 ERR
3505 4199 0 0 12 13 -16 -36 1 ERR
3506 5566 0 0 7 -9 15 -10 1 ERR
3507 213 0 0 15 15 -16 -10 1 ERR
3508 428 0 0 8 11 -3 -57 1 ERR
3509 67 1 1 -14 12 5 63 0 ERR
3510 5274 1 1 -11 6 12 21 0 ERR
3511 3761 0 0 15 15 9 -50 1 ERR
3512 1672 0 0 15 -16 15 63 0 OK
3513 5151 0 0 11 -16 -12 -27 1 ERR
3514 1910 1 1 -16 2 -14 63 0 ERR
3515 4237 1 1 -16 -16 15 63 0 ERR
3516 5988 0 0 9 12 -3 63 0 OK
3517 1019 1 1 1 7 -16 40 0 ERR
3518 1618 0 0 15 15 3 -64 1 ERR
3519 1641 1 1 -4 15 -3 -45 1 OK
3520 1088 0 0 15 -16 -11 -64 1 ERR
3521 6103 1 1 -10 -16 -1 63 0 ERR
3522 4398 1 1 -8 -3 -11 -64 1 OK
3523 2117 1 1 -11 -12 5 63 0 ERR
3524 5404 0 0 15 6 11 22 0 OK
3525 1971 1 1 -12 -3 -2 -30 1 OK
3526 4106 0 0 15 -6 12 -21 1 ERR
3527 5665 1 1 -16 -6 0 -16 1 OK
3528 504 0 0 15 1 -8 -4 1 ERR
3529 911 1 1 -7 15 -4 37 0 ERR
3530 742 1 1 -13 -9 -8 -64 1 OK
3531 6141 0 0 15 12 -11 -37 1 ERR
3532 4820 1 1 -11 11 -16 -64 1 OK
3533 2923 1 1 -14 -10 14 62 0 ERR
3534 450 0 0 5 -11 15 -2 1 ERR
3535 3545 1 1 -3 -13 15 -51 1 OK
3536 6064 1 1 -16 15 -16 -64 1 OK
3537 1863 0 0 2 2 8 -16 1 ERR
3538 3230 1 1 -7 15 8 16 0 ERR
3539 4021 0 0 3 -16 5 -64 1 ERR
3540 4236 0 0 15 -16 -16 -62 1 ERR
3541 3875 1 1 -11 14 11 63 0 ERR
3542 2938 0 0 6 6 -16 -64 1 ERR
3543 1425 0 0 15 2 15 -64 1 ERR
3544 5480 1 1 -16 -10 -5 23 0 ERR
3545 2815 0 0 6 13 10 -8 1 ERR
3546 5718 0 0 14 -7 3 -64 1 ERR
3547 1901 1 1 -15 -11 -14 27 0 ERR
3548 3652 1 1 -7 -9 -6 59 0 ERR
3549 4827 1 1 -3 -16 15 -64 1 OK
3550 5426 0 0 15 15 -13 9 0 OK
3551 5449 1 1 -13 -7 -16 -4 1 OK
3552 4896 1 1 -16 15 -5 -12 1 OK
3553 3767 1 1 -16 -16 -14 35 0 ERR
3554 2062 0 0 4 11 6 -24 1 ERR
3555 5925 0 0 15 -14 -2 63 0 OK
3556 3068 0 0 5 12 0 -46 1 ERR
3557 5779 1 1 -16 -16 15 -64 1 OK
3558 1770 1 1 -6 15 -16 -30 1 OK
3559 3329 0 0 15 15 12 -49 1 ERR
3560 4312 1 1 -16 -16 -14 -38 1 OK
3561 4719 1 1 -7 -7 -5 32 0 ERR
3562 4550 1 1 -16 15 -14 -13 1 OK
3563 3805 1 1 -15 15 8 28 0 ERR
3564 2484 0 0 15 -16 -13 19 0 OK
3565 587 0 0 -3 15 5 52 0 OK
3566 4258 1 1 -10 -13 -16 41 0 ERR
3567 1209 0 0 15 -16 -15 -18 1 ERR
3568 3728 1 1 -10 -16 -1 -25 1 OK
3569 5671 1 1 -16 15 -14 13 0 ERR
3570 894 1 1 -10 11 -5 -18 1 OK
3571 1685 0 0 13 -9 -13 -23 1 ERR
3572 1900 0 0 3 7 9 25 0 OK
3573 1539 0 0 11 11 -3 -31 1 ERR
3574 602 0 0 15 -16 15 -36 1 ERR
3575 5233 0 0 15 -5 15 -46 1 ERR
3576 3144 1 1 -7 15 -3 -22 1 OK
3577 479 1 1 -7 -15 7 22 0 ERR
3578 3382 0 0 14 6 12 -23 1 ERR
3579 5709 0 0 15 -15 -16 -40 1 ERR
3580 1316 1 1 1 -8 -7 -19 1 OK
3581 2491 1 1 -16 -9 15 3 0 ERR
3582 3090 1 1 -7 -4 13 43 0 ERR
3583 3113 1 1 -7 -16 -9 3 0 ERR
3584 2560 0 0 15 15 15 -14 1 ERR
3585 1431 1 1 -10 -16 -16 49 0 ERR
3586 5870 0 0 3 -10 -10 -42 1 ERR
3587 3589 1 1 -16 -8 2 53 0 ERR
3588 732 0 0 7 -2 15 -25 1 ERR
3589 3443 1 1 -10 15 -16 38 0 ERR
3590 5578 1 1 -15 -11 3 -64 1 OK
3591 993 0 0 15 9 -9 26 0 OK
3592 1976 1 1 -16 15 0 29 0 ERR
3593 2383 0 0 15 15 -16 -54 1 ERR
3594 2214 0 0 7 -16 15 -57 1 ERR
3595 1469 0 0 0 -16 -16 -40 1 ERR
3596 148 1 1 -16 1 12 29 0 ERR
3597 4395 1 1 -13 -15 7 -26 1 OK
3598 1922 0 0 14 15 -8 -46 1 ERR
3599 5017 1 1 -16 10 1 49 0 ERR
3600 1392 0 0 15 15 -16 -53 1 ERR
3601 3335 0 0 6 -8 -16 -35 1 ERR
3602 4702 1 1 -12 15 15 -26 1 OK
3603 5493 1 1 -8 13 14 -29 1 OK
3604 5708 1 1 -16 15 8 52 0 ERR
3605 5347 0 0 12 11 15 -35 1 ERR
3606 4410 1 1 -11 9 -11 -26 1 OK
3607 2897 0 0 14 -16 -11 29 0 OK
3608 808 0 0 15 8 -9 -14 1 ERR
3609 4287 1 1 -3 -16 -16 39 0 ERR
3610 1046 1 1 -1 7 -11 22 0 ERR
3611 3373 1 1 -13 1 -12 35 0 ERR
3612 5124 0 0 11 1 0 -14 1 ERR
3613 155 1 1 -10 9 -16 -14 1 OK
3614 754 0 0 15 1 -15 -27 1 ERR
3615 777 0 0 5 -14 -7 -38 1 ERR
3616 224 0 0 15 -16 -2 -22 1 ERR
3617 5239 1 1 -16 -5 15 22 0 ERR
3618 3534 1 1 -15 -13 -5 51 0 ERR
3619 1253 1 1 -12 -13 -16 23 0 ERR
3620 4540 0 0 9 -12 5 -64 1 ERR
3621 1107 0 0 4 -16 1 -63 1 ERR
3622 3242 1 1 -4 -16 12 34 0 ERR
3623 4801 1 1 -11 8 -16 63 0 ERR
3624 5784 0 0 15 -11 -16 -14 1 ERR
3625 47 0 0 11 -14 -10 -39 1 ERR
3626 6022 0 0 2 -15 9 -64 1 ERR
3627 5277 1 1 -12 -8 15 63 0 ERR
3628 3956 1 1 -12 15 -3 -20 1 OK
3629 2059 1 1 -15 3 15 63 0 ERR
3630 5730 1 1 -6 14 15 5 0 ERR
3631 2681 0 0 10 8 -4 -19 1 ERR
3632 5200 1 1 -7 15 -13 19 0 ERR
3633 999 1 1 -16 9 6 56 0 ERR
3634 2366 1 1 -13 -6 -16 7 0 ERR
3635 3157 1 1 -14 14 10 9 0 ERR
3636 3372 0 0 7 -5 -3 -64 1 ERR
3637 3011 0 0 15 13 11 -41 1 ERR
3638 2074 1 1 -10 -6 -9 32 0 ERR
3639 561 1 1 -9 -16 -12 7 0 ERR
3640 4616 1 1 -16 13 -12 63 0 ERR
3641 1951 1 1 -2 4 15 58 0 ERR
3642 4854 1 1 -2 15 -4 18 0 ERR
3643 1037 0 0 12 15 7 -10 1 ERR
3644 2788 0 0 10 4 -10 -62 1 ERR
3645 3963 1 1 -14 14 -2 26 0 ERR
3646 4562 1 1 -7 15 -10 -64 1 OK
3647 4585 1 1 -16 1 14 63 0 ERR
3648 4032 0 0 5 3 15 -38 1 ERR
3649 2903 0 0 -2 -9 -6 32 0 OK
3650 1198 1 1 -14 10 15 41 0 ERR
3651 5061 0 0 9 -12 -6 -32 1 ERR
3652 2204 0 0 5 -4 7 -2 1 ERR
3653 4915 1 1 -14 9 -16 39 0 ERR
3654 906 0 0 5 15 15 -50 1 ERR
3655 2465 1 1 -2 -14 5 43 0 ERR
