total_symbols=3200
rtl_coverage=3200
malformed_out_lines=0
hard_errors_vs_reference=4
sign_mismatch_vs_reference=4
mean_abs_llr_delta=0.406562
floating_coverage=3200
hard_errors_vs_floating=3
sign_mismatch_vs_floating=3
mean_abs_llr_delta_vs_floating=120800.953685

RTL vs Fixed-Point Reference (Original Domain)
idx bit_orig ref_hard rtl_hard ref_llr rtl_llr sign_match
1961 0 0 0 -64.00000000 -64 OK
1962 0 0 0 -64.00000000 -64 OK
1963 0 0 0 -64.00000000 -64 OK
1964 1 1 1 63.00000000 63 OK
1965 1 1 1 63.00000000 63 OK
1966 0 0 0 -64.00000000 -64 OK
1967 1 1 1 63.00000000 63 OK
1968 1 1 1 63.00000000 63 OK
1969 0 0 0 -64.00000000 -64 OK
1970 1 1 1 63.00000000 63 OK
1971 1 1 1 63.00000000 63 OK
1972 1 1 1 63.00000000 63 OK
1973 0 0 0 -64.00000000 -64 OK
1974 0 0 0 -64.00000000 -64 OK
1975 1 1 1 63.00000000 63 OK
1976 1 1 1 63.00000000 63 OK
1977 0 0 0 -64.00000000 -64 OK
1978 1 1 1 63.00000000 63 OK
1979 1 1 1 63.00000000 63 OK
1980 0 0 0 -64.00000000 -64 OK
1981 1 1 1 63.00000000 63 OK
1982 1 1 1 63.00000000 63 OK
1983 0 0 0 -64.00000000 -64 OK
1984 1 1 1 63.00000000 63 OK
1985 1 1 1 63.00000000 63 OK
1986 1 1 1 63.00000000 63 OK
1987 1 1 1 63.00000000 63 OK
1988 1 1 1 63.00000000 63 OK
1989 0 0 0 -64.00000000 -64 OK
1990 1 1 1 63.00000000 63 OK
1991 1 1 1 63.00000000 63 OK
1992 1 1 1 61.00000000 63 OK
1993 1 1 1 55.00000000 63 OK
1994 0 0 0 -38.00000000 -64 OK
1995 1 1 1 60.00000000 63 OK
1996 1 1 1 63.00000000 63 OK
1997 0 0 0 -50.00000000 -64 OK
1998 1 1 1 50.00000000 63 OK
1999 1 0 1 -27.00000000 63 ERR
2000 0 0 0 -40.00000000 -64 OK
2001 0 0 0 -46.00000000 -64 OK
2002 1 1 1 61.00000000 63 OK
2003 0 0 0 -43.00000000 -64 OK
2004 1 1 1 45.00000000 63 OK
2005 0 0 0 -57.00000000 -64 OK
2006 0 0 0 -56.00000000 -64 OK
2007 0 0 0 -64.00000000 -64 OK
2008 1 1 1 63.00000000 63 OK
2009 0 0 0 -64.00000000 -64 OK
2010 1 1 1 63.00000000 63 OK
2011 0 0 0 -64.00000000 -64 OK
2012 0 0 0 -64.00000000 -64 OK
2013 1 1 1 63.00000000 63 OK
2014 0 0 0 -64.00000000 -64 OK
2015 0 0 0 -64.00000000 -64 OK
2016 1 1 1 63.00000000 63 OK
2017 1 1 1 63.00000000 63 OK
2018 1 1 1 63.00000000 63 OK
2019 1 1 1 63.00000000 63 OK
2020 1 1 1 63.00000000 63 OK
2021 1 1 1 63.00000000 63 OK
2022 1 1 1 63.00000000 63 OK
2023 1 1 1 63.00000000 63 OK
2024 0 0 0 -64.00000000 -64 OK
2025 1 1 1 63.00000000 63 OK
2026 1 1 1 63.00000000 63 OK
2027 1 1 1 63.00000000 63 OK
2028 0 0 0 -64.00000000 -64 OK
2029 0 0 0 -64.00000000 -64 OK
2030 1 1 1 63.00000000 63 OK
2031 0 0 0 -64.00000000 -64 OK
2032 1 1 1 63.00000000 63 OK
2033 0 0 0 -64.00000000 -64 OK
2034 1 1 1 63.00000000 63 OK
2035 0 0 0 -64.00000000 -64 OK
2036 1 1 1 63.00000000 63 OK
2037 0 0 0 -64.00000000 -64 OK
2038 0 0 0 -64.00000000 -64 OK
2039 0 0 0 -64.00000000 -64 OK
2040 1 1 1 63.00000000 63 OK
2041 1 1 1 63.00000000 63 OK
2042 1 1 1 63.00000000 63 OK
2043 1 1 1 63.00000000 63 OK
2044 1 1 1 63.00000000 63 OK
2045 0 0 0 -64.00000000 -64 OK
2046 0 0 0 -64.00000000 -64 OK
2047 1 1 1 63.00000000 63 OK
2048 1 1 1 63.00000000 63 OK
2049 1 1 1 63.00000000 63 OK
2050 0 0 0 -64.00000000 -64 OK
2051 0 0 0 -64.00000000 -64 OK
2052 1 1 1 63.00000000 63 OK
2053 0 0 0 -64.00000000 -64 OK
2054 0 0 0 -64.00000000 -64 OK
2055 1 1 1 63.00000000 63 OK
2056 1 1 1 63.00000000 63 OK
2057 0 0 0 -64.00000000 -64 OK
2058 0 0 0 -64.00000000 -64 OK
2059 1 1 1 63.00000000 63 OK
2060 0 0 0 -64.00000000 -64 OK
2061 1 1 1 63.00000000 63 OK
2062 0 0 0 -64.00000000 -64 OK
2063 1 1 1 63.00000000 63 OK
2064 0 0 0 -64.00000000 -64 OK
2065 1 1 1 63.00000000 63 OK
2066 0 0 0 -64.00000000 -64 OK
2067 1 1 1 63.00000000 63 OK
2068 0 0 0 -64.00000000 -64 OK
2069 0 0 0 -64.00000000 -64 OK
2070 0 0 0 -64.00000000 -64 OK
2071 0 0 0 -64.00000000 -64 OK
2072 1 1 1 63.00000000 63 OK
2073 1 1 1 63.00000000 63 OK
2074 0 0 0 -64.00000000 -64 OK
2075 0 0 0 -64.00000000 -64 OK
2076 0 0 0 -64.00000000 -64 OK
2077 0 0 0 -64.00000000 -64 OK
2078 0 0 0 -64.00000000 -64 OK
2079 1 1 1 63.00000000 63 OK
2080 1 1 1 63.00000000 63 OK
2081 1 1 1 63.00000000 63 OK
2082 1 1 1 63.00000000 63 OK
2083 1 1 1 63.00000000 63 OK
2084 1 1 1 63.00000000 63 OK
2085 1 1 1 63.00000000 63 OK
2086 0 0 0 -64.00000000 -64 OK
2087 0 0 0 -64.00000000 -64 OK
2088 0 0 0 -64.00000000 -64 OK
2089 1 1 1 63.00000000 63 OK
2090 1 1 1 63.00000000 63 OK
2091 0 0 0 -64.00000000 -64 OK
2092 1 1 1 63.00000000 63 OK
2093 0 0 0 -64.00000000 -64 OK
2094 1 1 1 63.00000000 63 OK
2095 0 0 0 -64.00000000 -64 OK
2096 0 0 0 -64.00000000 -64 OK
2097 0 0 0 -64.00000000 -64 OK
2098 1 1 1 63.00000000 63 OK
2099 1 1 1 63.00000000 63 OK
2100 1 1 1 63.00000000 63 OK
2101 1 1 1 63.00000000 63 OK
2102 1 1 1 63.00000000 63 OK
2103 1 1 1 63.00000000 63 OK
2104 1 1 1 63.00000000 63 OK
2105 0 0 0 -64.00000000 -64 OK
2106 0 0 0 -64.00000000 -64 OK
2107 1 1 1 63.00000000 63 OK
2108 0 0 0 -64.00000000 -64 OK
2109 1 1 1 63.00000000 63 OK
2110 0 0 0 -64.00000000 -64 OK
2111 1 1 1 63.00000000 63 OK
2112 0 0 0 -64.00000000 -64 OK
2113 0 0 0 -64.00000000 -64 OK
2114 0 0 0 -64.00000000 -64 OK
2115 1 1 1 63.00000000 63 OK
2116 1 1 1 63.00000000 63 OK
2117 0 0 0 -64.00000000 -64 OK
2118 0 0 0 -64.00000000 -64 OK
2119 1 1 1 63.00000000 63 OK
2120 1 1 1 63.00000000 63 OK
2121 0 0 0 -64.00000000 -64 OK
2122 0 0 0 -64.00000000 -64 OK
2123 0 0 0 -64.00000000 -64 OK
2124 1 1 1 63.00000000 63 OK
2125 1 1 1 63.00000000 63 OK
2126 0 0 0 -64.00000000 -64 OK
2127 0 0 0 -64.00000000 -64 OK
2128 0 0 0 -64.00000000 -64 OK
2129 0 0 0 -64.00000000 -64 OK
2130 1 1 1 63.00000000 63 OK
2131 0 0 0 -64.00000000 -64 OK
2132 1 1 1 63.00000000 63 OK
2133 1 1 1 63.00000000 63 OK
2134 0 0 0 -64.00000000 -64 OK
2135 1 1 1 63.00000000 63 OK
2136 0 0 0 -64.00000000 -64 OK
2137 0 0 0 -64.00000000 -64 OK
2138 1 1 1 63.00000000 63 OK
2139 1 1 1 63.00000000 63 OK
2140 1 1 1 63.00000000 63 OK
2141 1 1 1 63.00000000 63 OK
2142 1 1 1 63.00000000 63 OK
2143 0 0 0 -64.00000000 -64 OK
2144 1 1 1 63.00000000 63 OK
2145 1 1 1 63.00000000 63 OK
2146 0 0 0 -64.00000000 -64 OK
2147 1 1 1 63.00000000 63 OK
2148 1 1 1 63.00000000 63 OK
2149 1 1 1 63.00000000 63 OK
2150 1 1 1 63.00000000 63 OK
2151 1 1 1 63.00000000 63 OK
2152 1 1 1 63.00000000 63 OK
2153 0 0 0 -64.00000000 -64 OK
2154 1 1 1 63.00000000 63 OK
2155 0 0 0 -64.00000000 -64 OK
2156 1 1 1 63.00000000 63 OK
2157 1 1 1 63.00000000 63 OK
2158 1 1 1 63.00000000 63 OK
2159 1 1 1 63.00000000 63 OK
2160 0 0 0 -64.00000000 -64 OK
2161 1 1 1 63.00000000 63 OK
2162 1 1 1 63.00000000 63 OK
2163 1 1 1 63.00000000 63 OK
2164 0 0 0 -64.00000000 -64 OK
2165 1 1 1 63.00000000 63 OK
2166 0 0 0 -64.00000000 -64 OK
2167 0 0 0 -64.00000000 -64 OK
2168 0 0 0 -64.00000000 -64 OK
2169 1 1 1 63.00000000 63 OK
2170 1 1 1 63.00000000 63 OK
2171 1 1 1 63.00000000 63 OK
2172 1 1 1 63.00000000 63 OK
2173 0 0 0 -64.00000000 -64 OK
2174 1 1 1 63.00000000 63 OK
2175 1 1 1 63.00000000 63 OK
2176 1 1 1 63.00000000 63 OK
2177 1 1 1 63.00000000 63 OK
2178 0 0 0 -64.00000000 -64 OK
2179 1 1 1 63.00000000 63 OK
2180 1 1 1 63.00000000 63 OK
2181 1 1 1 63.00000000 63 OK
2182 0 0 0 -64.00000000 -64 OK
2183 0 0 0 -64.00000000 -64 OK
2184 1 1 1 63.00000000 63 OK
2185 1 1 1 63.00000000 63 OK
2186 0 0 0 -64.00000000 -64 OK
2187 0 0 0 -64.00000000 -64 OK
2188 1 1 1 63.00000000 63 OK
2189 1 1 1 63.00000000 63 OK
2190 0 0 0 -64.00000000 -64 OK
2191 0 0 0 -64.00000000 -64 OK
2192 1 1 1 63.00000000 63 OK
2193 1 1 1 63.00000000 63 OK
2194 0 0 0 -64.00000000 -64 OK
2195 1 1 1 63.00000000 63 OK
2196 1 1 1 63.00000000 63 OK
2197 1 1 1 63.00000000 63 OK
2198 1 1 1 63.00000000 63 OK
2199 1 1 1 63.00000000 63 OK
2200 1 1 1 63.00000000 63 OK
2201 1 1 1 63.00000000 63 OK
2202 1 1 1 63.00000000 63 OK
2203 0 0 0 -64.00000000 -64 OK
2204 0 0 0 -64.00000000 -64 OK
2205 1 1 1 63.00000000 63 OK
2206 0 0 0 -64.00000000 -64 OK
2207 0 0 0 -64.00000000 -64 OK
2208 0 0 0 -64.00000000 -64 OK
2209 1 1 1 63.00000000 63 OK
2210 0 0 0 -64.00000000 -64 OK
2211 1 1 1 63.00000000 63 OK
2212 0 0 0 -64.00000000 -64 OK
2213 0 0 0 -64.00000000 -64 OK
2214 1 1 1 63.00000000 63 OK
2215 1 1 1 63.00000000 63 OK
2216 0 0 0 -64.00000000 -64 OK
2217 1 1 1 63.00000000 63 OK
2218 0 0 0 -64.00000000 -64 OK
2219 1 1 1 63.00000000 63 OK
2220 0 0 0 -64.00000000 -64 OK
2221 0 0 0 -64.00000000 -64 OK
2222 1 1 1 63.00000000 63 OK
2223 1 1 1 63.00000000 63 OK
2224 1 1 1 63.00000000 63 OK
2225 0 0 0 -64.00000000 -64 OK
2226 1 1 1 63.00000000 63 OK
2227 0 0 0 -64.00000000 -64 OK
2228 0 0 0 -64.00000000 -64 OK
2229 0 0 0 -64.00000000 -64 OK
2230 0 0 0 -64.00000000 -64 OK
2231 0 0 0 -64.00000000 -64 OK
2232 0 0 0 -64.00000000 -64 OK
2233 1 1 1 63.00000000 63 OK
2234 1 1 1 63.00000000 63 OK
2235 0 0 0 -64.00000000 -64 OK
2236 0 0 0 -64.00000000 -64 OK
2237 0 0 0 -64.00000000 -64 OK
2238 0 0 0 -64.00000000 -64 OK
2239 1 1 1 63.00000000 63 OK
2240 1 1 1 63.00000000 63 OK
2241 1 1 1 63.00000000 63 OK
2242 0 0 0 -64.00000000 -64 OK
2243 0 0 0 -64.00000000 -64 OK
2244 1 1 1 63.00000000 63 OK
2245 1 1 1 63.00000000 63 OK
2246 0 0 0 -64.00000000 -64 OK
2247 1 1 1 63.00000000 63 OK
2248 0 0 0 -64.00000000 -64 OK
2249 0 0 0 -64.00000000 -64 OK
2250 0 0 0 -64.00000000 -64 OK
2251 0 0 0 -64.00000000 -64 OK
2252 1 1 1 63.00000000 63 OK
2253 1 1 1 63.00000000 63 OK
2254 1 1 1 63.00000000 63 OK
2255 1 1 1 63.00000000 63 OK
2256 1 1 1 63.00000000 63 OK
2257 1 1 1 63.00000000 63 OK
2258 0 0 0 -64.00000000 -64 OK
2259 0 0 0 -64.00000000 -64 OK
2260 0 0 0 -64.00000000 -64 OK
2261 1 1 1 63.00000000 63 OK
2262 0 0 0 -64.00000000 -64 OK
2263 0 0 0 -64.00000000 -64 OK
2264 1 1 1 63.00000000 63 OK
2265 0 0 0 -64.00000000 -64 OK
2266 0 0 0 -64.00000000 -64 OK
2267 1 1 1 63.00000000 63 OK
2268 0 0 0 -64.00000000 -64 OK
2269 0 0 0 -64.00000000 -64 OK
2270 1 1 1 63.00000000 63 OK
2271 1 1 1 63.00000000 63 OK
2272 1 1 1 63.00000000 63 OK
2273 1 1 1 63.00000000 63 OK
2274 1 1 1 63.00000000 63 OK
2275 1 1 1 63.00000000 63 OK
2276 0 0 0 -64.00000000 -64 OK
2277 1 1 1 63.00000000 63 OK
2278 1 1 1 63.00000000 63 OK
2279 1 1 1 63.00000000 63 OK
2280 1 1 1 63.00000000 63 OK
2281 1 1 1 63.00000000 63 OK
2282 1 1 1 63.00000000 63 OK
2283 0 0 0 -64.00000000 -64 OK
2284 1 1 1 63.00000000 63 OK
2285 1 1 1 63.00000000 63 OK
2286 1 1 1 63.00000000 63 OK
2287 1 1 1 63.00000000 63 OK
2288 0 0 0 -64.00000000 -64 OK
2289 1 1 1 63.00000000 63 OK
2290 1 1 1 63.00000000 63 OK
2291 0 0 0 -64.00000000 -64 OK
2292 1 1 1 63.00000000 63 OK
2293 0 0 0 -64.00000000 -64 OK
2294 1 1 1 63.00000000 63 OK
2295 0 0 0 -64.00000000 -64 OK
2296 0 0 0 -64.00000000 -64 OK
2297 0 0 0 -64.00000000 -64 OK
2298 0 0 0 -64.00000000 -64 OK
2299 1 1 1 63.00000000 63 OK
2300 0 0 0 -64.00000000 -64 OK
2301 1 1 1 63.00000000 63 OK
2302 1 1 1 63.00000000 63 OK
2303 0 0 0 -64.00000000 -64 OK
2304 1 1 1 63.00000000 63 OK
2305 1 1 1 63.00000000 63 OK
2306 0 0 0 -64.00000000 -64 OK
2307 1 1 1 63.00000000 63 OK
2308 0 0 0 -64.00000000 -64 OK
2309 0 0 0 -64.00000000 -64 OK
2310 1 1 1 63.00000000 63 OK
2311 1 1 1 63.00000000 63 OK
2312 0 0 0 -64.00000000 -64 OK
2313 0 0 0 -64.00000000 -64 OK
2314 1 1 1 63.00000000 63 OK
2315 0 0 0 -64.00000000 -64 OK
2316 0 0 0 -64.00000000 -64 OK
2317 1 1 1 63.00000000 63 OK
2318 1 1 1 63.00000000 63 OK
2319 1 1 1 63.00000000 63 OK
2320 1 1 1 63.00000000 63 OK
2321 0 0 0 -64.00000000 -64 OK
2322 1 1 1 63.00000000 63 OK
2323 0 0 0 -64.00000000 -64 OK
2324 1 1 1 63.00000000 63 OK
2325 1 1 1 63.00000000 63 OK
2326 0 0 0 -64.00000000 -64 OK
2327 1 1 1 63.00000000 63 OK
2328 0 0 0 -64.00000000 -64 OK
2329 1 1 1 63.00000000 63 OK
2330 0 0 0 -64.00000000 -64 OK
2331 1 1 1 63.00000000 63 OK
2332 0 0 0 -64.00000000 -64 OK
2333 1 1 1 63.00000000 63 OK
2334 1 1 1 63.00000000 63 OK
2335 1 1 1 63.00000000 63 OK
2336 0 0 0 -64.00000000 -64 OK
2337 1 1 1 63.00000000 63 OK
2338 1 1 1 63.00000000 63 OK
2339 1 1 1 63.00000000 63 OK
2340 1 1 1 63.00000000 63 OK
2341 0 0 0 -64.00000000 -64 OK
2342 0 0 0 -64.00000000 -64 OK
2343 1 1 1 63.00000000 63 OK
2344 0 0 0 -64.00000000 -64 OK
2345 0 0 0 -64.00000000 -64 OK
2346 1 1 1 63.00000000 63 OK
2347 0 0 0 -64.00000000 -64 OK
2348 1 1 1 63.00000000 63 OK
2349 0 0 0 -64.00000000 -64 OK
2350 0 0 0 -64.00000000 -64 OK
2351 0 0 0 -64.00000000 -64 OK
2352 1 1 1 63.00000000 63 OK
2353 0 0 0 -64.00000000 -64 OK
2354 1 1 1 63.00000000 63 OK
2355 1 1 1 63.00000000 63 OK
2356 0 0 0 -64.00000000 -64 OK
2357 1 1 1 63.00000000 63 OK
2358 0 0 0 -64.00000000 -64 OK
2359 0 0 0 -64.00000000 -64 OK
2360 0 0 0 -64.00000000 -64 OK
2361 1 1 1 63.00000000 63 OK
2362 0 0 0 -64.00000000 -64 OK
2363 1 1 1 63.00000000 63 OK
2364 1 1 1 63.00000000 63 OK
2365 1 1 1 63.00000000 63 OK
2366 0 0 0 -64.00000000 -64 OK
2367 0 0 0 -64.00000000 -64 OK
2368 0 0 0 -64.00000000 -64 OK
2369 0 0 0 -64.00000000 -64 OK
2370 0 0 0 -64.00000000 -64 OK
2371 0 0 0 -64.00000000 -64 OK
2372 1 1 1 63.00000000 63 OK
2373 0 0 0 -64.00000000 -64 OK
2374 1 1 1 63.00000000 63 OK
2375 1 1 1 63.00000000 63 OK
2376 0 0 0 -64.00000000 -64 OK
2377 1 1 1 63.00000000 63 OK
2378 0 0 0 -64.00000000 -64 OK
2379 0 0 0 -64.00000000 -64 OK
2380 0 0 0 -64.00000000 -64 OK
2381 0 0 0 -64.00000000 -64 OK
2382 1 1 1 63.00000000 63 OK
2383 0 0 0 -64.00000000 -64 OK
2384 1 1 1 63.00000000 63 OK
2385 0 0 0 -64.00000000 -64 OK
2386 0 0 0 -64.00000000 -64 OK
2387 0 0 0 -64.00000000 -64 OK
2388 0 0 0 -64.00000000 -64 OK
2389 0 0 0 -64.00000000 -64 OK
2390 0 0 0 -64.00000000 -64 OK
2391 0 0 0 -64.00000000 -64 OK
2392 1 1 1 63.00000000 63 OK
2393 0 0 0 -64.00000000 -64 OK
2394 1 1 1 63.00000000 63 OK
2395 1 1 1 63.00000000 63 OK
2396 1 1 1 52.00000000 63 OK
2397 0 0 0 -64.00000000 -64 OK
2398 0 0 0 -35.00000000 -64 OK
2399 1 1 1 45.00000000 63 OK
2400 0 0 0 -39.00000000 -64 OK
2401 0 0 0 -54.00000000 -64 OK
2402 0 0 0 -64.00000000 -64 OK
2403 1 1 1 56.00000000 63 OK
2404 1 1 1 38.00000000 63 OK
2405 0 0 0 -49.00000000 -64 OK
2406 0 0 0 -60.00000000 -64 OK
2407 1 1 1 63.00000000 63 OK
2408 0 0 0 -64.00000000 -64 OK
2409 0 0 0 -64.00000000 -64 OK
2410 0 0 0 -64.00000000 -64 OK
2411 0 0 0 -64.00000000 -64 OK
2412 0 0 0 -64.00000000 -64 OK
2413 0 0 0 -64.00000000 -64 OK
2414 1 1 1 63.00000000 63 OK
2415 1 1 1 63.00000000 63 OK
2416 0 0 0 -64.00000000 -64 OK
2417 1 1 1 63.00000000 63 OK
2418 1 1 1 63.00000000 63 OK
2419 0 0 0 -64.00000000 -64 OK
2420 0 0 0 -64.00000000 -64 OK
2421 0 0 0 -64.00000000 -64 OK
2422 1 1 1 63.00000000 63 OK
2423 1 1 1 63.00000000 63 OK
2424 0 0 0 -64.00000000 -64 OK
2425 0 0 0 -64.00000000 -64 OK
2426 1 1 1 63.00000000 63 OK
2427 1 1 1 63.00000000 63 OK
2428 1 1 1 63.00000000 63 OK
2429 1 1 1 63.00000000 63 OK
2430 1 1 1 63.00000000 63 OK
2431 0 0 0 -64.00000000 -64 OK
2432 1 1 1 63.00000000 63 OK
2433 0 0 0 -64.00000000 -64 OK
2434 1 1 1 63.00000000 63 OK
2435 0 0 0 -64.00000000 -64 OK
2436 0 0 0 -64.00000000 -64 OK
2437 1 1 1 63.00000000 63 OK
2438 0 0 0 -64.00000000 -64 OK
2439 0 0 0 -64.00000000 -64 OK
2440 1 1 1 63.00000000 63 OK
2441 0 0 0 -64.00000000 -64 OK
2442 1 1 1 63.00000000 63 OK
2443 1 1 1 63.00000000 63 OK
2444 0 0 0 -64.00000000 -64 OK
2445 0 0 0 -64.00000000 -64 OK
2446 0 0 0 -64.00000000 -64 OK
2447 1 1 1 63.00000000 63 OK
2448 0 0 0 -64.00000000 -64 OK
2449 1 1 1 63.00000000 63 OK
2450 0 0 0 -64.00000000 -64 OK
2451 1 1 1 63.00000000 63 OK
2452 1 1 1 63.00000000 63 OK
2453 0 0 0 -64.00000000 -64 OK
2454 0 0 0 -64.00000000 -64 OK
2455 1 1 1 63.00000000 63 OK
2456 1 1 1 63.00000000 63 OK
2457 1 1 1 63.00000000 63 OK
2458 0 0 0 -64.00000000 -64 OK
2459 1 1 1 63.00000000 63 OK
2460 0 0 0 -64.00000000 -64 OK
2461 1 1 1 63.00000000 63 OK
2462 1 1 1 63.00000000 63 OK
2463 1 1 1 63.00000000 63 OK
2464 0 0 0 -64.00000000 -64 OK
2465 0 0 0 -64.00000000 -64 OK
2466 0 0 0 -64.00000000 -64 OK
2467 0 0 0 -64.00000000 -64 OK
2468 0 0 0 -64.00000000 -64 OK
2469 1 1 1 63.00000000 63 OK
2470 0 0 0 -64.00000000 -64 OK
2471 0 0 0 -64.00000000 -64 OK
2472 0 0 0 -64.00000000 -64 OK
2473 1 1 1 63.00000000 63 OK
2474 1 1 1 63.00000000 63 OK
2475 1 1 1 63.00000000 63 OK
2476 0 0 0 -64.00000000 -64 OK
2477 1 1 1 63.00000000 63 OK
2478 0 0 0 -64.00000000 -64 OK
2479 0 0 0 -64.00000000 -64 OK
2480 0 0 0 -64.00000000 -64 OK
2481 0 0 0 -64.00000000 -64 OK
2482 1 1 1 63.00000000 63 OK
2483 1 1 1 63.00000000 63 OK
2484 0 0 0 -64.00000000 -64 OK
2485 1 1 1 63.00000000 63 OK
2486 0 0 0 -64.00000000 -64 OK
2487 0 0 0 -64.00000000 -64 OK
2488 0 0 0 -64.00000000 -64 OK
2489 1 1 1 63.00000000 63 OK
2490 1 1 1 63.00000000 63 OK
2491 1 1 1 63.00000000 63 OK
2492 1 1 1 63.00000000 63 OK
2493 0 0 0 -64.00000000 -64 OK
2494 0 0 0 -64.00000000 -64 OK
2495 0 0 0 -64.00000000 -64 OK
2496 0 0 0 -64.00000000 -64 OK
2497 1 1 1 63.00000000 63 OK
2498 1 1 1 63.00000000 63 OK
2499 0 0 0 -64.00000000 -64 OK
2500 0 0 0 -64.00000000 -64 OK
2501 0 0 0 -64.00000000 -64 OK
2502 1 1 1 63.00000000 63 OK
2503 0 0 0 -64.00000000 -64 OK
2504 0 0 0 -64.00000000 -64 OK
2505 0 0 0 -64.00000000 -64 OK
2506 0 0 0 -64.00000000 -64 OK
2507 0 0 0 -64.00000000 -64 OK
2508 1 1 1 63.00000000 63 OK
2509 0 0 0 -64.00000000 -64 OK
2510 0 0 0 -64.00000000 -64 OK
2511 0 0 0 -64.00000000 -64 OK
2512 0 0 0 -64.00000000 -64 OK
2513 0 0 0 -64.00000000 -64 OK
2514 0 0 0 -64.00000000 -64 OK
2515 0 0 0 -64.00000000 -64 OK
2516 0 0 0 -64.00000000 -64 OK
2517 0 0 0 -64.00000000 -64 OK
2518 0 0 0 -64.00000000 -64 OK
2519 0 0 0 -64.00000000 -64 OK
2520 1 1 1 63.00000000 63 OK
2521 0 0 0 -64.00000000 -64 OK
2522 1 1 1 63.00000000 63 OK
2523 1 1 1 63.00000000 63 OK
2524 0 0 0 -64.00000000 -64 OK
2525 1 1 1 63.00000000 63 OK
2526 1 1 1 63.00000000 63 OK
2527 0 0 0 -64.00000000 -64 OK
2528 1 1 1 63.00000000 63 OK
2529 0 0 0 -64.00000000 -64 OK
2530 0 0 0 -64.00000000 -64 OK
2531 1 1 1 63.00000000 63 OK
2532 1 1 1 63.00000000 63 OK
2533 0 0 0 -64.00000000 -64 OK
2534 1 1 1 59.00000000 59 OK
2535 0 0 0 -64.00000000 -64 OK
2536 0 0 0 -64.00000000 -64 OK
2537 0 0 0 -64.00000000 -64 OK
2538 0 0 0 -64.00000000 -64 OK
2539 1 1 1 63.00000000 63 OK
2540 0 0 0 -64.00000000 -64 OK
2541 0 0 0 -59.00000000 -59 OK
2542 0 0 0 -64.00000000 -64 OK
2543 0 0 0 -64.00000000 -64 OK
2544 1 1 1 63.00000000 63 OK
2545 1 1 1 63.00000000 63 OK
2546 1 1 1 63.00000000 63 OK
2547 1 1 1 63.00000000 63 OK
2548 1 1 1 63.00000000 63 OK
2549 1 1 1 63.00000000 63 OK
2550 0 0 0 -64.00000000 -64 OK
2551 0 0 0 -64.00000000 -64 OK
2552 0 0 0 -64.00000000 -64 OK
2553 1 1 1 63.00000000 63 OK
2554 1 1 1 63.00000000 63 OK
2555 0 0 0 -64.00000000 -64 OK
2556 1 1 1 63.00000000 63 OK
2557 1 1 1 63.00000000 63 OK
2558 0 0 0 -64.00000000 -64 OK
2559 0 0 0 -64.00000000 -64 OK
2560 0 0 0 -64.00000000 -64 OK
2561 0 0 0 -64.00000000 -64 OK
2562 0 0 0 -64.00000000 -64 OK
2563 1 1 1 63.00000000 63 OK
2564 1 1 1 63.00000000 63 OK
2565 1 1 1 63.00000000 63 OK
2566 0 0 0 -64.00000000 -64 OK
2567 0 0 0 -64.00000000 -64 OK
2568 0 0 0 -64.00000000 -64 OK
2569 1 1 1 63.00000000 63 OK
2570 0 0 0 -64.00000000 -64 OK
2571 1 1 1 63.00000000 63 OK
2572 0 0 0 -64.00000000 -64 OK
2573 1 1 1 63.00000000 63 OK
2574 0 0 0 -64.00000000 -64 OK
2575 0 0 0 -64.00000000 -64 OK
2576 0 0 0 -64.00000000 -64 OK
2577 0 0 0 -64.00000000 -64 OK
2578 0 0 0 -64.00000000 -64 OK
2579 1 1 1 63.00000000 63 OK
2580 1 1 1 63.00000000 63 OK
2581 0 0 0 -64.00000000 -64 OK
2582 1 1 1 63.00000000 63 OK
2583 0 0 0 -64.00000000 -64 OK
2584 0 0 0 -64.00000000 -64 OK
2585 1 1 1 63.00000000 63 OK
2586 1 1 1 63.00000000 63 OK
2587 1 1 1 63.00000000 63 OK
2588 0 0 0 -64.00000000 -64 OK
2589 0 0 0 -64.00000000 -64 OK
2590 0 0 0 -64.00000000 -64 OK
2591 1 1 1 63.00000000 63 OK
2592 0 0 0 -64.00000000 -64 OK
2593 1 1 1 63.00000000 63 OK
2594 0 0 0 -64.00000000 -64 OK
2595 0 0 0 -64.00000000 -64 OK
2596 0 0 0 -64.00000000 -64 OK
2597 0 0 0 -64.00000000 -64 OK
2598 1 1 1 63.00000000 63 OK
2599 0 0 0 -64.00000000 -64 OK
2600 1 1 1 63.00000000 63 OK
2601 0 0 0 -64.00000000 -64 OK
2602 1 1 1 63.00000000 63 OK
2603 0 0 0 -64.00000000 -64 OK
2604 0 0 0 -64.00000000 -64 OK
2605 0 0 0 -64.00000000 -64 OK
2606 0 0 0 -64.00000000 -64 OK
2607 1 1 1 63.00000000 63 OK
2608 0 0 0 -64.00000000 -64 OK
2609 0 0 0 -64.00000000 -64 OK
2610 0 0 0 -64.00000000 -64 OK
2611 0 0 0 -64.00000000 -64 OK
2612 1 1 1 63.00000000 63 OK
2613 0 0 0 -64.00000000 -64 OK
2614 1 1 1 63.00000000 63 OK
2615 0 0 0 -64.00000000 -64 OK
2616 1 1 1 63.00000000 63 OK
