total_symbols=6144
rtl_coverage=6144
rtl_bit_errors_vs_original=4570
rtl_ber_vs_original=0.74381510
fixed_reference_bit_errors_vs_original=6141
fixed_reference_ber_vs_original=0.99951172
hard_errors_vs_reference=1571
sign_mismatch_vs_reference=1571
mean_abs_llr_delta=40.471354
floating_coverage=6144
floating_reference_bit_errors_vs_original=6139
floating_reference_ber_vs_original=0.99918620
hard_errors_vs_floating=1573
sign_mismatch_vs_floating=1573
mean_abs_llr_delta_vs_floating=52215.269648

RTL vs Fixed-Point Reference (Original Domain)
idx bit_orig ref_hard rtl_hard ref_llr rtl_llr sign_match rtl_match_orig ref_match_orig
2941 1 0 1 63.00000000 -34 ERR OK ERR
2942 0 1 1 -64.00000000 -36 OK ERR ERR
2943 1 0 1 63.00000000 -20 ERR OK ERR
2944 1 0 0 63.00000000 56 OK ERR ERR
2945 0 1 1 -64.00000000 -46 OK ERR ERR
2946 0 1 1 -64.00000000 -36 OK ERR ERR
2947 0 1 1 -64.00000000 -9 OK ERR ERR
2948 1 0 0 63.00000000 34 OK ERR ERR
2949 1 0 1 63.00000000 -64 ERR OK ERR
2950 1 0 0 63.00000000 1 OK ERR ERR
2951 1 0 1 63.00000000 -64 ERR OK ERR
2952 0 1 1 -64.00000000 -31 OK ERR ERR
2953 0 1 1 -64.00000000 -38 OK ERR ERR
2954 1 0 0 63.00000000 48 OK ERR ERR
2955 1 0 0 63.00000000 32 OK ERR ERR
2956 1 0 0 63.00000000 9 OK ERR ERR
2957 0 1 1 -64.00000000 -31 OK ERR ERR
2958 0 1 1 -64.00000000 -29 OK ERR ERR
2959 1 0 0 63.00000000 50 OK ERR ERR
2960 0 1 1 -64.00000000 -60 OK ERR ERR
2961 0 1 1 -64.00000000 -64 OK ERR ERR
2962 1 0 0 63.00000000 63 OK ERR ERR
2963 0 1 0 -64.00000000 8 ERR OK ERR
2964 0 1 1 -64.00000000 -55 OK ERR ERR
2965 1 0 0 63.00000000 42 OK ERR ERR
2966 1 0 0 63.00000000 52 OK ERR ERR
2967 0 1 1 -64.00000000 -45 OK ERR ERR
2968 0 1 1 -64.00000000 -52 OK ERR ERR
2969 1 0 0 63.00000000 58 OK ERR ERR
2970 1 0 0 63.00000000 40 OK ERR ERR
2971 0 1 1 -64.00000000 -33 OK ERR ERR
2972 1 0 1 63.00000000 -8 ERR OK ERR
2973 1 0 0 63.00000000 39 OK ERR ERR
2974 0 1 0 -64.00000000 8 ERR OK ERR
2975 0 1 0 -64.00000000 18 ERR OK ERR
2976 0 1 1 -64.00000000 -18 OK ERR ERR
2977 1 0 0 63.00000000 44 OK ERR ERR
2978 1 0 0 63.00000000 34 OK ERR ERR
2979 0 1 0 -64.00000000 21 ERR OK ERR
2980 0 1 1 -64.00000000 -8 OK ERR ERR
2981 0 1 1 -64.00000000 -64 OK ERR ERR
2982 0 1 1 -64.00000000 -64 OK ERR ERR
2983 0 1 1 -64.00000000 -64 OK ERR ERR
2984 1 0 0 63.00000000 49 OK ERR ERR
2985 1 0 0 63.00000000 63 OK ERR ERR
2986 0 1 1 -64.00000000 -64 OK ERR ERR
2987 1 0 0 63.00000000 62 OK ERR ERR
2988 0 1 1 -64.00000000 -64 OK ERR ERR
2989 1 0 0 63.00000000 57 OK ERR ERR
2990 0 1 1 -64.00000000 -64 OK ERR ERR
2991 0 1 1 -64.00000000 -60 OK ERR ERR
2992 1 0 0 63.00000000 13 OK ERR ERR
2993 0 1 1 -64.00000000 -15 OK ERR ERR
2994 1 0 0 63.00000000 31 OK ERR ERR
2995 0 1 1 -64.00000000 -39 OK ERR ERR
2996 0 1 0 -64.00000000 22 ERR OK ERR
2997 0 1 1 -64.00000000 -35 OK ERR ERR
2998 1 0 1 63.00000000 -9 ERR OK ERR
2999 1 0 1 63.00000000 -38 ERR OK ERR
3000 1 0 1 63.00000000 -40 ERR OK ERR
3001 0 1 1 -64.00000000 -52 OK ERR ERR
3002 1 0 0 63.00000000 9 OK ERR ERR
3003 0 1 1 -64.00000000 -64 OK ERR ERR
3004 1 0 0 63.00000000 36 OK ERR ERR
3005 0 1 1 -64.00000000 -36 OK ERR ERR
3006 1 0 0 63.00000000 51 OK ERR ERR
3007 0 1 0 -64.00000000 41 ERR OK ERR
3008 0 1 0 -64.00000000 63 ERR OK ERR
3009 1 0 0 63.00000000 62 OK ERR ERR
3010 0 1 0 -64.00000000 63 ERR OK ERR
3011 0 1 1 -64.00000000 -32 OK ERR ERR
3012 1 0 0 63.00000000 32 OK ERR ERR
3013 0 1 0 -64.00000000 32 ERR OK ERR
3014 1 0 0 63.00000000 44 OK ERR ERR
3015 1 0 0 63.00000000 61 OK ERR ERR
3016 1 0 1 63.00000000 -15 ERR OK ERR
3017 1 0 0 63.00000000 47 OK ERR ERR
3018 0 1 1 -64.00000000 -55 OK ERR ERR
3019 1 0 0 63.00000000 63 OK ERR ERR
3020 0 1 1 -64.00000000 -50 OK ERR ERR
3021 0 1 1 -64.00000000 -64 OK ERR ERR
3022 1 0 0 63.00000000 63 OK ERR ERR
3023 1 0 0 63.00000000 63 OK ERR ERR
3024 1 0 0 63.00000000 63 OK ERR ERR
3025 1 0 0 63.00000000 63 OK ERR ERR
3026 0 1 1 -64.00000000 -21 OK ERR ERR
3027 0 1 1 -64.00000000 -39 OK ERR ERR
3028 1 0 0 63.00000000 63 OK ERR ERR
3029 0 1 1 -64.00000000 -21 OK ERR ERR
3030 0 1 1 -64.00000000 -64 OK ERR ERR
3031 1 0 0 63.00000000 54 OK ERR ERR
3032 0 1 1 -64.00000000 -25 OK ERR ERR
3033 0 1 1 -64.00000000 -49 OK ERR ERR
3034 0 1 1 -64.00000000 -49 OK ERR ERR
3035 1 0 0 63.00000000 58 OK ERR ERR
3036 1 0 0 63.00000000 42 OK ERR ERR
3037 0 1 1 -64.00000000 -61 OK ERR ERR
3038 0 1 1 -64.00000000 -42 OK ERR ERR
3039 1 0 0 63.00000000 2 OK ERR ERR
3040 0 1 1 -64.00000000 -27 OK ERR ERR
3041 1 0 0 63.00000000 50 OK ERR ERR
3042 0 1 1 -64.00000000 -34 OK ERR ERR
3043 1 0 0 63.00000000 25 OK ERR ERR
3044 1 0 0 63.00000000 9 OK ERR ERR
3045 1 0 0 63.00000000 35 OK ERR ERR
3046 0 1 1 -64.00000000 -5 OK ERR ERR
3047 1 0 1 63.00000000 -15 ERR OK ERR
3048 0 1 0 -64.00000000 21 ERR OK ERR
3049 0 1 0 -64.00000000 18 ERR OK ERR
3050 0 1 0 -64.00000000 17 ERR OK ERR
3051 0 1 1 -64.00000000 -43 OK ERR ERR
3052 1 0 1 63.00000000 -23 ERR OK ERR
3053 0 1 1 -64.00000000 -50 OK ERR ERR
3054 0 1 1 -64.00000000 -44 OK ERR ERR
3055 1 0 0 63.00000000 51 OK ERR ERR
3056 0 1 1 -64.00000000 -61 OK ERR ERR
3057 1 0 0 63.00000000 52 OK ERR ERR
3058 0 1 0 -64.00000000 27 ERR OK ERR
3059 0 1 0 -64.00000000 42 ERR OK ERR
3060 0 1 1 -64.00000000 -51 OK ERR ERR
3061 1 0 1 63.00000000 -44 ERR OK ERR
3062 1 0 0 63.00000000 9 OK ERR ERR
3063 0 1 1 -64.00000000 -36 OK ERR ERR
3064 1 0 0 63.00000000 23 OK ERR ERR
3065 1 0 0 63.00000000 38 OK ERR ERR
3066 0 1 1 -64.00000000 -44 OK ERR ERR
3067 1 0 0 56.00000000 9 OK ERR ERR
3068 1 0 0 48.00000000 12 OK ERR ERR
3069 1 0 0 62.00000000 10 OK ERR ERR
3070 0 1 0 -44.00000000 7 ERR OK ERR
3071 0 1 0 -33.00000000 4 ERR OK ERR
3072 0 0 0 38.00000000 38 OK OK OK
3073 1 0 0 41.00000000 42 OK ERR ERR
3074 0 1 1 -29.00000000 -29 OK ERR ERR
3075 1 0 0 32.00000000 32 OK ERR ERR
3076 0 1 1 -48.00000000 -54 OK ERR ERR
3077 1 0 0 50.00000000 58 OK ERR ERR
3078 0 0 0 1.00000000 19 OK OK OK
3079 0 1 1 -64.00000000 -64 OK ERR ERR
3080 1 0 0 63.00000000 63 OK ERR ERR
3081 0 1 1 -64.00000000 -39 OK ERR ERR
3082 1 0 0 42.00000000 58 OK ERR ERR
3083 0 1 1 -64.00000000 -64 OK ERR ERR
3084 1 0 0 63.00000000 55 OK ERR ERR
3085 1 0 0 63.00000000 58 OK ERR ERR
3086 1 0 0 63.00000000 63 OK ERR ERR
3087 1 0 0 63.00000000 57 OK ERR ERR
3088 1 0 1 63.00000000 -1 ERR OK ERR
3089 0 1 0 -64.00000000 8 ERR OK ERR
3090 0 1 0 -64.00000000 63 ERR OK ERR
3091 0 1 0 -64.00000000 63 ERR OK ERR
3092 1 0 1 63.00000000 -64 ERR OK ERR
3093 1 0 1 63.00000000 -17 ERR OK ERR
3094 1 0 0 63.00000000 38 OK ERR ERR
3095 0 1 1 -64.00000000 -64 OK ERR ERR
3096 0 1 1 -64.00000000 -41 OK ERR ERR
3097 1 0 1 63.00000000 -49 ERR OK ERR
3098 1 0 0 63.00000000 63 OK ERR ERR
3099 0 1 1 -64.00000000 -18 OK ERR ERR
3100 1 0 1 63.00000000 -64 ERR OK ERR
3101 1 0 1 63.00000000 -1 ERR OK ERR
3102 1 0 0 63.00000000 8 OK ERR ERR
3103 0 1 1 -64.00000000 -2 OK ERR ERR
3104 1 0 1 63.00000000 -7 ERR OK ERR
3105 1 0 1 63.00000000 -4 ERR OK ERR
3106 0 1 1 -64.00000000 -38 OK ERR ERR
3107 0 1 0 -64.00000000 63 ERR OK ERR
3108 1 0 0 63.00000000 20 OK ERR ERR
3109 0 1 0 -64.00000000 32 ERR OK ERR
3110 0 1 1 -64.00000000 -36 OK ERR ERR
3111 1 0 1 63.00000000 -32 ERR OK ERR
3112 0 1 1 -64.00000000 -28 OK ERR ERR
3113 0 1 1 -64.00000000 -44 OK ERR ERR
3114 1 0 0 63.00000000 63 OK ERR ERR
3115 0 1 0 -64.00000000 32 ERR OK ERR
3116 1 0 1 63.00000000 -51 ERR OK ERR
3117 1 0 1 63.00000000 -51 ERR OK ERR
3118 0 1 0 -64.00000000 38 ERR OK ERR
3119 0 1 0 -64.00000000 23 ERR OK ERR
3120 1 0 0 63.00000000 63 OK ERR ERR
3121 1 0 1 63.00000000 -64 ERR OK ERR
3122 1 0 0 63.00000000 32 OK ERR ERR
3123 1 0 0 63.00000000 41 OK ERR ERR
3124 1 0 0 63.00000000 36 OK ERR ERR
3125 0 1 0 -64.00000000 63 ERR OK ERR
3126 1 0 1 63.00000000 -28 ERR OK ERR
3127 1 0 0 63.00000000 2 OK ERR ERR
3128 0 1 0 -64.00000000 43 ERR OK ERR
3129 0 1 1 -64.00000000 -15 OK ERR ERR
3130 0 1 1 -64.00000000 -48 OK ERR ERR
3131 1 0 0 63.00000000 12 OK ERR ERR
3132 1 0 1 63.00000000 -20 ERR OK ERR
3133 0 1 0 -64.00000000 12 ERR OK ERR
3134 0 1 0 -64.00000000 12 ERR OK ERR
3135 0 1 0 -64.00000000 12 ERR OK ERR
3136 0 1 1 -64.00000000 -33 OK ERR ERR
3137 1 0 0 63.00000000 14 OK ERR ERR
3138 1 0 0 63.00000000 63 OK ERR ERR
3139 0 1 1 -64.00000000 -40 OK ERR ERR
3140 1 0 0 63.00000000 27 OK ERR ERR
3141 0 1 1 -64.00000000 -44 OK ERR ERR
3142 0 1 0 -64.00000000 22 ERR OK ERR
3143 1 0 0 63.00000000 35 OK ERR ERR
3144 1 0 1 63.00000000 -35 ERR OK ERR
3145 0 1 1 -64.00000000 -31 OK ERR ERR
3146 1 0 0 63.00000000 8 OK ERR ERR
3147 0 1 1 -64.00000000 -8 OK ERR ERR
3148 0 1 1 -64.00000000 -30 OK ERR ERR
3149 0 1 0 -64.00000000 15 ERR OK ERR
3150 1 0 0 63.00000000 26 OK ERR ERR
3151 1 0 1 63.00000000 -14 ERR OK ERR
3152 1 0 0 63.00000000 30 OK ERR ERR
3153 1 0 0 63.00000000 28 OK ERR ERR
3154 1 0 0 63.00000000 27 OK ERR ERR
3155 1 0 0 63.00000000 57 OK ERR ERR
3156 0 1 1 -64.00000000 -50 OK ERR ERR
3157 1 0 0 63.00000000 56 OK ERR ERR
3158 0 1 1 -64.00000000 -64 OK ERR ERR
3159 0 1 1 -64.00000000 -64 OK ERR ERR
3160 0 1 0 -64.00000000 63 ERR OK ERR
3161 0 1 0 -64.00000000 63 ERR OK ERR
3162 1 0 0 63.00000000 33 OK ERR ERR
3163 1 0 0 63.00000000 54 OK ERR ERR
3164 0 1 0 -64.00000000 30 ERR OK ERR
3165 0 1 1 -64.00000000 -64 OK ERR ERR
3166 0 1 1 -64.00000000 -64 OK ERR ERR
3167 1 0 0 63.00000000 63 OK ERR ERR
3168 1 0 0 63.00000000 28 OK ERR ERR
3169 1 0 0 63.00000000 63 OK ERR ERR
3170 1 0 0 63.00000000 63 OK ERR ERR
3171 1 0 0 63.00000000 63 OK ERR ERR
3172 0 1 1 -64.00000000 -57 OK ERR ERR
3173 1 0 0 63.00000000 49 OK ERR ERR
3174 1 0 0 63.00000000 63 OK ERR ERR
3175 1 0 0 63.00000000 56 OK ERR ERR
3176 1 0 0 63.00000000 57 OK ERR ERR
3177 0 1 0 -64.00000000 16 ERR OK ERR
3178 1 0 1 63.00000000 -16 ERR OK ERR
3179 0 1 1 -64.00000000 -60 OK ERR ERR
3180 0 1 1 -64.00000000 -27 OK ERR ERR
3181 0 1 1 -64.00000000 -63 OK ERR ERR
3182 1 0 0 63.00000000 35 OK ERR ERR
3183 1 0 0 63.00000000 38 OK ERR ERR
3184 0 1 1 -64.00000000 -28 OK ERR ERR
3185 0 1 1 -64.00000000 -58 OK ERR ERR
3186 0 1 0 -64.00000000 35 ERR OK ERR
3187 1 0 1 63.00000000 -16 ERR OK ERR
3188 0 1 0 -64.00000000 49 ERR OK ERR
3189 0 1 1 -64.00000000 -64 OK ERR ERR
3190 1 0 0 63.00000000 29 OK ERR ERR
3191 1 0 1 63.00000000 -44 ERR OK ERR
3192 0 1 0 -64.00000000 55 ERR OK ERR
3193 0 1 0 -64.00000000 46 ERR OK ERR
3194 1 0 1 63.00000000 -28 ERR OK ERR
3195 0 1 0 -64.00000000 29 ERR OK ERR
3196 0 1 1 -64.00000000 -49 OK ERR ERR
3197 1 0 0 63.00000000 53 OK ERR ERR
3198 0 1 1 -64.00000000 -45 OK ERR ERR
3199 1 0 0 63.00000000 28 OK ERR ERR
3200 0 1 1 -64.00000000 -62 OK ERR ERR
3201 0 1 1 -64.00000000 -38 OK ERR ERR
3202 0 1 1 -64.00000000 -50 OK ERR ERR
3203 0 1 1 -64.00000000 -4 OK ERR ERR
3204 1 0 0 63.00000000 63 OK ERR ERR
3205 0 1 0 -64.00000000 63 ERR OK ERR
3206 1 0 0 63.00000000 63 OK ERR ERR
3207 0 1 1 -64.00000000 -33 OK ERR ERR
3208 0 1 1 -64.00000000 -33 OK ERR ERR
3209 1 0 0 63.00000000 63 OK ERR ERR
3210 1 0 0 63.00000000 63 OK ERR ERR
3211 0 1 1 -64.00000000 -64 OK ERR ERR
3212 0 1 1 -64.00000000 -62 OK ERR ERR
3213 0 1 1 -64.00000000 -61 OK ERR ERR
3214 0 1 1 -64.00000000 -47 OK ERR ERR
3215 0 1 1 -64.00000000 -63 OK ERR ERR
3216 0 1 1 -64.00000000 -40 OK ERR ERR
3217 0 1 1 -64.00000000 -31 OK ERR ERR
3218 0 1 1 -64.00000000 -34 OK ERR ERR
3219 1 0 0 63.00000000 55 OK ERR ERR
3220 0 1 1 -64.00000000 -47 OK ERR ERR
3221 0 1 1 -64.00000000 -12 OK ERR ERR
3222 1 0 0 63.00000000 21 OK ERR ERR
3223 0 1 1 -64.00000000 -31 OK ERR ERR
3224 1 0 0 63.00000000 34 OK ERR ERR
3225 0 1 1 -64.00000000 -50 OK ERR ERR
3226 0 1 0 -64.00000000 31 ERR OK ERR
3227 0 1 1 -64.00000000 -35 OK ERR ERR
3228 0 1 0 -64.00000000 12 ERR OK ERR
3229 0 1 0 -64.00000000 34 ERR OK ERR
3230 1 0 1 63.00000000 -34 ERR OK ERR
3231 1 0 0 63.00000000 35 OK ERR ERR
3232 0 1 1 -64.00000000 -38 OK ERR ERR
3233 0 1 1 -64.00000000 -20 OK ERR ERR
3234 0 1 1 -64.00000000 -10 OK ERR ERR
3235 1 0 0 63.00000000 24 OK ERR ERR
3236 1 0 1 63.00000000 -64 ERR OK ERR
3237 0 1 1 -64.00000000 -48 OK ERR ERR
3238 1 0 0 63.00000000 21 OK ERR ERR
3239 1 0 0 63.00000000 42 OK ERR ERR
3240 0 1 1 -64.00000000 -64 OK ERR ERR
3241 1 0 1 63.00000000 -9 ERR OK ERR
3242 1 0 0 63.00000000 0 OK ERR ERR
3243 1 0 0 63.00000000 0 OK ERR ERR
3244 1 0 0 63.00000000 6 OK ERR ERR
3245 0 1 1 -64.00000000 -64 OK ERR ERR
3246 1 0 0 63.00000000 31 OK ERR ERR
3247 1 0 0 63.00000000 7 OK ERR ERR
3248 1 0 0 63.00000000 39 OK ERR ERR
3249 1 0 0 63.00000000 56 OK ERR ERR
3250 0 1 1 -64.00000000 -26 OK ERR ERR
3251 1 0 0 63.00000000 59 OK ERR ERR
3252 1 0 0 63.00000000 63 OK ERR ERR
3253 1 0 0 63.00000000 53 OK ERR ERR
3254 1 0 0 63.00000000 63 OK ERR ERR
3255 1 0 0 63.00000000 63 OK ERR ERR
3256 1 0 0 63.00000000 63 OK ERR ERR
3257 0 1 1 -64.00000000 -64 OK ERR ERR
3258 0 1 1 -64.00000000 -64 OK ERR ERR
3259 1 0 0 63.00000000 63 OK ERR ERR
3260 1 0 0 63.00000000 63 OK ERR ERR
3261 1 0 0 63.00000000 63 OK ERR ERR
3262 0 1 1 -64.00000000 -64 OK ERR ERR
3263 0 1 1 -64.00000000 -64 OK ERR ERR
3264 1 0 0 63.00000000 63 OK ERR ERR
3265 0 1 1 -64.00000000 -64 OK ERR ERR
3266 1 0 0 63.00000000 50 OK ERR ERR
3267 0 1 1 -64.00000000 -64 OK ERR ERR
3268 1 0 0 63.00000000 63 OK ERR ERR
3269 1 0 0 63.00000000 63 OK ERR ERR
3270 1 0 0 63.00000000 48 OK ERR ERR
3271 1 0 1 63.00000000 -29 ERR OK ERR
3272 0 1 1 -64.00000000 -19 OK ERR ERR
3273 1 0 1 63.00000000 -64 ERR OK ERR
3274 1 0 1 63.00000000 -4 ERR OK ERR
3275 1 0 0 63.00000000 45 OK ERR ERR
3276 0 1 1 -64.00000000 -31 OK ERR ERR
3277 1 0 0 63.00000000 20 OK ERR ERR
3278 0 1 1 -64.00000000 -59 OK ERR ERR
3279 0 1 1 -64.00000000 -5 OK ERR ERR
3280 1 0 1 63.00000000 -25 ERR OK ERR
3281 1 0 1 63.00000000 -36 ERR OK ERR
3282 0 1 1 -64.00000000 -49 OK ERR ERR
3283 0 1 0 -64.00000000 8 ERR OK ERR
3284 0 1 0 -64.00000000 15 ERR OK ERR
3285 1 0 1 63.00000000 -15 ERR OK ERR
3286 0 1 1 -64.00000000 -19 OK ERR ERR
3287 0 1 0 -64.00000000 63 ERR OK ERR
3288 0 1 1 -64.00000000 -10 OK ERR ERR
3289 0 1 1 -64.00000000 -37 OK ERR ERR
3290 1 0 0 63.00000000 63 OK ERR ERR
3291 0 1 1 -64.00000000 -50 OK ERR ERR
3292 1 0 0 63.00000000 53 OK ERR ERR
3293 0 1 1 -64.00000000 -31 OK ERR ERR
3294 0 1 0 -64.00000000 21 ERR OK ERR
3295 1 0 0 63.00000000 12 OK ERR ERR
3296 1 0 0 63.00000000 19 OK ERR ERR
3297 1 0 0 63.00000000 10 OK ERR ERR
3298 0 1 0 -64.00000000 5 ERR OK ERR
3299 1 0 0 63.00000000 33 OK ERR ERR
3300 0 1 0 -64.00000000 14 ERR OK ERR
3301 1 0 1 63.00000000 -14 ERR OK ERR
3302 1 0 0 63.00000000 39 OK ERR ERR
3303 1 0 0 63.00000000 44 OK ERR ERR
3304 0 1 1 -64.00000000 -2 OK ERR ERR
3305 0 1 1 -64.00000000 -37 OK ERR ERR
3306 0 1 0 -64.00000000 32 ERR OK ERR
3307 0 1 0 -64.00000000 2 ERR OK ERR
3308 1 0 1 63.00000000 -14 ERR OK ERR
3309 1 0 0 63.00000000 40 OK ERR ERR
3310 1 0 0 63.00000000 46 OK ERR ERR
3311 1 0 0 63.00000000 51 OK ERR ERR
3312 1 0 1 63.00000000 -22 ERR OK ERR
3313 1 0 0 63.00000000 45 OK ERR ERR
3314 1 0 1 63.00000000 -9 ERR OK ERR
3315 0 1 0 -64.00000000 10 ERR OK ERR
3316 1 0 0 63.00000000 20 OK ERR ERR
3317 1 0 1 63.00000000 -17 ERR OK ERR
3318 1 0 0 63.00000000 55 OK ERR ERR
3319 1 0 0 63.00000000 9 OK ERR ERR
3320 1 0 0 63.00000000 63 OK ERR ERR
3321 1 0 0 63.00000000 63 OK ERR ERR
3322 0 1 1 -64.00000000 -49 OK ERR ERR
3323 1 0 0 63.00000000 9 OK ERR ERR
3324 1 0 0 63.00000000 9 OK ERR ERR
3325 1 0 0 63.00000000 63 OK ERR ERR
3326 1 0 0 63.00000000 63 OK ERR ERR
3327 1 0 0 63.00000000 58 OK ERR ERR
3328 1 0 0 63.00000000 9 OK ERR ERR
3329 1 0 0 63.00000000 49 OK ERR ERR
3330 1 0 0 63.00000000 60 OK ERR ERR
3331 0 1 1 -64.00000000 -55 OK ERR ERR
3332 0 1 1 -64.00000000 -64 OK ERR ERR
3333 0 1 1 -64.00000000 -64 OK ERR ERR
3334 0 1 1 -64.00000000 -21 OK ERR ERR
3335 0 1 1 -64.00000000 -3 OK ERR ERR
3336 1 0 1 63.00000000 -33 ERR OK ERR
3337 0 1 1 -64.00000000 -50 OK ERR ERR
3338 1 0 1 63.00000000 -14 ERR OK ERR
3339 0 1 0 -64.00000000 63 ERR OK ERR
3340 1 0 0 63.00000000 13 OK ERR ERR
3341 1 0 1 63.00000000 -8 ERR OK ERR
3342 0 1 0 -64.00000000 7 ERR OK ERR
3343 1 0 0 63.00000000 7 OK ERR ERR
3344 1 0 0 63.00000000 18 OK ERR ERR
3345 0 1 1 -64.00000000 -55 OK ERR ERR
3346 0 1 1 -64.00000000 -53 OK ERR ERR
3347 0 1 1 -64.00000000 -31 OK ERR ERR
3348 0 1 1 -64.00000000 -33 OK ERR ERR
3349 1 0 0 63.00000000 32 OK ERR ERR
3350 1 0 0 63.00000000 18 OK ERR ERR
3351 0 1 1 -64.00000000 -34 OK ERR ERR
3352 0 1 1 -64.00000000 -10 OK ERR ERR
3353 1 0 1 63.00000000 -19 ERR OK ERR
3354 1 0 0 63.00000000 37 OK ERR ERR
3355 0 1 1 -64.00000000 -18 OK ERR ERR
3356 0 1 0 -64.00000000 54 ERR OK ERR
3357 0 1 1 -64.00000000 -19 OK ERR ERR
3358 1 0 1 63.00000000 -64 ERR OK ERR
3359 1 0 0 63.00000000 20 OK ERR ERR
3360 1 0 0 63.00000000 11 OK ERR ERR
3361 1 0 0 63.00000000 6 OK ERR ERR
3362 1 0 1 63.00000000 -46 ERR OK ERR
3363 1 0 0 63.00000000 39 OK ERR ERR
3364 0 1 1 -64.00000000 -64 OK ERR ERR
3365 1 0 0 63.00000000 63 OK ERR ERR
3366 1 0 1 63.00000000 -14 ERR OK ERR
3367 0 1 0 -64.00000000 1 ERR OK ERR
3368 1 0 0 63.00000000 14 OK ERR ERR
3369 1 0 1 63.00000000 -31 ERR OK ERR
3370 0 1 0 -64.00000000 63 ERR OK ERR
3371 0 1 1 -64.00000000 -24 OK ERR ERR
3372 0 1 0 -64.00000000 63 ERR OK ERR
3373 1 0 0 63.00000000 54 OK ERR ERR
3374 1 0 0 63.00000000 19 OK ERR ERR
3375 0 1 1 -64.00000000 -13 OK ERR ERR
3376 0 1 1 -64.00000000 -38 OK ERR ERR
3377 1 0 0 63.00000000 48 OK ERR ERR
3378 1 0 0 63.00000000 15 OK ERR ERR
3379 1 0 0 63.00000000 18 OK ERR ERR
3380 0 1 1 -64.00000000 -27 OK ERR ERR
3381 1 0 0 63.00000000 51 OK ERR ERR
3382 0 1 1 -64.00000000 -43 OK ERR ERR
3383 1 0 0 63.00000000 22 OK ERR ERR
3384 1 0 0 63.00000000 22 OK ERR ERR
3385 1 0 0 63.00000000 54 OK ERR ERR
3386 0 1 1 -64.00000000 -59 OK ERR ERR
3387 0 1 1 -64.00000000 -64 OK ERR ERR
3388 0 1 1 -64.00000000 -63 OK ERR ERR
3389 0 1 0 -64.00000000 40 ERR OK ERR
3390 0 1 1 -64.00000000 -56 OK ERR ERR
3391 0 1 0 -64.00000000 48 ERR OK ERR
3392 1 0 0 63.00000000 63 OK ERR ERR
3393 0 1 1 -64.00000000 -64 OK ERR ERR
3394 1 0 0 63.00000000 63 OK ERR ERR
3395 0 1 1 -64.00000000 -47 OK ERR ERR
3396 0 1 1 -64.00000000 -64 OK ERR ERR
3397 0 1 1 -64.00000000 -34 OK ERR ERR
3398 0 1 1 -64.00000000 -64 OK ERR ERR
3399 1 0 0 63.00000000 52 OK ERR ERR
3400 1 0 1 63.00000000 -45 ERR OK ERR
3401 0 1 0 -64.00000000 29 ERR OK ERR
3402 0 1 1 -64.00000000 -29 OK ERR ERR
3403 1 0 0 63.00000000 47 OK ERR ERR
3404 0 1 1 -64.00000000 -29 OK ERR ERR
3405 0 1 0 -64.00000000 47 ERR OK ERR
3406 0 1 1 -64.00000000 -45 OK ERR ERR
3407 0 1 1 -64.00000000 -49 OK ERR ERR
3408 1 0 0 63.00000000 47 OK ERR ERR
3409 0 1 1 -64.00000000 -42 OK ERR ERR
3410 0 1 1 -64.00000000 -50 OK ERR ERR
3411 1 0 0 63.00000000 53 OK ERR ERR
3412 1 0 0 63.00000000 63 OK ERR ERR
3413 1 0 0 63.00000000 63 OK ERR ERR
3414 0 1 1 -64.00000000 -64 OK ERR ERR
3415 1 0 0 63.00000000 28 OK ERR ERR
3416 1 0 1 63.00000000 -21 ERR OK ERR
3417 1 0 0 63.00000000 34 OK ERR ERR
3418 1 0 0 63.00000000 27 OK ERR ERR
3419 1 0 0 63.00000000 46 OK ERR ERR
3420 1 0 0 63.00000000 33 OK ERR ERR
3421 0 1 1 -64.00000000 -40 OK ERR ERR
3422 0 1 1 -64.00000000 -56 OK ERR ERR
3423 0 1 1 -64.00000000 -59 OK ERR ERR
3424 0 1 0 -64.00000000 0 ERR OK ERR
3425 1 0 0 63.00000000 39 OK ERR ERR
3426 0 1 1 -64.00000000 -50 OK ERR ERR
3427 1 0 0 63.00000000 33 OK ERR ERR
3428 0 1 1 -64.00000000 -63 OK ERR ERR
3429 1 0 0 63.00000000 43 OK ERR ERR
3430 0 1 1 -64.00000000 -59 OK ERR ERR
3431 1 0 0 63.00000000 47 OK ERR ERR
3432 1 0 0 63.00000000 48 OK ERR ERR
3433 0 1 0 -64.00000000 47 ERR OK ERR
3434 0 1 1 -64.00000000 -44 OK ERR ERR
3435 0 1 0 -64.00000000 28 ERR OK ERR
3436 0 1 1 -64.00000000 -50 OK ERR ERR
3437 1 0 1 63.00000000 -52 ERR OK ERR
3438 1 0 1 63.00000000 -52 ERR OK ERR
3439 0 1 1 -64.00000000 -64 OK ERR ERR
3440 0 1 1 -64.00000000 -64 OK ERR ERR
3441 0 1 1 -64.00000000 -64 OK ERR ERR
3442 1 0 1 63.00000000 -28 ERR OK ERR
3443 1 0 0 63.00000000 63 OK ERR ERR
3444 1 0 0 63.00000000 63 OK ERR ERR
3445 1 0 0 63.00000000 63 OK ERR ERR
3446 1 0 0 63.00000000 63 OK ERR ERR
3447 1 0 0 63.00000000 63 OK ERR ERR
