Turbo Decoder End-to-End Report
symbols=3200 n_half_iter=11 f1=111 f2=240 total_outputs=3200 expected_outputs=3200
final_decision_symbols=3200 bit_errors_vs_original=2370
idx_orig pi_inv bit_orig bit_int_at_pi_inv l_sys_orig l_par1_orig l_par2_int final_llr hard_dec match_orig
560 1360 0 0 3 10 -16 -57 1 ERR
561 2511 1 1 -16 8 12 63 0 ERR
562 1582 1 1 -16 6 -13 63 0 ERR
563 1773 0 0 15 8 4 -64 1 ERR
564 3084 0 0 12 -16 13 -57 1 ERR
565 2315 1 1 -16 7 8 63 0 ERR
566 2666 0 0 15 -14 -2 4 0 OK
567 937 0 0 14 -11 -15 -25 1 ERR
568 328 0 0 4 0 -14 -8 1 ERR
569 839 1 1 -16 -4 12 8 0 ERR
570 2470 1 1 -6 15 15 38 0 ERR
571 2021 1 1 -3 15 15 -64 1 OK
572 2692 0 0 9 -15 -16 -64 1 ERR
573 1283 0 0 15 15 -16 -43 1 ERR
574 994 0 0 15 5 6 46 0 OK
575 1825 1 1 -4 15 15 -10 1 OK
576 576 1 1 -11 11 12 10 0 ERR
577 447 0 0 15 15 -11 -21 1 ERR
578 1438 0 0 15 -5 2 -4 1 ERR
579 349 1 1 -15 15 1 40 0 ERR
580 380 1 1 -10 15 -16 41 0 ERR
581 1531 0 0 9 -10 15 39 0 OK
582 602 0 0 2 12 11 29 0 OK
583 793 0 0 11 6 -16 50 0 OK
584 2104 1 1 -13 15 15 44 0 ERR
585 1335 1 1 -16 15 15 63 0 ERR
586 1686 1 1 -7 -16 13 0 0 ERR
587 3157 1 1 -4 13 13 21 0 ERR
588 2548 1 1 -7 -16 -13 24 0 ERR
589 3059 0 0 8 7 12 19 0 OK
590 1490 0 0 3 -6 9 24 0 OK
591 1041 0 0 15 5 15 -45 1 ERR
592 1712 0 0 5 1 -9 -40 1 ERR
593 303 1 1 -3 8 -9 26 0 ERR
594 14 1 1 -15 10 -5 24 0 ERR
595 845 1 1 -9 -10 15 33 0 ERR
596 2796 0 0 9 -15 15 -11 1 ERR
597 2667 1 1 -11 -12 15 34 0 ERR
598 458 0 0 15 -13 -9 -61 1 ERR
599 2569 0 0 15 -6 -16 -64 1 ERR
600 2600 0 0 5 9 10 -44 1 ERR
601 551 0 0 15 -12 15 -64 1 ERR
602 2822 0 0 15 11 -6 -62 1 ERR
603 3013 1 1 -9 -10 -11 49 0 ERR
604 1124 1 1 -16 15 -14 63 0 ERR
605 355 1 1 -16 -16 8 63 0 ERR
606 706 0 0 5 11 -16 -64 1 ERR
607 2177 1 1 -16 10 -16 58 0 ERR
608 1568 1 1 -7 -3 10 45 0 ERR
609 2079 1 1 -12 15 -14 54 0 ERR
610 510 1 1 -14 -16 12 52 0 ERR
611 61 1 1 -11 -10 11 20 0 ERR
612 732 1 1 -11 2 5 25 0 ERR
613 2523 0 0 3 1 7 20 0 OK
614 2234 1 1 -8 8 -16 -17 1 OK
615 3065 1 1 -12 15 10 -20 1 OK
616 1816 1 1 -16 6 -8 41 0 ERR
617 1687 0 0 10 9 -3 -34 1 ERR
618 2678 1 1 -16 7 -1 37 0 ERR
619 1589 0 0 15 5 -13 -42 1 ERR
620 1620 1 1 -11 0 -14 -19 1 OK
621 2771 0 0 15 5 -7 -38 1 ERR
622 1842 1 1 -16 -13 -5 17 0 ERR
623 2033 0 0 14 -16 -2 -56 1 ERR
624 144 1 1 -10 -13 -16 16 0 ERR
625 2575 1 1 -16 14 -7 0 0 ERR
626 2926 1 1 -12 15 4 -15 1 OK
627 1197 0 0 15 -16 -13 -40 1 ERR
628 588 1 1 -11 -12 -10 43 0 ERR
629 1099 1 1 -9 3 -6 -34 1 OK
630 2730 0 0 15 9 -15 25 0 OK
631 2281 1 1 -4 -13 15 48 0 ERR
632 2952 0 0 13 -13 0 -54 1 ERR
633 1543 0 0 1 15 15 -33 1 ERR
634 1254 1 1 -8 13 -6 37 0 ERR
635 2085 0 0 15 -1 5 -56 1 ERR
636 836 1 1 -7 6 2 53 0 ERR
637 707 1 1 -16 6 -16 52 0 ERR
638 1698 1 1 -11 -7 14 41 0 ERR
639 609 0 0 7 -16 11 34 0 OK
640 640 0 0 13 15 -12 13 0 OK
641 1791 1 1 -15 15 15 -28 1 OK
642 862 0 0 15 15 15 -59 1 ERR
643 1053 1 1 -10 3 -8 -32 1 OK
644 2364 0 0 6 -8 -16 34 0 OK
645 1595 1 1 -16 -16 -16 -28 1 OK
646 1946 0 0 7 2 -10 51 0 OK
647 217 0 0 12 12 11 -43 1 ERR
648 2808 0 0 4 -16 13 -32 1 ERR
649 119 1 1 -14 8 -1 47 0 ERR
650 1750 0 0 15 -16 13 -58 1 ERR
651 1301 1 1 -11 0 -10 33 0 ERR
652 1972 1 1 -16 9 5 -13 1 OK
653 563 0 0 15 -13 -13 32 0 OK
654 274 1 1 7 -7 -16 13 0 ERR
655 1105 0 0 8 14 14 29 0 OK
656 3056 0 0 6 0 11 19 0 OK
657 2927 1 1 -14 4 15 -18 1 OK
658 718 1 1 -4 15 -16 -13 1 OK
659 2829 0 0 2 6 -16 -52 1 ERR
660 2860 1 1 -6 10 -6 63 0 ERR
661 811 0 0 10 -2 15 -45 1 ERR
662 3082 0 0 15 12 -16 -26 1 ERR
663 73 1 1 -11 -3 15 47 0 ERR
664 1384 0 0 8 -16 -6 -47 1 ERR
665 615 0 0 7 12 8 -50 1 ERR
666 966 0 0 15 -10 12 -48 1 ERR
667 2437 1 1 -13 -13 14 11 0 ERR
668 1828 1 1 -16 -7 10 -64 1 OK
669 2339 0 0 -3 3 -15 63 0 OK
670 770 1 1 -10 -16 5 12 0 ERR
671 321 0 0 7 -16 8 -36 1 ERR
672 992 0 0 15 15 10 -15 1 ERR
673 2783 0 0 10 -16 -14 -13 1 ERR
674 2494 0 0 15 15 -3 -12 1 ERR
675 125 0 0 11 15 15 13 0 OK
676 2076 1 1 -7 11 -9 42 0 ERR
677 1947 1 1 -13 15 15 -42 1 OK
678 2938 0 0 12 14 10 20 0 OK
679 1849 0 0 15 -2 -5 20 0 OK
680 1880 0 0 7 -15 -10 30 0 OK
681 3031 0 0 12 -8 -9 -31 1 ERR
682 2102 0 0 15 5 -5 -34 1 ERR
683 2293 1 1 -16 15 -11 -13 1 OK
684 404 1 1 -14 -3 -9 37 0 ERR
685 2835 1 1 -7 15 7 20 0 ERR
686 3186 0 0 14 5 15 -55 1 ERR
687 1457 0 0 15 7 12 -36 1 ERR
688 848 0 0 10 15 -10 -35 1 ERR
689 1359 1 1 -6 9 14 25 0 ERR
690 2990 0 0 11 15 6 -37 1 ERR
691 2541 0 0 9 -16 -5 1 0 OK
692 12 0 0 0 2 -16 -24 1 ERR
693 1803 1 1 -16 -13 -10 24 0 ERR
694 1514 1 1 -11 10 2 44 0 ERR
695 2345 1 1 -2 -10 15 44 0 ERR
696 1096 0 0 10 14 -8 -55 1 ERR
697 967 1 1 3 15 1 32 0 ERR
698 1958 1 1 -16 -2 15 63 0 ERR
699 869 1 1 -11 15 -9 58 0 ERR
700 900 1 1 -4 -16 -12 54 0 ERR
701 2051 1 1 -15 -15 -16 63 0 ERR
702 1122 1 1 -15 15 -15 63 0 ERR
703 1313 0 0 14 -16 -8 -64 1 ERR
704 2624 1 1 -7 9 14 63 0 ERR
705 1855 1 1 -8 7 13 63 0 ERR
706 2206 0 0 15 -3 -12 -64 1 ERR
707 477 0 0 13 15 9 -64 1 ERR
708 3068 0 0 15 15 14 -64 1 ERR
709 379 1 1 -16 8 14 52 0 ERR
710 2010 0 0 5 -7 7 -41 1 ERR
711 1561 0 0 12 6 12 -57 1 ERR
712 2232 1 1 -12 -16 12 47 0 ERR
713 823 0 0 15 -16 -8 -43 1 ERR
714 534 0 0 10 15 15 63 0 OK
715 1365 0 0 15 -16 15 20 0 OK
716 116 1 1 -16 -6 -11 63 0 ERR
717 3187 0 0 11 2 2 63 0 OK
718 978 0 0 4 15 -5 -8 1 ERR
719 3089 1 1 -13 1 -16 -13 1 OK
720 3120 1 1 -6 10 0 5 0 ERR
721 1071 0 0 15 15 15 -30 1 ERR
722 142 0 0 15 -7 10 -19 1 ERR
723 333 0 0 5 -10 -5 -30 1 ERR
724 1644 1 1 -16 15 0 -19 1 OK
725 875 1 1 -13 -13 12 -8 1 OK
726 1226 1 1 -12 -15 -16 28 0 ERR
727 2697 0 0 6 -9 -16 24 0 OK
728 2088 1 1 -8 12 -16 40 0 ERR
729 2599 0 0 7 15 -16 5 0 OK
730 1030 0 0 15 15 -7 -27 1 ERR
731 581 1 1 0 -5 -9 28 0 ERR
732 1252 0 0 13 12 13 -8 1 ERR
733 3043 0 0 15 -8 10 -42 1 ERR
734 2754 0 0 9 4 13 -37 1 ERR
735 385 1 1 -16 -9 -9 14 0 ERR
736 2336 0 0 0 -16 8 -30 1 ERR
737 2207 1 1 -2 -1 -10 23 0 ERR
738 3198 1 1 3 15 -3 6 0 ERR
739 2109 1 1 -16 7 -6 42 0 ERR
740 2140 1 1 -16 8 -14 25 0 ERR
741 91 1 1 -14 -13 14 46 0 ERR
742 2362 1 1 -16 9 -16 63 0 ERR
743 2553 0 0 8 7 11 -42 1 ERR
744 664 1 1 -6 -15 -13 45 0 ERR
745 3095 0 0 10 10 8 -36 1 ERR
746 246 0 0 15 -13 15 -51 1 ERR
747 1717 0 0 1 7 15 -22 1 ERR
748 1108 0 0 9 15 9 -42 1 ERR
749 1619 0 0 15 -16 -11 -55 1 ERR
750 50 1 1 -16 8 -14 63 0 ERR
751 2801 0 0 0 -13 -16 23 0 OK
752 272 0 0 8 -9 -6 6 0 OK
753 2063 0 0 11 -4 15 -57 1 ERR
754 1774 0 0 -5 10 11 26 0 OK
755 2605 0 0 13 -16 -16 -64 1 ERR
756 1356 1 1 -6 -5 -16 50 0 ERR
757 1227 0 0 8 6 2 -49 1 ERR
758 2218 1 1 -12 -12 15 49 0 ERR
759 1129 1 1 -13 15 -6 63 0 ERR
760 1160 1 1 -13 0 -9 19 0 ERR
761 2311 0 0 3 15 -16 -64 1 ERR
762 1382 1 1 -15 15 5 -18 1 OK
763 1573 1 1 -8 -16 -16 63 0 ERR
764 2884 1 1 -7 15 0 23 0 ERR
765 2115 1 1 -9 -16 -3 -64 1 OK
766 2466 0 0 5 5 15 25 0 OK
767 737 0 0 14 -11 4 -27 1 ERR
768 128 0 0 15 -2 0 19 0 OK
769 639 0 0 15 2 10 -8 1 ERR
770 2270 0 0 15 -6 11 -8 1 ERR
771 1821 1 1 -11 15 12 41 0 ERR
772 2492 0 0 10 -12 5 -37 1 ERR
773 1083 1 1 -7 8 -8 61 0 ERR
774 794 0 0 15 -8 -1 -42 1 ERR
775 1625 0 0 -4 -11 -16 -57 1 ERR
776 376 1 1 -16 15 9 59 0 ERR
777 247 0 0 12 8 -5 -64 1 ERR
778 1238 0 0 15 15 14 -64 1 ERR
779 149 0 0 2 1 2 -64 1 ERR
780 180 0 0 2 13 10 -64 1 ERR
781 1331 0 0 -1 15 13 -64 1 ERR
782 402 1 1 -3 -11 15 63 0 ERR
783 593 0 0 15 15 15 -64 1 ERR
784 1904 1 1 -13 6 8 29 0 ERR
785 1135 0 0 15 15 8 -64 1 ERR
786 1486 1 1 2 3 12 9 0 ERR
787 2957 0 0 15 -12 14 -64 1 ERR
788 2348 0 0 13 2 -8 -63 1 ERR
789 2859 1 1 -12 -9 15 61 0 ERR
790 1290 0 0 15 -15 -16 -37 1 ERR
791 841 1 1 -16 -13 15 9 0 ERR
792 1512 0 0 15 -6 -8 -45 1 ERR
793 103 0 0 7 -8 -8 -28 1 ERR
794 3014 1 1 -5 -15 -11 55 0 ERR
795 645 0 0 11 -16 7 -4 1 ERR
796 2596 1 1 -8 -2 12 -16 1 OK
797 2467 0 0 15 9 15 -38 1 ERR
798 258 0 0 15 5 14 -51 1 ERR
799 2369 0 0 11 1 13 -26 1 ERR
800 2400 1 1 -13 -16 6 38 0 ERR
801 351 1 1 -16 -16 15 63 0 ERR
802 2622 1 1 -16 9 8 42 0 ERR
803 2813 0 0 15 -7 1 -43 1 ERR
804 924 1 1 -10 5 12 57 0 ERR
805 155 1 1 -16 4 15 63 0 ERR
806 506 0 0 15 -16 -2 -59 1 ERR
807 1977 1 1 -15 -13 11 40 0 ERR
808 1368 1 1 -2 -11 -15 18 0 ERR
809 1879 0 0 13 2 15 -42 1 ERR
810 310 1 1 -6 -16 15 9 0 ERR
811 3061 1 1 -10 13 15 48 0 ERR
812 532 0 0 5 9 4 30 0 OK
813 2323 0 0 10 15 5 -64 1 ERR
814 2034 0 0 9 15 9 -41 1 ERR
815 2865 0 0 5 11 15 -16 1 ERR
816 1616 0 0 14 2 -6 30 0 OK
817 1487 0 0 3 12 15 18 0 OK
818 2478 1 1 -16 -16 8 63 0 ERR
819 1389 0 0 6 11 -16 44 0 OK
820 1420 0 0 3 -2 6 -26 1 ERR
821 2571 0 0 11 15 12 34 0 OK
822 1642 1 1 -7 -5 15 45 0 ERR
823 1833 0 0 11 -9 4 -34 1 ERR
824 3144 1 1 -13 -15 -16 -34 1 OK
825 2375 1 1 -7 14 15 -30 1 OK
826 2726 1 1 -8 15 -9 -34 1 OK
827 997 0 0 15 -16 -9 -64 1 ERR
828 388 0 0 8 13 -14 42 0 OK
829 899 1 1 -10 -11 -11 56 0 ERR
830 2530 0 0 9 -7 15 -37 1 ERR
831 2081 0 0 8 13 -11 -45 1 ERR
832 2752 1 1 -13 15 14 -43 1 OK
833 1343 0 0 15 15 -14 -64 1 ERR
834 1054 1 1 -15 13 -7 42 0 ERR
835 1885 0 0 4 -10 -16 47 0 OK
836 636 0 0 15 15 13 37 0 OK
837 507 0 0 12 11 -16 -64 1 ERR
838 1498 1 1 -9 15 15 63 0 ERR
839 409 1 1 -7 14 15 63 0 ERR
840 440 0 0 15 12 -16 -64 1 ERR
841 1591 0 0 15 -8 -10 -64 1 ERR
842 662 1 1 -16 5 15 63 0 ERR
843 853 0 0 10 -14 9 -64 1 ERR
844 2164 0 0 15 -14 5 -64 1 ERR
845 1395 1 1 -11 15 10 63 0 ERR
846 1746 0 0 15 9 -16 -64 1 ERR
847 17 0 0 15 12 -7 -64 1 ERR
848 2608 0 0 4 15 -3 -24 1 ERR
849 3119 1 1 -12 -8 -6 35 0 ERR
850 1550 0 0 5 8 8 -5 1 ERR
851 1101 0 0 7 -16 -16 -13 1 ERR
852 1772 0 0 9 10 -16 -18 1 ERR
853 363 0 0 12 12 -11 -19 1 ERR
854 74 0 0 14 -10 15 -50 1 ERR
855 905 0 0 3 -13 -9 -7 1 ERR
856 2856 0 0 11 -12 3 -52 1 ERR
857 2727 1 1 -14 -2 10 56 0 ERR
858 518 1 1 -16 6 -8 31 0 ERR
859 2629 0 0 12 -11 2 -10 1 ERR
860 2660 1 1 -16 8 7 -12 1 OK
861 611 1 1 -13 9 -16 30 0 ERR
862 2882 0 0 11 -11 -16 -56 1 ERR
863 3073 0 0 15 10 -16 -62 1 ERR
864 1184 0 0 10 15 8 -55 1 ERR
865 415 0 0 9 -10 -15 11 0 OK
866 766 0 0 15 -7 15 -64 1 ERR
867 2237 1 1 -16 -1 -12 32 0 ERR
868 1628 1 1 -13 -5 -16 63 0 ERR
869 2139 0 0 15 8 2 40 0 OK
870 570 0 0 15 -6 8 -38 1 ERR
871 121 1 1 -9 -15 -16 25 0 ERR
872 792 1 1 -5 -16 -16 59 0 ERR
873 2583 0 0 3 11 -10 -34 1 ERR
874 2294 1 1 -5 -15 -12 14 0 ERR
875 3125 1 1 -15 7 4 20 0 ERR
876 1876 1 1 -10 -7 -11 -52 1 OK
877 1747 0 0 10 7 -5 -47 1 ERR
878 2738 1 1 -9 15 6 32 0 ERR
879 1649 1 1 -15 -16 6 12 0 ERR
880 1680 0 0 -1 -16 -16 21 0 OK
881 2831 0 0 -5 15 -6 52 0 OK
882 1902 1 1 -16 12 -15 4 0 ERR
883 2093 0 0 11 15 -4 18 0 OK
884 204 1 1 -16 7 -8 49 0 ERR
885 2635 1 1 -16 13 -11 39 0 ERR
886 2986 0 0 15 15 -8 -55 1 ERR
887 1257 1 1 -11 12 15 -4 1 OK
888 648 0 0 5 -11 -15 4 0 OK
889 1159 1 1 -16 -13 15 -4 1 OK
890 2790 0 0 15 9 -8 4 0 OK
891 2341 0 0 10 15 8 -16 1 ERR
892 3012 0 0 2 -5 9 -33 1 ERR
893 1603 1 1 -13 15 12 47 0 ERR
894 1314 1 1 -16 15 9 57 0 ERR
895 2145 0 0 15 -16 -8 -25 1 ERR
896 896 1 1 -14 -6 -16 51 0 ERR
897 767 1 1 -11 -13 15 43 0 ERR
898 1758 0 0 4 12 -4 31 0 OK
899 669 0 0 3 10 -16 31 0 OK
900 700 1 1 -14 15 -3 56 0 ERR
901 1851 1 1 -16 15 -9 -20 1 OK
902 922 0 0 -2 15 0 27 0 OK
903 1113 0 0 14 -9 14 -43 1 ERR
904 2424 1 1 -14 -1 -15 43 0 ERR
905 1655 1 1 -16 13 15 39 0 ERR
906 2006 1 1 -10 4 -5 45 0 ERR
907 277 0 0 8 3 2 -38 1 ERR
908 2868 1 1 -15 15 13 31 0 ERR
909 179 0 0 -1 -10 15 32 0 OK
910 1810 0 0 10 4 15 -23 1 ERR
911 1361 0 0 -5 7 -16 -50 1 ERR
912 2032 1 1 -16 15 -16 63 0 ERR
913 623 1 1 -4 3 -16 51 0 ERR
914 334 1 1 -10 -6 -1 39 0 ERR
915 1165 0 0 0 -16 15 -21 1 ERR
916 3116 0 0 4 10 -13 -46 1 ERR
917 2987 1 1 -12 15 3 13 0 ERR
918 778 0 0 15 1 -12 -35 1 ERR
919 2889 0 0 9 -12 8 63 0 OK
920 2920 0 0 10 -13 -9 -48 1 ERR
921 871 0 0 15 -4 10 15 0 OK
922 3142 0 0 15 12 12 11 0 OK
923 133 1 1 -16 15 6 -22 1 OK
924 1444 1 1 -16 1 15 35 0 ERR
925 675 0 0 15 -9 6 -14 1 ERR
926 1026 1 1 -9 -10 3 -36 1 OK
927 2497 1 1 -16 9 -9 -64 1 OK
928 1888 1 1 -16 14 9 -64 1 OK
929 2399 0 0 15 -15 -2 63 0 OK
930 830 1 1 -14 -13 15 -8 1 OK
931 381 0 0 11 9 4 -5 1 ERR
932 1052 0 0 7 10 -11 -49 1 ERR
933 2843 0 0 15 -3 -8 -30 1 ERR
934 2554 0 0 15 -2 -13 -32 1 ERR
935 185 0 0 15 -14 8 -50 1 ERR
936 2136 1 1 -16 -10 3 44 0 ERR
937 2007 0 0 8 -9 -2 -51 1 ERR
938 2998 1 1 -7 13 15 44 0 ERR
939 1909 0 0 9 6 8 -47 1 ERR
940 1940 1 1 -13 -16 -10 42 0 ERR
941 3091 0 0 15 14 9 -62 1 ERR
942 2162 1 1 -12 10 -15 -17 1 OK
943 2353 1 1 -16 -15 4 40 0 ERR
944 464 1 1 0 -7 -10 27 0 ERR
945 2895 1 1 -7 -12 4 4 0 ERR
946 46 1 1 -11 -16 7 49 0 ERR
947 1517 1 1 -9 15 10 26 0 ERR
948 908 0 0 15 -13 15 17 0 OK
949 1419 0 0 11 -11 -15 -11 1 ERR
950 3050 0 0 15 -5 -8 11 0 OK
951 2601 0 0 10 9 15 11 0 OK
952 72 0 0 15 -4 -8 4 0 OK
953 1863 0 0 15 11 -16 16 0 OK
954 1574 0 0 9 6 15 16 0 OK
955 2405 1 1 -16 10 -16 42 0 ERR
956 1156 1 1 -1 15 -11 37 0 ERR
957 1027 1 1 -9 -7 -3 48 0 ERR
958 2018 1 1 -16 10 15 13 0 ERR
959 929 1 1 -9 1 -5 35 0 ERR
960 960 1 1 -16 -16 15 32 0 ERR
961 2111 0 0 15 -16 -7 -20 1 ERR
962 1182 0 0 -4 -15 4 -13 1 ERR
963 1373 0 0 15 15 2 5 0 OK
964 2684 0 0 15 -15 15 4 0 OK
965 1915 1 1 -15 -16 10 -13 1 OK
966 2266 0 0 14 15 -14 35 0 OK
967 537 0 0 14 9 -3 36 0 OK
968 3128 0 0 -1 -9 -13 8 0 OK
969 439 0 0 8 -16 -16 -53 1 ERR
970 2070 1 1 -1 9 -11 -5 1 OK
971 1621 0 0 11 15 1 -8 1 ERR
972 2292 0 0 15 7 -16 -47 1 ERR
973 883 0 0 11 9 5 -53 1 ERR
974 594 1 1 -14 -9 -10 55 0 ERR
975 1425 0 0 9 12 -16 62 0 OK
976 176 1 1 -16 7 9 -29 1 OK
977 47 0 0 -4 15 13 -30 1 ERR
978 1038 1 1 -13 5 10 63 0 ERR
979 3149 1 1 -3 14 15 -64 1 OK
980 3180 0 0 5 9 6 63 0 OK
981 1131 1 1 -16 15 -1 51 0 ERR
982 202 1 1 -16 12 -16 -64 1 OK
983 393 1 1 -4 -3 14 51 0 ERR
984 1704 1 1 -4 15 -12 53 0 ERR
985 935 1 1 -15 -16 -7 63 0 ERR
986 1286 1 1 -7 -7 -3 57 0 ERR
987 2757 1 1 -4 8 15 55 0 ERR
988 2148 1 1 -11 9 -8 -64 1 OK
989 2659 1 1 -14 15 -10 63 0 ERR
990 1090 0 0 15 15 -16 -64 1 ERR
991 641 0 0 5 -16 -16 63 0 OK
992 1312 0 0 12 -8 3 19 0 OK
993 3103 0 0 15 -13 -3 -46 1 ERR
994 2814 1 1 0 -5 8 63 0 ERR
995 445 0 0 15 -10 -16 -64 1 ERR
996 2396 1 1 -8 15 -7 21 0 ERR
997 2267 1 1 -16 -8 15 26 0 ERR
998 58 0 0 15 -6 -3 -43 1 ERR
999 2169 0 0 11 -16 -16 -57 1 ERR
1000 2200 0 0 15 1 4 5 0 OK
1001 151 1 1 -11 -8 -14 -17 1 OK
1002 2422 1 1 -11 11 9 -21 1 OK
1003 2613 1 1 -16 -16 -15 -8 1 OK
1004 724 1 1 -12 -16 -14 -19 1 OK
1005 3155 0 0 14 -14 -7 -47 1 ERR
1006 306 0 0 4 -9 15 -45 1 ERR
1007 1777 0 0 8 8 8 36 0 OK
1008 1168 1 1 -16 15 15 39 0 ERR
1009 1679 1 1 -16 -9 -15 39 0 ERR
1010 110 0 0 15 -5 -8 -62 1 ERR
1011 2861 1 1 -16 -2 -8 -35 1 OK
1012 332 1 1 -15 -3 10 -35 1 OK
1013 2123 1 1 -9 15 2 49 0 ERR
1014 1834 0 0 6 -15 3 -55 1 ERR
1015 2665 0 0 8 6 -2 28 0 OK
1016 1416 1 1 -13 -10 9 18 0 ERR
1017 1287 1 1 -16 13 -7 63 0 ERR
1018 2278 0 0 5 15 15 -44 1 ERR
1019 1189 0 0 15 15 9 -61 1 ERR
1020 1220 1 1 -8 -16 -16 63 0 ERR
1021 2371 0 0 15 -9 4 -61 1 ERR
1022 1442 0 0 2 -12 11 28 0 OK
1023 1633 0 0 8 3 13 -64 1 ERR
1024 2944 1 1 -6 -16 -8 51 0 ERR
1025 2175 0 0 15 -16 -13 -64 1 ERR
1026 2526 0 0 5 15 -11 38 0 OK
1027 797 0 0 13 -8 15 -64 1 ERR
1028 188 0 0 15 15 2 39 0 OK
1029 699 1 1 -7 -10 13 63 0 ERR
1030 2330 0 0 10 -7 -5 38 0 OK
1031 1881 0 0 7 8 -15 61 0 OK
1032 2552 0 0 -1 -14 5 37 0 OK
1033 1143 1 1 -14 -16 -13 0 0 ERR
1034 854 0 0 11 13 -6 -48 1 ERR
1035 1685 0 0 10 15 -16 -36 1 ERR
1036 436 0 0 9 -16 -10 27 0 OK
1037 307 1 1 -7 4 -5 -27 1 OK
1038 1298 0 0 15 -15 15 -56 1 ERR
1039 209 1 1 -16 10 -2 -56 1 OK
1040 240 1 1 -11 15 15 39 0 ERR
1041 1391 0 0 10 -11 14 15 0 OK
1042 462 1 1 -11 -6 -6 42 0 ERR
1043 653 1 1 -15 -8 12 63 0 ERR
1044 1964 1 1 -8 -9 15 -15 1 OK
1045 1195 0 0 15 12 -15 3 0 OK
1046 1546 1 1 -15 -10 5 38 0 ERR
1047 3017 0 0 8 -16 14 -38 1 ERR
1048 2408 0 0 15 3 15 -64 1 ERR
1049 2919 1 1 -16 15 -16 15 0 ERR
1050 1350 0 0 15 12 -7 63 0 OK
1051 901 0 0 10 -12 0 63 0 OK
1052 1572 1 1 -16 15 0 -26 1 OK
1053 163 1 1 -10 6 15 14 0 ERR
1054 3074 0 0 9 -16 -5 12 0 OK
1055 705 1 1 -9 -16 15 37 0 ERR
1056 2656 1 1 -8 -7 -4 -64 1 OK
1057 2527 0 0 9 4 15 -64 1 ERR
1058 318 0 0 12 15 -12 -14 1 ERR
1059 2429 1 1 -11 6 15 -19 1 OK
1060 2460 0 0 15 -8 15 63 0 OK
1061 411 0 0 -2 15 -7 -64 1 ERR
1062 2682 0 0 9 10 -16 -16 1 ERR
1063 2873 0 0 15 -16 2 -15 1 ERR
1064 984 1 1 -13 15 -6 0 0 ERR
1065 215 1 1 -4 4 8 0 0 ERR
1066 566 0 0 7 -7 -9 -16 1 ERR
1067 2037 1 1 -15 -16 9 37 0 ERR
1068 1428 1 1 -12 -16 -8 20 0 ERR
1069 1939 1 1 -16 -16 12 63 0 ERR
1070 370 0 0 15 15 7 -64 1 ERR
1071 3121 0 0 4 15 -2 -50 1 ERR
1072 592 1 1 -12 7 5 63 0 ERR
1073 2383 0 0 -5 -14 -7 -45 1 ERR
1074 2094 0 0 13 11 -16 -32 1 ERR
1075 2925 1 1 -16 -9 -2 26 0 ERR
1076 1676 0 0 15 9 -5 -35 1 ERR
1077 1547 0 0 12 12 11 0 0 OK
1078 2538 0 0 15 -8 10 17 0 OK
1079 1449 1 1 -15 -10 9 28 0 ERR
1080 1480 0 0 12 7 7 -40 1 ERR
1081 2631 1 1 -13 -16 5 42 0 ERR
1082 1702 0 0 13 -5 15 -59 1 ERR
1083 1893 1 1 -16 -5 -3 -24 1 OK
1084 4 1 1 -13 9 -12 29 0 ERR
1085 2435 0 0 15 -13 -15 -33 1 ERR
1086 2786 1 1 -6 11 -7 -20 1 OK
1087 1057 0 0 2 -16 -12 -40 1 ERR
1088 448 0 0 12 -2 4 -49 1 ERR
1089 959 1 1 -11 15 -9 39 0 ERR
1090 2590 0 0 3 8 -16 -36 1 ERR
1091 2141 0 0 15 13 -16 0 0 OK
1092 2812 0 0 5 9 15 -16 1 ERR
1093 1403 0 0 13 7 -8 -37 1 ERR
1094 1114 0 0 15 8 15 9 0 OK
1095 1945 0 0 6 11 -2 20 0 OK
1096 696 0 0 15 8 -11 -37 1 ERR
1097 567 0 0 15 2 -16 -43 1 ERR
1098 1558 1 1 -16 -13 -10 40 0 ERR
1099 469 0 0 15 14 14 -9 1 ERR
1100 500 0 0 15 -14 -8 -42 1 ERR
1101 1651 1 1 -4 -16 8 57 0 ERR
1102 722 0 0 6 15 15 -52 1 ERR
1103 913 1 1 -16 -16 2 63 0 ERR
1104 2224 0 0 8 -9 -16 -55 1 ERR
1105 1455 0 0 4 12 6 -64 1 ERR
1106 1806 1 1 -3 12 -16 -16 1 OK
1107 77 0 0 7 12 3 -63 1 ERR
1108 2668 0 0 15 6 15 44 0 OK
1109 3179 1 1 -16 13 9 58 0 ERR
1110 1610 0 0 7 -14 -14 19 0 OK
1111 1161 1 1 -11 15 -12 -34 1 OK
1112 1832 0 0 4 -16 15 43 0 OK
1113 423 0 0 15 -16 -16 -19 1 ERR
1114 134 0 0 5 -14 13 -54 1 ERR
1115 965 1 1 -8 -6 15 47 0 ERR
1116 2916 0 0 13 -11 14 -39 1 ERR
1117 2787 0 0 15 -10 -2 -36 1 ERR
1118 578 0 0 15 8 13 -64 1 ERR
1119 2689 1 1 -11 10 13 19 0 ERR
1120 2720 1 1 -9 -14 15 63 0 ERR
1121 671 1 1 -7 8 -7 60 0 ERR
1122 2942 1 1 -12 -10 -15 56 0 ERR
1123 3133 1 1 -4 -6 -10 53 0 ERR
