Turbo Decoder End-to-End Report
symbols=6144 n_half_iter=11 f1=263 f2=480 total_outputs=6144 expected_outputs=6144
final_decision_symbols=6144 bit_errors_vs_original=40
idx_orig pi_inv bit_orig bit_int_at_pi_inv l_sys_orig l_par1_orig l_par2_int final_llr hard_dec match_orig
3078 6090 0 0 -2 -10 3 -64 0 OK
3079 1505 0 0 5 -1 7 -64 0 OK
3080 2488 1 1 -12 -2 -9 63 1 OK
3081 2895 0 0 3 -11 -10 -64 0 OK
3082 2726 0 0 15 -9 -13 -64 0 OK
3083 1981 1 1 -16 -11 7 63 1 OK
3084 660 1 1 -8 12 4 63 1 OK
3085 4907 1 1 -16 9 -7 63 1 OK
3086 2434 1 1 -8 15 -2 63 1 OK
3087 5529 0 0 7 14 15 -64 0 OK
3088 1904 0 0 6 5 -5 -64 0 OK
3089 3847 1 1 -16 14 -3 63 1 OK
3090 5214 0 0 13 -14 -16 -64 0 OK
3091 6005 1 1 -10 8 6 63 1 OK
3092 76 1 1 -4 1 -13 63 1 OK
3093 5859 1 1 -6 13 4 63 1 OK
3094 4922 1 1 4 -4 7 63 1 OK
3095 3409 1 1 -12 9 -15 63 1 OK
3096 1320 0 0 15 15 14 -64 0 OK
3097 4799 0 0 10 12 9 -64 0 OK
3098 1558 1 1 -13 4 -16 63 1 OK
3099 3885 0 0 15 12 -16 -64 0 OK
3100 5636 1 1 -11 8 -16 63 1 OK
3101 667 1 1 -16 -16 2 63 1 OK
3102 1266 0 0 11 -11 15 -64 0 OK
3103 1289 1 1 1 2 7 63 1 OK
3104 736 0 0 -1 -16 -10 -64 0 OK
3105 5751 0 0 8 -6 -13 -64 0 OK
3106 4046 0 0 8 2 -1 -64 0 OK
3107 1765 0 0 11 -7 5 -64 0 OK
3108 5052 0 0 6 4 1 -64 0 OK
3109 1619 1 1 -14 1 5 63 1 OK
3110 3754 1 1 -8 8 -16 63 1 OK
3111 5313 1 1 -9 -10 0 63 1 OK
3112 152 0 0 12 15 15 -64 0 OK
3113 559 0 0 11 -12 -2 -64 0 OK
3114 390 0 0 8 12 -9 -64 0 OK
3115 5789 0 0 0 15 -16 -64 0 OK
3116 4468 0 0 2 -16 -3 -64 0 OK
3117 2571 1 1 -5 15 -11 63 1 OK
3118 98 1 1 -16 5 -8 63 1 OK
3119 3193 0 0 11 -10 11 -64 0 OK
3120 5712 0 0 12 15 -16 -64 0 OK
3121 1511 0 0 12 15 -11 -64 0 OK
3122 2878 0 0 14 -8 -15 -64 0 OK
3123 3669 0 0 -1 -5 11 -64 0 OK
3124 3884 1 1 -13 15 -14 63 1 OK
3125 3523 0 0 11 -5 -10 -64 0 OK
3126 2586 0 0 8 13 15 -64 0 OK
3127 1073 0 0 5 8 11 -64 0 OK
3128 5128 0 0 12 9 15 -64 0 OK
3129 2463 0 0 6 7 0 -64 0 OK
3130 5366 1 1 -5 -6 -16 63 1 OK
3131 1549 0 0 9 9 9 -64 0 OK
3132 3300 1 1 -8 15 -3 63 1 OK
3133 4475 0 0 14 2 -6 -64 0 OK
3134 5074 1 1 -16 8 -12 63 1 OK
3135 5097 0 0 6 -4 -4 -64 0 OK
3136 4544 0 0 12 1 -2 -64 0 OK
3137 3415 1 1 -7 -6 -12 63 1 OK
3138 1710 1 1 -12 0 15 63 1 OK
3139 5573 1 1 -4 -13 14 63 1 OK
3140 2716 1 1 -16 -10 -8 63 1 OK
3141 5427 1 1 -16 11 -14 63 1 OK
3142 1418 0 0 13 -14 4 -64 0 OK
3143 2977 0 0 7 -6 -10 -64 0 OK
3144 3960 1 1 -16 1 -3 63 1 OK
3145 4367 1 1 -5 -11 -14 63 1 OK
3146 4198 1 1 -4 -4 5 63 1 OK
3147 3453 1 1 -1 0 4 63 1 OK
3148 2132 1 1 -16 10 15 63 1 OK
3149 235 1 1 0 -2 -5 63 1 OK
3150 3906 1 1 -16 -11 -4 63 1 OK
3151 857 0 0 7 -2 15 -64 0 OK
3152 3376 1 1 -8 -8 -9 63 1 OK
3153 5319 1 1 -13 1 -2 63 1 OK
3154 542 1 1 -11 12 -7 63 1 OK
3155 1333 1 1 -6 9 -8 63 1 OK
3156 1548 1 1 -3 -15 11 63 1 OK
3157 1187 1 1 -13 4 0 63 1 OK
3158 250 1 1 -15 -3 0 63 1 OK
3159 4881 1 1 -1 -5 9 63 1 OK
3160 2792 1 1 8 6 13 63 1 OK
3161 127 1 1 1 15 -4 63 1 OK
3162 3030 0 0 15 -5 15 -64 0 OK
3163 5357 0 0 8 1 -15 -64 0 OK
3164 964 1 1 -4 3 -9 63 1 OK
3165 2139 1 1 -15 15 -16 63 1 OK
3166 2738 0 0 10 0 15 -64 0 OK
3167 2761 1 1 -8 -1 -15 63 1 OK
3168 2208 0 0 14 15 4 -64 0 OK
3169 1079 1 1 -9 13 -12 63 1 OK
3170 5518 0 0 15 1 -11 -64 0 OK
3171 3237 0 0 12 -9 -6 -64 0 OK
3172 380 0 0 1 -13 -1 -64 0 OK
3173 3091 0 0 1 -7 -8 -64 0 OK
3174 5226 1 1 -3 -12 15 63 1 OK
3175 641 1 1 2 11 2 63 1 OK
3176 1624 1 1 -12 15 -7 63 1 OK
3177 2031 1 1 6 8 -16 63 1 OK
3178 1862 0 0 6 6 -10 -64 0 OK
3179 1117 0 0 14 -7 6 -64 0 OK
3180 5940 0 0 15 -5 12 -64 0 OK
3181 4043 1 1 -16 9 -16 63 1 OK
3182 1570 1 1 0 2 6 63 1 OK
3183 4665 1 1 -7 -16 -13 63 1 OK
3184 1040 1 1 -8 6 10 63 1 OK
3185 2983 1 1 -7 13 5 63 1 OK
3186 4350 0 0 12 -16 -9 -64 0 OK
3187 5141 1 1 -16 -8 8 63 1 OK
3188 5356 0 0 15 12 -16 -64 0 OK
3189 4995 1 1 -6 -16 0 63 1 OK
3190 4058 0 0 15 -2 13 -64 0 OK
3191 2545 1 1 -3 -16 0 63 1 OK
3192 456 1 1 -7 12 -12 63 1 OK
3193 3935 1 1 -7 6 -11 63 1 OK
3194 694 0 0 15 -9 15 -64 0 OK
3195 3021 1 1 -16 -8 14 63 1 OK
3196 4772 0 0 3 10 2 -64 0 OK
3197 5947 0 0 11 15 -7 -64 0 OK
3198 402 1 1 -1 5 1 63 1 OK
3199 425 1 1 0 6 -3 63 1 OK
3200 6016 1 1 -9 -6 -12 63 1 OK
3201 4887 0 0 13 -5 -2 -64 0 OK
3202 3182 1 1 -12 -6 -10 63 1 OK
3203 901 0 0 1 -12 -8 -64 0 OK
3204 4188 1 1 -13 13 2 63 1 OK
3205 755 0 0 14 6 13 -64 0 OK
3206 2890 0 0 0 13 -2 -64 0 OK
3207 4449 0 0 1 5 8 -64 0 OK
3208 5432 1 1 -10 -16 -15 63 1 OK
3209 5839 0 0 15 15 9 -64 0 OK
3210 5670 1 1 -6 2 -8 63 1 OK
3211 4925 0 0 14 9 8 -64 0 OK
3212 3604 1 1 -9 8 -16 63 1 OK
3213 1707 1 1 -4 9 -9 63 1 OK
3214 5378 1 1 -2 -4 -14 63 1 OK
3215 2329 1 1 -7 12 7 63 1 OK
3216 4848 1 1 -11 -2 -16 63 1 OK
3217 647 0 0 13 6 8 -64 0 OK
3218 2014 1 1 -16 15 -2 63 1 OK
3219 2805 0 0 -1 -5 15 -64 0 OK
3220 3020 1 1 -5 10 -8 63 1 OK
3221 2659 0 0 6 -16 10 -64 0 OK
3222 1722 0 0 14 4 0 -64 0 OK
3223 209 1 1 -2 -7 13 63 1 OK
3224 4264 1 1 -9 9 -6 63 1 OK
3225 1599 1 1 -10 -4 7 63 1 OK
3226 4502 0 0 11 15 -12 -64 0 OK
3227 685 0 0 5 -8 0 -64 0 OK
3228 2436 1 1 -11 -5 7 63 1 OK
3229 3611 0 0 4 7 -16 -64 0 OK
3230 4210 1 1 -4 -9 -1 63 1 OK
3231 4233 0 0 15 -16 10 -64 0 OK
3232 3680 0 0 12 3 -11 -64 0 OK
3233 2551 0 0 3 -2 7 -64 0 OK
3234 846 0 0 2 7 -11 -64 0 OK
3235 4709 1 1 -3 -12 4 63 1 OK
3236 1852 0 0 7 -14 14 -64 0 OK
3237 4563 0 0 8 15 8 -64 0 OK
3238 554 0 0 7 -2 8 -64 0 OK
3239 2113 1 1 -12 7 6 63 1 OK
3240 3096 1 1 -9 -7 -8 63 1 OK
3241 3503 1 1 -9 -10 -7 63 1 OK
3242 3334 0 0 15 7 2 -64 0 OK
3243 2589 1 1 1 -5 -16 63 1 OK
3244 1268 0 0 15 -16 9 -64 0 OK
3245 5515 0 0 8 15 -6 -64 0 OK
3246 3042 1 1 -16 2 11 63 1 OK
3247 6137 0 0 11 2 5 -64 0 OK
3248 2512 0 0 -3 -13 -2 -64 0 OK
3249 4455 1 1 -16 12 -3 63 1 OK
3250 5822 0 0 9 -8 7 -64 0 OK
3251 469 0 0 1 2 11 -64 0 OK
3252 684 0 0 5 -6 -5 -64 0 OK
3253 323 1 1 -16 -4 -4 63 1 OK
3254 5530 0 0 12 -12 10 -64 0 OK
3255 4017 1 1 -8 7 1 63 1 OK
3256 1928 0 0 5 4 -11 -64 0 OK
3257 5407 1 1 -2 -9 11 63 1 OK
3258 2166 0 0 15 0 15 -64 0 OK
3259 4493 0 0 1 -1 -6 -64 0 OK
3260 100 0 0 4 7 -12 -64 0 OK
3261 1275 1 1 0 -16 -4 63 1 OK
3262 1874 0 0 -1 -10 15 -64 0 OK
3263 1897 1 1 -16 -5 -3 63 1 OK
3264 1344 0 0 5 -5 6 -64 0 OK
3265 215 0 0 7 -13 -2 -64 0 OK
3266 4654 1 1 -11 -2 -16 63 1 OK
3267 2373 0 0 8 -16 -9 -64 0 OK
3268 5660 1 1 -9 12 -2 63 1 OK
3269 2227 0 0 15 0 10 -64 0 OK
3270 4362 0 0 2 2 4 -64 0 OK
3271 5921 1 1 -7 -10 -8 63 1 OK
3272 760 0 0 1 -1 -16 -64 0 OK
3273 1167 1 1 -3 3 7 63 1 OK
3274 998 0 0 13 8 -14 -64 0 OK
3275 253 0 0 6 -16 -6 -64 0 OK
3276 5076 1 1 -11 11 13 63 1 OK
3277 3179 1 1 -16 11 -4 63 1 OK
3278 706 1 1 -7 15 8 63 1 OK
3279 3801 1 1 -16 -16 -13 63 1 OK
3280 176 0 0 11 -9 -16 -64 0 OK
3281 2119 0 0 15 15 -4 -64 0 OK
3282 3486 0 0 4 -13 -5 -64 0 OK
3283 4277 1 1 -8 -4 -16 63 1 OK
3284 4492 0 0 15 4 11 -64 0 OK
3285 4131 0 0 14 -6 4 -64 0 OK
3286 3194 0 0 3 -3 15 -64 0 OK
3287 1681 0 0 15 -7 11 -64 0 OK
3288 5736 1 1 -14 11 13 63 1 OK
3289 3071 1 1 -13 -14 -10 63 1 OK
3290 5974 0 0 14 2 4 -64 0 OK
3291 2157 0 0 6 -16 -7 -64 0 OK
3292 3908 1 1 -14 -3 -3 63 1 OK
3293 5083 0 0 3 7 -16 -64 0 OK
3294 5682 1 1 -8 -15 -16 63 1 OK
3295 5705 0 0 5 -1 7 -64 0 OK
3296 5152 1 1 -16 -9 13 63 1 OK
3297 4023 0 0 15 -10 8 -64 0 OK
3298 2318 1 1 -7 14 -8 63 1 OK
3299 37 0 0 6 15 15 -64 0 OK
3300 3324 0 0 15 11 -10 -64 0 OK
3301 6035 0 0 13 12 6 -64 0 OK
3302 2026 1 1 -2 -11 -1 63 1 OK
3303 3585 0 0 15 10 -8 -64 0 OK
3304 4568 1 1 -7 6 5 63 1 OK
3305 4975 0 0 13 8 -16 -64 0 OK
3306 4806 1 1 -13 15 3 63 1 OK
3307 4061 1 1 -6 13 0 63 1 OK
3308 2740 1 1 -7 -8 -16 63 1 OK
3309 843 1 1 -10 10 -14 63 1 OK
3310 4514 0 0 6 -3 4 -64 0 OK
3311 1465 0 0 12 11 -7 -64 0 OK
3312 3984 1 1 -12 -2 -2 63 1 OK
3313 5927 0 0 12 5 -8 -64 0 OK
3314 1150 1 1 -10 5 15 63 1 OK
3315 1941 1 1 -14 -7 8 63 1 OK
3316 2156 1 1 1 5 -13 63 1 OK
3317 1795 0 0 8 5 12 -64 0 OK
3318 858 1 1 -10 -3 9 63 1 OK
3319 5489 0 0 6 1 13 -64 0 OK
3320 3400 0 0 15 -9 -9 -64 0 OK
3321 735 1 1 -11 -16 15 63 1 OK
3322 3638 1 1 -12 -9 3 63 1 OK
3323 5965 1 1 -4 -16 1 63 1 OK
3324 1572 1 1 -9 -4 -12 63 1 OK
3325 2747 1 1 3 -9 0 63 1 OK
3326 3346 1 1 -5 -11 -10 63 1 OK
3327 3369 1 1 -1 -7 9 63 1 OK
3328 2816 0 0 15 15 -9 -64 0 OK
3329 1687 0 0 14 12 -9 -64 0 OK
3330 6126 1 1 -11 15 -16 63 1 OK
3331 3845 1 1 -11 10 10 63 1 OK
3332 988 0 0 12 3 15 -64 0 OK
3333 3699 0 0 8 -11 11 -64 0 OK
3334 5834 0 0 8 -11 15 -64 0 OK
3335 1249 0 0 5 -7 -9 -64 0 OK
3336 2232 1 1 -16 -6 0 63 1 OK
3337 2639 1 1 -10 2 -5 63 1 OK
3338 2470 1 1 -14 2 6 63 1 OK
3339 1725 1 1 -5 9 -12 63 1 OK
3340 404 0 0 7 1 6 -64 0 OK
3341 4651 1 1 -16 7 -10 63 1 OK
3342 2178 0 0 15 -10 -11 -64 0 OK
3343 5273 1 1 -14 -11 -13 63 1 OK
3344 1648 0 0 5 8 -16 -64 0 OK
3345 3591 0 0 11 -3 6 -64 0 OK
3346 4958 1 1 -16 2 -11 63 1 OK
3347 5749 1 1 -16 8 -14 63 1 OK
3348 5964 0 0 3 9 6 -64 0 OK
3349 5603 1 1 -16 9 -11 63 1 OK
3350 4666 1 1 -10 3 15 63 1 OK
3351 3153 0 0 12 14 8 -64 0 OK
3352 1064 1 1 -5 14 11 63 1 OK
3353 4543 0 0 12 -2 6 -64 0 OK
3354 1302 0 0 6 10 -16 -64 0 OK
3355 3629 0 0 12 10 1 -64 0 OK
3356 5380 0 0 11 -7 1 -64 0 OK
3357 411 1 1 -16 15 4 63 1 OK
3358 1010 1 1 -13 15 15 63 1 OK
3359 1033 0 0 -3 -10 0 -64 0 OK
3360 480 0 0 15 5 -1 -64 0 OK
3361 5495 0 0 4 11 -16 -64 0 OK
3362 3790 1 1 -10 15 -8 63 1 OK
3363 1509 0 0 7 -1 -10 -64 0 OK
3364 4796 0 0 7 12 5 -64 0 OK
3365 1363 0 0 7 7 3 -64 0 OK
3366 3498 1 1 2 15 -8 63 1 OK
3367 5057 0 0 -1 -10 -8 -64 0 OK
3368 6040 1 1 -10 -13 -3 63 1 OK
3369 303 1 1 -7 -3 -4 63 1 OK
3370 134 0 0 8 3 4 -64 0 OK
3371 5533 1 1 -8 -3 -3 63 1 OK
3372 4212 1 1 -13 10 -9 63 1 OK
3373 2315 1 1 -11 -10 -9 63 1 OK
3374 5986 1 1 -1 -13 2 63 1 OK
3375 2937 1 1 -7 9 -12 63 1 OK
3376 5456 0 0 5 -11 0 -64 0 OK
3377 1255 0 0 6 -16 15 -64 0 OK
3378 2622 0 0 15 -16 -16 -64 0 OK
3379 3413 0 0 11 13 -14 -64 0 OK
3380 3628 1 1 -8 15 -5 63 1 OK
3381 3267 1 1 -5 -1 7 63 1 OK
3382 2330 1 1 -1 1 -4 63 1 OK
3383 817 1 1 -7 -3 14 63 1 OK
3384 4872 1 1 -7 -2 11 63 1 OK
3385 2207 0 0 15 -11 11 -64 0 OK
3386 5110 0 0 5 -10 -6 -64 0 OK
3387 1293 1 1 -8 -16 11 63 1 OK
3388 3044 1 1 -1 4 -15 63 1 OK
3389 4219 0 0 12 -9 15 -64 0 OK
3390 4818 1 1 -12 13 -6 63 1 OK
3391 4841 1 1 -15 15 -16 63 1 OK
3392 4288 0 0 15 -16 5 -64 0 OK
3393 3159 1 1 -3 -10 15 63 1 OK
3394 1454 0 0 6 13 -8 -64 0 OK
3395 5317 0 0 7 10 12 -64 0 OK
3396 2460 0 0 3 -6 8 -64 0 OK
3397 5171 1 1 -8 10 14 63 1 OK
3398 1162 1 1 -3 6 -13 63 1 OK
3399 2721 0 0 3 2 7 -64 0 OK
3400 3704 1 1 -3 1 12 63 1 OK
3401 4111 0 0 0 13 11 -64 0 OK
3402 3942 0 0 15 15 5 -64 0 OK
3403 3197 0 0 7 -3 10 -64 0 OK
3404 1876 0 0 -2 -7 10 -64 0 OK
3405 6123 1 1 -4 4 11 63 1 OK
3406 3650 1 1 -6 5 7 63 1 OK
3407 601 0 0 15 14 6 -64 0 OK
3408 3120 0 0 7 -16 -16 -64 0 OK
3409 5063 0 0 15 10 2 -64 0 OK
3410 286 0 0 12 6 4 -64 0 OK
3411 1077 1 1 -4 15 2 63 1 OK
3412 1292 1 1 -16 13 -12 63 1 OK
3413 931 0 0 0 6 10 -64 0 OK
3414 6138 1 1 -10 15 13 63 1 OK
3415 4625 1 1 -16 5 11 63 1 OK
3416 2536 1 1 -8 0 -16 63 1 OK
3417 6015 0 0 3 -3 -3 -64 0 OK
3418 2774 0 0 15 6 -11 -64 0 OK
3419 5101 0 0 15 -9 -15 -64 0 OK
3420 708 1 1 -8 -1 -9 63 1 OK
3421 1883 0 0 8 12 -16 -64 0 OK
3422 2482 1 1 5 5 -6 63 1 OK
3423 2505 0 0 13 -16 -14 -64 0 OK
3424 1952 1 1 -13 -16 12 63 1 OK
3425 823 0 0 11 -12 10 -64 0 OK
3426 5262 1 1 -14 2 10 63 1 OK
3427 2981 0 0 5 13 5 -64 0 OK
3428 124 0 0 14 8 9 -64 0 OK
3429 2835 1 1 -12 -15 -7 63 1 OK
3430 4970 0 0 6 10 9 -64 0 OK
3431 385 1 1 -7 13 -4 63 1 OK
3432 1368 1 1 -14 6 7 63 1 OK
3433 1775 0 0 15 -4 11 -64 0 OK
3434 1606 0 0 11 7 3 -64 0 OK
3435 861 0 0 15 -5 -9 -64 0 OK
3436 5684 1 1 -16 -6 5 63 1 OK
3437 3787 0 0 -2 10 -11 -64 0 OK
3438 1314 1 1 -8 -16 3 63 1 OK
3439 4409 1 1 -2 7 15 63 1 OK
3440 784 1 1 -5 -12 -8 63 1 OK
3441 2727 1 1 -14 -8 -14 63 1 OK
3442 4094 1 1 -6 0 -9 63 1 OK
3443 4885 1 1 -16 6 -8 63 1 OK
3444 5100 1 1 -10 12 15 63 1 OK
3445 4739 1 1 -7 -8 -3 63 1 OK
3446 3802 0 0 10 0 -10 -64 0 OK
3447 2289 0 0 3 3 0 -64 0 OK
3448 200 1 1 -10 12 -16 63 1 OK
3449 3679 0 0 2 15 -5 -64 0 OK
3450 438 1 1 -11 9 7 63 1 OK
3451 2765 0 0 15 -16 -11 -64 0 OK
3452 4516 1 1 -14 -14 -1 63 1 OK
3453 5691 0 0 6 15 13 -64 0 OK
3454 146 1 1 4 -13 -7 63 1 OK
3455 169 0 0 7 -5 1 -64 0 OK
3456 5760 1 1 -10 -9 10 63 1 OK
3457 4631 1 1 -16 2 -12 63 1 OK
3458 2926 1 1 1 2 -16 63 1 OK
3459 645 0 0 9 -10 8 -64 0 OK
3460 3932 1 1 -4 -1 -15 63 1 OK
3461 499 1 1 -3 -14 -5 63 1 OK
3462 2634 1 1 -13 -7 -3 63 1 OK
3463 4193 1 1 -15 -10 -15 63 1 OK
3464 5176 1 1 -1 -2 -15 63 1 OK
3465 5583 0 0 10 15 12 -64 0 OK
3466 5414 1 1 -3 -8 15 63 1 OK
3467 4669 1 1 -7 10 -2 63 1 OK
3468 3348 1 1 -16 2 1 63 1 OK
3469 1451 0 0 14 15 -14 -64 0 OK
3470 5122 1 1 -6 13 -9 63 1 OK
3471 2073 1 1 -10 -14 -13 63 1 OK
3472 4592 1 1 -10 7 -14 63 1 OK
3473 391 1 1 -5 -4 -8 63 1 OK
3474 1758 1 1 -10 -6 -3 63 1 OK
3475 2549 0 0 15 -5 13 -64 0 OK
3476 2764 1 1 -10 13 -4 63 1 OK
3477 2403 1 1 -7 -16 5 63 1 OK
3478 1466 1 1 -10 -7 -11 63 1 OK
3479 6097 1 1 -11 4 9 63 1 OK
3480 4008 1 1 3 3 15 63 1 OK
3481 1343 1 1 -9 14 -13 63 1 OK
3482 4246 0 0 3 5 6 -64 0 OK
3483 429 0 0 11 -9 -7 -64 0 OK
3484 2180 0 0 15 -14 -6 -64 0 OK
3485 3355 1 1 -5 6 -5 63 1 OK
3486 3954 1 1 -16 -16 -12 63 1 OK
3487 3977 1 1 -11 -15 -1 63 1 OK
3488 3424 1 1 -7 -3 -5 63 1 OK
3489 2295 0 0 14 8 3 -64 0 OK
3490 590 1 1 -8 -1 6 63 1 OK
3491 4453 0 0 13 -15 -10 -64 0 OK
3492 1596 0 0 13 -16 -13 -64 0 OK
3493 4307 0 0 12 -16 10 -64 0 OK
3494 298 1 1 -16 -6 -7 63 1 OK
3495 1857 1 1 -5 11 6 63 1 OK
3496 2840 0 0 13 -11 -14 -64 0 OK
3497 3247 0 0 8 -9 -12 -64 0 OK
3498 3078 1 1 -16 7 -10 63 1 OK
3499 2333 1 1 -16 -16 15 63 1 OK
3500 1012 0 0 11 14 -3 -64 0 OK
3501 5259 1 1 -16 3 0 63 1 OK
3502 2786 0 0 11 5 9 -64 0 OK
3503 5881 1 1 -5 9 5 63 1 OK
3504 2256 1 1 -5 8 -1 63 1 OK
3505 4199 1 1 -12 2 -16 63 1 OK
3506 5566 0 0 13 -11 -3 -64 0 OK
3507 213 0 0 11 10 8 -64 0 OK
3508 428 0 0 10 -1 -5 -64 0 OK
3509 67 1 1 -13 -6 -7 63 1 OK
3510 5274 1 1 -13 -7 10 63 1 OK
3511 3761 1 1 3 -9 8 63 1 OK
3512 1672 1 1 -10 -2 -7 63 1 OK
3513 5151 1 1 -16 -10 -6 63 1 OK
3514 1910 1 1 -12 -6 15 63 1 OK
3515 4237 1 1 -11 3 -8 63 1 OK
3516 5988 1 1 -16 -16 5 63 1 OK
3517 1019 0 0 14 5 15 -64 0 OK
3518 1618 0 0 1 11 -7 -64 0 OK
3519 1641 1 1 -2 11 15 63 1 OK
3520 1088 1 1 -8 11 -7 63 1 OK
3521 6103 0 0 11 10 5 -64 0 OK
3522 4398 0 0 11 -8 0 -64 0 OK
3523 2117 0 0 12 -10 -5 -64 0 OK
3524 5404 1 1 -3 13 -1 63 1 OK
3525 1971 1 1 -6 -1 12 63 1 OK
3526 4106 0 0 7 5 1 -64 0 OK
3527 5665 1 1 -6 15 13 63 1 OK
3528 504 1 1 -16 -2 11 63 1 OK
3529 911 0 0 -2 0 -16 -64 0 OK
3530 742 0 0 -1 6 -9 -64 0 OK
3531 6141 1 1 -7 14 -5 63 1 OK
3532 4820 0 0 7 10 -13 -64 0 OK
3533 2923 1 1 0 8 -2 63 1 OK
3534 450 1 1 -15 10 -4 63 1 OK
3535 3545 1 1 -9 -16 9 63 1 OK
3536 6064 0 0 11 -12 -6 -64 0 OK
3537 1863 1 1 -9 -6 -10 63 1 OK
3538 3230 0 0 0 -9 12 -64 0 OK
3539 4021 1 1 -16 10 -3 63 1 OK
3540 4236 0 0 9 10 13 -64 0 OK
3541 3875 1 1 -10 -10 -10 63 1 OK
3542 2938 0 0 14 15 -9 -64 0 OK
3543 1425 0 0 6 -12 11 -64 0 OK
3544 5480 1 1 -11 -4 13 63 1 OK
3545 2815 0 0 7 11 -2 -64 0 OK
3546 5718 1 1 -10 -7 14 63 1 OK
3547 1901 0 0 9 -5 0 -64 0 OK
3548 3652 1 1 -8 0 -16 63 1 OK
3549 4827 0 0 1 -9 15 -64 0 OK
3550 5426 1 1 -14 10 -16 63 1 OK
3551 5449 0 0 3 1 6 -64 0 OK
3552 4896 0 0 4 12 -11 -64 0 OK
3553 3767 1 1 -16 -4 14 63 1 OK
3554 2062 1 1 3 -10 14 63 1 OK
3555 5925 1 1 -16 15 -13 63 1 OK
3556 3068 0 0 15 -8 4 -64 0 OK
3557 5779 1 1 -12 14 4 63 1 OK
3558 1770 1 1 -5 13 -4 63 1 OK
3559 3329 0 0 12 -13 -10 -64 0 OK
3560 4312 0 0 3 15 -11 -64 0 OK
3561 4719 1 1 -6 -6 5 63 1 OK
3562 4550 1 1 -10 5 -9 63 1 OK
3563 3805 1 1 -13 0 9 63 1 OK
3564 2484 1 1 -16 -11 -13 63 1 OK
3565 587 1 1 -3 12 12 63 1 OK
3566 4258 0 0 15 -4 3 -64 0 OK
3567 1209 0 0 13 -13 -9 -64 0 OK
3568 3728 0 0 0 -12 10 -64 0 OK
3569 5671 0 0 6 15 -16 -64 0 OK
3570 894 0 0 0 -16 -12 -64 0 OK
3571 1685 0 0 5 15 4 -64 0 OK
3572 1900 0 0 10 1 3 -64 0 OK
3573 1539 0 0 15 -1 0 -64 0 OK
3574 602 0 0 12 -14 -2 -64 0 OK
3575 5233 1 1 -6 8 -11 63 1 OK
3576 3144 1 1 -6 -15 -16 63 1 OK
3577 479 0 0 2 -2 10 -64 0 OK
3578 3382 0 0 12 -10 -9 -64 0 OK
3579 5709 1 1 -5 -9 -8 63 1 OK
3580 1316 1 1 -13 -10 1 63 1 OK
3581 2491 1 1 -13 1 2 63 1 OK
3582 3090 1 1 -11 -3 -4 63 1 OK
3583 3113 1 1 -11 -14 15 63 1 OK
3584 2560 0 0 8 -5 -1 -64 0 OK
3585 1431 0 0 15 11 -12 -64 0 OK
3586 5870 1 1 -6 4 10 63 1 OK
3587 3589 1 1 -8 0 -16 63 1 OK
3588 732 0 0 9 8 -16 -64 0 OK
3589 3443 1 1 -8 11 -16 63 1 OK
3590 5578 1 1 -14 6 -4 63 1 OK
3591 993 1 1 -6 -5 10 63 1 OK
3592 1976 0 0 9 -8 14 -64 0 OK
3593 2383 0 0 15 15 10 -64 0 OK
3594 2214 0 0 11 -16 11 -64 0 OK
3595 1469 1 1 0 -6 -16 63 1 OK
3596 148 1 1 -14 1 13 63 1 OK
3597 4395 0 0 -9 0 -16 -64 0 OK
3598 1922 1 1 -6 -14 -2 63 1 OK
3599 5017 1 1 -16 11 14 63 1 OK
3600 1392 0 0 10 11 -9 -64 0 OK
3601 3335 0 0 7 13 -16 -64 0 OK
3602 4702 0 0 12 -6 15 -64 0 OK
3603 5493 1 1 -4 -16 4 63 1 OK
3604 5708 0 0 0 3 9 -64 0 OK
3605 5347 1 1 -10 1 -7 63 1 OK
3606 4410 1 1 -10 -12 -2 63 1 OK
3607 2897 0 0 6 -5 -9 -64 0 OK
3608 808 0 0 13 8 -5 -64 0 OK
3609 4287 1 1 -15 9 -9 63 1 OK
3610 1046 0 0 3 10 -8 -64 0 OK
3611 3373 0 0 9 -8 4 -64 0 OK
3612 5124 1 1 -8 8 -1 63 1 OK
3613 155 0 0 15 -7 10 -64 0 OK
3614 754 1 1 -14 11 8 63 1 OK
3615 777 0 0 5 3 11 -64 0 OK
3616 224 1 1 -16 12 -8 63 1 OK
3617 5239 0 0 13 -14 5 -64 0 OK
3618 3534 1 1 -15 8 -10 63 1 OK
3619 1253 0 0 10 -12 -11 -64 0 OK
3620 4540 0 0 12 -4 -9 -64 0 OK
3621 1107 0 0 8 -3 -8 -64 0 OK
3622 3242 1 1 0 -16 13 63 1 OK
3623 4801 0 0 9 3 4 -64 0 OK
3624 5784 0 0 1 -4 15 -64 0 OK
3625 47 1 1 -16 -14 -12 63 1 OK
3626 6022 0 0 5 -11 0 -64 0 OK
3627 5277 1 1 -12 7 -1 63 1 OK
3628 3956 0 0 8 11 -10 -64 0 OK
3629 2059 0 0 9 12 10 -64 0 OK
3630 5730 1 1 0 -16 -5 63 1 OK
3631 2681 0 0 15 15 -4 -64 0 OK
3632 5200 1 1 -8 12 3 63 1 OK
3633 999 1 1 -9 -15 15 63 1 OK
3634 2366 1 1 -6 15 15 63 1 OK
3635 3157 1 1 -7 -8 -7 63 1 OK
