Turbo Decoder End-to-End Report
symbols=3200 n_half_iter=11 f1=111 f2=240 total_outputs=3200 expected_outputs=3200
final_decision_symbols=3200 bit_errors_vs_original=10
idx_orig pi_inv bit_orig bit_int_at_pi_inv l_sys_orig l_par1_orig l_par2_int final_llr hard_dec match_orig
580 380 0 0 15 -16 4 -64 0 OK
581 1531 0 0 9 -12 -4 -64 0 OK
582 602 0 0 11 12 -16 -64 0 OK
583 793 0 0 8 -16 -16 -64 0 OK
584 2104 0 0 15 10 3 -64 0 OK
585 1335 0 0 12 7 15 -64 0 OK
586 1686 1 1 -3 -3 -12 63 1 OK
587 3157 0 0 15 -11 -6 -64 0 OK
588 2548 0 0 0 4 -4 -64 0 OK
589 3059 1 1 -6 -4 -1 63 1 OK
590 1490 0 0 -6 -4 -6 -64 0 OK
591 1041 0 0 15 10 -12 -64 0 OK
592 1712 0 0 10 -11 -2 -64 0 OK
593 303 1 1 -12 -4 -14 63 1 OK
594 14 0 0 2 6 -1 -64 0 OK
595 845 1 1 -8 -8 12 63 1 OK
596 2796 1 1 1 -1 15 63 1 OK
597 2667 1 1 -10 3 -16 63 1 OK
598 458 1 1 2 -13 15 63 1 OK
599 2569 0 0 6 -16 -12 -64 0 OK
600 2600 1 1 -13 7 -3 63 1 OK
601 551 0 0 0 15 11 -64 0 OK
602 2822 1 1 -6 -11 -13 63 1 OK
603 3013 0 0 15 10 14 -64 0 OK
604 1124 1 1 -7 5 -5 63 1 OK
605 355 1 1 -15 -11 10 63 1 OK
606 706 0 0 15 -13 -11 -64 0 OK
607 2177 0 0 1 10 -3 -64 0 OK
608 1568 0 0 8 -8 15 -64 0 OK
609 2079 0 0 9 6 -9 -64 0 OK
610 510 1 1 -16 -12 15 63 1 OK
611 61 0 0 15 -8 5 -64 0 OK
612 732 0 0 11 6 15 -64 0 OK
613 2523 0 0 12 -16 -8 -64 0 OK
614 2234 0 0 15 8 -7 -64 0 OK
615 3065 0 0 15 0 -6 -64 0 OK
616 1816 1 1 -11 12 5 63 1 OK
617 1687 1 1 1 2 -4 63 1 OK
618 2678 0 0 15 7 14 -64 0 OK
619 1589 0 0 13 -13 -1 -64 0 OK
620 1620 1 1 -4 9 15 63 1 OK
621 2771 0 0 6 -1 10 -64 0 OK
622 1842 1 1 -10 10 -11 63 1 OK
623 2033 0 0 15 -10 6 -64 0 OK
624 144 0 0 5 -9 6 -64 0 OK
625 2575 1 1 -1 7 -11 63 1 OK
626 2926 0 0 8 8 -7 -64 0 OK
627 1197 0 0 6 -4 13 -64 0 OK
628 588 0 0 12 15 0 -64 0 OK
629 1099 1 1 -1 -13 4 63 1 OK
630 2730 1 1 -5 -3 -8 63 1 OK
631 2281 0 0 6 -14 -13 -64 0 OK
632 2952 1 1 -2 3 12 63 1 OK
633 1543 0 0 8 11 -3 -64 0 OK
634 1254 1 1 -16 0 4 63 1 OK
635 2085 1 1 -16 -7 9 63 1 OK
636 836 0 0 9 -6 13 -64 0 OK
637 707 0 0 3 -2 -11 -64 0 OK
638 1698 1 1 -9 -6 -6 63 1 OK
639 609 1 1 -6 12 14 63 1 OK
640 640 0 0 5 -1 15 -64 0 OK
641 1791 0 0 5 -1 0 -64 0 OK
642 862 1 1 -7 8 6 63 1 OK
643 1053 0 0 9 7 -8 -64 0 OK
644 2364 0 0 5 9 2 -64 0 OK
645 1595 1 1 -3 -16 -6 63 1 OK
646 1946 1 1 0 -11 -15 63 1 OK
647 217 0 0 13 -7 -6 -64 0 OK
648 2808 1 1 -12 14 -10 63 1 OK
649 119 1 1 -7 1 -12 63 1 OK
650 1750 0 0 7 15 1 -64 0 OK
651 1301 0 0 12 -13 8 -64 0 OK
652 1972 1 1 -16 -12 -14 63 1 OK
653 563 0 0 14 7 -14 -64 0 OK
654 274 0 0 15 14 6 -64 0 OK
655 1105 0 0 15 -11 -9 -64 0 OK
656 3056 1 1 8 15 -7 63 1 OK
657 2927 0 0 8 4 15 -64 0 OK
658 718 0 0 15 -4 -7 -64 0 OK
659 2829 1 1 -8 6 4 63 1 OK
660 2860 1 1 -13 -7 -3 63 1 OK
661 811 1 1 -16 -5 -15 63 1 OK
662 3082 0 0 3 -4 -16 -64 0 OK
663 73 1 1 -4 13 -4 63 1 OK
664 1384 0 0 9 3 -12 -64 0 OK
665 615 1 1 -16 -7 15 63 1 OK
666 966 0 0 6 9 7 -64 0 OK
667 2437 0 0 14 -4 15 -64 0 OK
668 1828 0 0 0 5 -10 -64 0 OK
669 2339 0 0 6 2 -4 -64 0 OK
670 770 0 0 15 -14 6 -64 0 OK
671 321 1 1 -12 15 -7 63 1 OK
672 992 1 1 -16 0 15 63 1 OK
673 2783 0 0 10 -12 -16 -64 0 OK
674 2494 1 1 -6 -9 -11 63 1 OK
675 125 1 1 -5 -10 -14 63 1 OK
676 2076 0 0 13 4 6 -64 0 OK
677 1947 0 0 8 15 -9 -64 0 OK
678 2938 0 0 4 -10 -4 -64 0 OK
679 1849 1 1 -3 6 11 63 1 OK
680 1880 1 1 -7 7 -14 63 1 OK
681 3031 0 0 6 -12 13 -64 0 OK
682 2102 1 1 2 -9 10 63 1 OK
683 2293 0 0 11 9 -4 -64 0 OK
684 404 1 1 -11 -10 -7 63 1 OK
685 2835 0 0 5 -16 -16 -64 0 OK
686 3186 0 0 12 -3 -15 -64 0 OK
687 1457 0 0 5 -7 11 -64 0 OK
688 848 1 1 -9 -16 9 63 1 OK
689 1359 1 1 -8 -9 -10 63 1 OK
690 2990 0 0 6 -2 2 -64 0 OK
691 2541 1 1 -11 -9 1 63 1 OK
692 12 0 0 4 -16 13 -64 0 OK
693 1803 1 1 -3 -7 -9 63 1 OK
694 1514 0 0 15 0 14 -64 0 OK
695 2345 0 0 9 -15 -2 -64 0 OK
696 1096 0 0 1 14 0 -64 0 OK
697 967 0 0 12 -16 2 -64 0 OK
698 1958 0 0 7 1 -10 -64 0 OK
699 869 0 0 9 7 0 -64 0 OK
700 900 1 1 -16 15 2 63 1 OK
701 2051 1 1 2 4 -11 63 1 OK
702 1122 1 1 2 -7 10 63 1 OK
703 1313 0 0 4 -16 8 -64 0 OK
704 2624 1 1 -6 -9 11 63 1 OK
705 1855 0 0 2 -3 -11 -64 0 OK
706 2206 1 1 -16 3 -8 63 1 OK
707 477 1 1 -4 -4 15 63 1 OK
708 3068 1 1 -10 -9 15 63 1 OK
709 379 0 0 11 -6 4 -64 0 OK
710 2010 0 0 12 0 -10 -64 0 OK
711 1561 1 1 -7 -16 -12 63 1 OK
712 2232 0 0 14 -16 9 -64 0 OK
713 823 1 1 -8 7 1 63 1 OK
714 534 1 1 -9 -14 9 63 1 OK
715 1365 0 0 5 8 -16 -64 0 OK
716 116 0 0 2 -6 -13 -64 0 OK
717 3187 1 1 -16 -7 -7 63 1 OK
718 978 1 1 -6 -6 3 63 1 OK
719 3089 0 0 0 7 -7 -64 0 OK
720 3120 1 1 -8 -14 -16 63 1 OK
721 1071 1 1 -16 10 -8 63 1 OK
722 142 1 1 -11 -5 -3 63 1 OK
723 333 0 0 9 4 13 -64 0 OK
724 1644 0 0 15 -12 0 -64 0 OK
725 875 0 0 1 1 15 -64 0 OK
726 1226 1 1 -14 -6 5 63 1 OK
727 2697 1 1 -9 4 12 63 1 OK
728 2088 1 1 -8 -6 -3 63 1 OK
729 2599 0 0 10 6 6 -64 0 OK
730 1030 0 0 3 -6 6 -64 0 OK
731 581 0 0 6 11 8 -64 0 OK
732 1252 0 0 4 9 -6 -64 0 OK
733 3043 0 0 13 -9 4 -64 0 OK
734 2754 1 1 -4 11 10 63 1 OK
735 385 1 1 -3 5 -16 63 1 OK
736 2336 1 1 -16 10 10 63 1 OK
737 2207 0 0 -7 10 9 -64 0 OK
738 3198 1 1 -10 6 -6 63 1 OK
739 2109 0 0 15 -3 -1 -64 0 OK
740 2140 0 0 12 15 -6 -64 0 OK
741 91 1 1 -7 -4 9 63 1 OK
742 2362 1 1 -8 9 -11 63 1 OK
743 2553 1 1 -16 -5 15 63 1 OK
744 664 1 1 -15 -3 2 63 1 OK
745 3095 0 0 12 -15 9 -64 0 OK
746 246 0 0 9 4 13 -64 0 OK
747 1717 1 1 -4 -4 10 63 1 OK
748 1108 1 1 -13 6 15 63 1 OK
749 1619 0 0 4 -8 -16 -64 0 OK
750 50 0 0 15 -16 12 -64 0 OK
751 2801 1 1 -10 -1 15 63 1 OK
752 272 0 0 14 -6 -7 -64 0 OK
753 2063 1 1 -13 -5 -13 63 1 OK
754 1774 0 0 15 15 0 -64 0 OK
755 2605 0 0 3 -15 -7 -64 0 OK
756 1356 1 1 -10 -8 -7 63 1 OK
757 1227 1 1 -16 -8 -11 63 1 OK
758 2218 1 1 -16 -7 14 63 1 OK
759 1129 1 1 -12 -9 4 63 1 OK
760 1160 1 1 -8 -14 14 63 1 OK
761 2311 1 1 -11 -3 15 63 1 OK
762 1382 1 1 -14 -16 12 63 1 OK
763 1573 0 0 14 1 -2 -64 0 OK
764 2884 0 0 15 4 15 -64 0 OK
765 2115 0 0 10 -6 -3 -64 0 OK
766 2466 1 1 -6 7 -16 63 1 OK
767 737 1 1 -5 1 10 63 1 OK
768 128 1 1 -1 1 -9 63 1 OK
769 639 1 1 -16 -12 -14 63 1 OK
770 2270 1 1 -11 14 7 63 1 OK
771 1821 1 1 -16 -7 -5 63 1 OK
772 2492 0 0 10 4 -9 -64 0 OK
773 1083 0 0 7 -12 -13 -64 0 OK
774 794 1 1 -16 -10 12 63 1 OK
775 1625 0 0 4 15 15 -64 0 OK
776 376 0 0 -7 3 4 -64 0 OK
777 247 1 1 -1 10 -8 63 1 OK
778 1238 0 0 15 -10 8 -64 0 OK
779 149 1 1 -11 -13 -12 63 1 OK
780 180 0 0 7 -2 12 -64 0 OK
781 1331 0 0 15 15 8 -64 0 OK
782 402 0 0 -1 1 -14 -64 0 OK
783 593 1 1 -8 12 9 63 1 OK
784 1904 0 0 10 -13 -9 -64 0 OK
785 1135 0 0 15 -12 9 -64 0 OK
786 1486 1 1 -5 6 -14 63 1 OK
787 2957 1 1 -3 -12 -8 63 1 OK
788 2348 0 0 -3 13 -14 -64 0 OK
789 2859 0 0 14 -8 7 -64 0 OK
790 1290 1 1 1 -6 5 63 1 OK
791 841 0 0 13 2 -16 -64 0 OK
792 1512 1 1 -6 -12 -5 63 1 OK
793 103 1 1 -16 9 -14 63 1 OK
794 3014 1 1 -2 -4 -9 63 1 OK
795 645 1 1 -13 -16 -5 63 1 OK
796 2596 0 0 9 -8 -7 -64 0 OK
797 2467 0 0 -1 -15 4 -64 0 OK
798 258 0 0 4 -1 -10 -64 0 OK
799 2369 1 1 -3 -2 -1 63 1 OK
800 2400 1 1 -10 1 15 63 1 OK
801 351 1 1 0 6 0 63 1 OK
802 2622 0 0 2 2 11 -64 0 OK
803 2813 0 0 15 14 -6 -64 0 OK
804 924 0 0 9 10 -13 -64 0 OK
805 155 1 1 -15 -15 9 63 1 OK
806 506 1 1 -9 -1 2 63 1 OK
807 1977 1 1 -11 15 4 63 1 OK
808 1368 0 0 11 -16 5 -64 0 OK
809 1879 1 1 -9 9 -9 63 1 OK
810 310 0 0 10 -3 5 -64 0 OK
811 3061 1 1 -4 11 -6 63 1 OK
812 532 1 1 -16 3 3 63 1 OK
813 2323 0 0 3 -9 14 -64 0 OK
814 2034 1 1 -9 -15 -3 63 1 OK
815 2865 1 1 2 -8 15 63 1 OK
816 1616 0 0 4 5 6 -64 0 OK
817 1487 0 0 8 9 5 -64 0 OK
818 2478 0 0 11 -6 -16 -64 0 OK
819 1389 1 1 -2 8 10 63 1 OK
820 1420 0 0 13 -8 -13 -64 0 OK
821 2571 1 1 -7 8 -4 63 1 OK
822 1642 0 0 12 -16 8 -64 0 OK
823 1833 1 1 -4 8 4 63 1 OK
824 3144 0 0 15 2 9 -64 0 OK
825 2375 0 0 3 -16 15 -64 0 OK
826 2726 0 0 10 -16 -6 -64 0 OK
827 997 0 0 12 10 -5 -64 0 OK
828 388 1 1 -2 9 -6 63 1 OK
829 899 1 1 -2 -9 -16 63 1 OK
830 2530 1 1 -7 1 13 63 1 OK
831 2081 1 1 -7 -12 11 63 1 OK
832 2752 1 1 -14 -4 -5 63 1 OK
833 1343 1 1 -16 15 -16 63 1 OK
834 1054 0 0 15 -12 -16 -64 0 OK
835 1885 0 0 9 -10 -10 -64 0 OK
836 636 1 1 -12 15 -7 63 1 OK
837 507 1 1 -16 -11 -2 63 1 OK
838 1498 0 0 14 15 9 -64 0 OK
839 409 0 0 3 -16 3 -64 0 OK
840 440 0 0 12 13 -10 -64 0 OK
841 1591 0 0 0 1 -9 -64 0 OK
842 662 1 1 -14 15 9 63 1 OK
843 853 1 1 2 13 5 63 1 OK
844 2164 0 0 15 15 -5 -64 0 OK
845 1395 0 0 15 -7 -10 -64 0 OK
846 1746 1 1 1 11 14 63 1 OK
847 17 0 0 11 -13 1 -64 0 OK
848 2608 1 1 -11 15 7 63 1 OK
849 3119 0 0 6 -6 -14 -64 0 OK
850 1550 0 0 14 -4 -14 -64 0 OK
851 1101 1 1 -16 15 8 63 1 OK
852 1772 0 0 15 15 7 -64 0 OK
853 363 0 0 12 14 -7 -64 0 OK
854 74 1 1 -5 -4 10 63 1 OK
855 905 1 1 -16 -12 -11 63 1 OK
856 2856 0 0 12 -12 -11 -64 0 OK
857 2727 0 0 13 -7 -16 -64 0 OK
858 518 1 1 -10 -11 4 63 1 OK
859 2629 0 0 11 -13 6 -64 0 OK
860 2660 0 0 2 -1 -2 -64 0 OK
861 611 0 0 15 1 -7 -64 0 OK
862 2882 1 1 -13 9 5 63 1 OK
863 3073 0 0 6 11 4 -64 0 OK
864 1184 0 0 11 -12 -8 -64 0 OK
865 415 1 1 -6 15 11 63 1 OK
866 766 0 0 15 -9 -14 -64 0 OK
867 2237 1 1 -13 10 -10 63 1 OK
868 1628 1 1 -16 12 -10 63 1 OK
869 2139 1 1 -4 3 14 -64 0 ERR
870 570 0 0 15 14 15 -64 0 OK
871 121 1 1 -6 6 14 63 1 OK
872 792 0 0 15 -11 9 -64 0 OK
873 2583 0 0 0 -2 9 63 1 ERR
874 2294 1 1 8 -2 12 -64 0 ERR
875 3125 1 1 -15 15 -3 63 1 OK
876 1876 1 1 -16 3 12 63 1 OK
877 1747 0 0 2 15 14 -64 0 OK
878 2738 0 0 11 -15 0 -64 0 OK
879 1649 1 1 -9 -8 -10 63 1 OK
880 1680 1 1 -7 -10 -6 63 1 OK
881 2831 0 0 6 3 -8 -64 0 OK
882 1902 0 0 11 14 -8 -64 0 OK
883 2093 0 0 13 -13 0 -64 0 OK
884 204 0 0 12 -2 -16 -64 0 OK
885 2635 0 0 15 -16 -4 -64 0 OK
886 2986 1 1 -16 -13 -6 63 1 OK
887 1257 1 1 -8 9 11 63 1 OK
888 648 1 1 -7 15 11 63 1 OK
889 1159 0 0 4 -14 -7 -64 0 OK
890 2790 0 0 7 5 7 -64 0 OK
891 2341 1 1 -4 -3 13 63 1 OK
892 3012 1 1 -5 10 8 63 1 OK
893 1603 0 0 12 8 -10 -64 0 OK
894 1314 1 1 -11 -16 -16 63 1 OK
895 2145 1 1 4 -5 -10 63 1 OK
896 896 0 0 8 -9 1 -64 0 OK
897 767 1 1 0 11 -6 63 1 OK
898 1758 1 1 -3 -14 4 63 1 OK
899 669 0 0 9 7 4 -64 0 OK
900 700 1 1 -10 10 9 63 1 OK
901 1851 0 0 1 7 1 -64 0 OK
902 922 1 1 -3 -4 7 63 1 OK
903 1113 0 0 13 -15 -7 -64 0 OK
904 2424 1 1 -7 -3 7 63 1 OK
905 1655 0 0 4 12 1 -64 0 OK
906 2006 0 0 1 8 15 -64 0 OK
907 277 0 0 7 -15 -8 -64 0 OK
908 2868 0 0 15 -11 15 -64 0 OK
909 179 1 1 -5 15 -7 63 1 OK
910 1810 0 0 5 13 15 -64 0 OK
911 1361 1 1 -7 -5 10 63 1 OK
912 2032 1 1 -13 -11 -8 63 1 OK
913 623 0 0 12 -5 -1 -64 0 OK
914 334 0 0 11 -12 5 -64 0 OK
915 1165 0 0 7 4 14 -64 0 OK
916 3116 0 0 12 -16 12 -64 0 OK
917 2987 1 1 -14 -11 7 63 1 OK
918 778 1 1 -2 -11 -16 63 1 OK
919 2889 1 1 -6 0 4 63 1 OK
920 2920 0 0 5 11 -11 -64 0 OK
921 871 1 1 -9 -8 -1 63 1 OK
922 3142 0 0 10 -15 -7 -64 0 OK
923 133 1 1 -10 -14 -13 63 1 OK
924 1444 0 0 14 -10 -15 -64 0 OK
925 675 1 1 -15 0 0 63 1 OK
926 1026 1 1 -8 -10 -4 63 1 OK
927 2497 0 0 4 8 -12 -64 0 OK
928 1888 1 1 -3 4 10 63 1 OK
929 2399 0 0 5 7 15 -64 0 OK
930 830 1 1 2 12 -6 63 1 OK
931 381 1 1 1 -1 6 63 1 OK
932 1052 1 1 -10 -9 -8 63 1 OK
933 2843 1 1 -7 14 -5 63 1 OK
934 2554 1 1 -1 -10 -8 63 1 OK
935 185 1 1 -3 -16 -16 63 1 OK
936 2136 0 0 8 -5 -3 -64 0 OK
937 2007 1 1 -6 11 -4 63 1 OK
938 2998 1 1 -2 -10 9 63 1 OK
939 1909 1 1 5 -2 -16 63 1 OK
940 1940 0 0 11 -4 -4 -64 0 OK
941 3091 0 0 8 -4 1 -64 0 OK
942 2162 1 1 -4 -8 -1 63 1 OK
943 2353 0 0 11 -6 -5 -64 0 OK
944 464 1 1 -16 15 -12 63 1 OK
945 2895 0 0 15 8 8 -64 0 OK
946 46 1 1 -16 3 15 63 1 OK
947 1517 1 1 -6 -2 -14 63 1 OK
948 908 1 1 -7 4 -12 63 1 OK
949 1419 1 1 -4 2 15 63 1 OK
950 3050 0 0 9 -16 -2 -64 0 OK
951 2601 0 0 15 8 -16 -64 0 OK
952 72 1 1 -13 -13 0 63 1 OK
953 1863 1 1 -15 7 4 63 1 OK
954 1574 0 0 5 2 3 -64 0 OK
955 2405 1 1 -8 -7 -13 63 1 OK
956 1156 1 1 -15 -16 -4 63 1 OK
957 1027 0 0 12 -13 3 -64 0 OK
958 2018 1 1 -5 5 -1 63 1 OK
959 929 1 1 -7 -11 -5 63 1 OK
960 960 1 1 -1 -9 1 63 1 OK
961 2111 0 0 6 -7 -6 -64 0 OK
962 1182 0 0 -1 -14 -8 -64 0 OK
963 1373 0 0 15 9 7 -64 0 OK
964 2684 0 0 6 -11 3 -64 0 OK
965 1915 1 1 -6 -6 15 63 1 OK
966 2266 0 0 8 7 -7 -64 0 OK
967 537 0 0 10 12 -2 -64 0 OK
968 3128 1 1 -1 9 2 63 1 OK
969 439 0 0 4 -9 14 -64 0 OK
970 2070 1 1 -16 -15 -14 63 1 OK
971 1621 1 1 -10 -4 -12 63 1 OK
972 2292 1 1 -4 7 -5 63 1 OK
973 883 0 0 10 5 13 -64 0 OK
974 594 1 1 -16 -7 -16 63 1 OK
975 1425 0 0 10 -7 -16 -64 0 OK
976 176 0 0 9 3 -2 -64 0 OK
977 47 1 1 -5 14 11 63 1 OK
978 1038 0 0 9 9 7 -64 0 OK
979 3149 0 0 5 -10 8 -64 0 OK
980 3180 0 0 12 -4 14 -64 0 OK
981 1131 1 1 -15 13 1 63 1 OK
982 202 1 1 -13 -16 1 63 1 OK
983 393 1 1 -14 -1 4 63 1 OK
984 1704 1 1 -10 0 15 63 1 OK
985 935 0 0 3 -11 15 -64 0 OK
986 1286 1 1 -11 6 4 63 1 OK
987 2757 1 1 -16 7 0 63 1 OK
988 2148 1 1 -16 15 5 63 1 OK
989 2659 1 1 -9 1 9 63 1 OK
990 1090 1 1 -13 12 -8 63 1 OK
991 641 1 1 -13 -7 -6 63 1 OK
992 1312 0 0 15 15 15 -64 0 OK
993 3103 1 1 -12 7 8 63 1 OK
994 2814 1 1 -5 -8 8 63 1 OK
995 445 0 0 5 -8 -10 -64 0 OK
996 2396 1 1 4 -16 10 63 1 OK
997 2267 1 1 -12 11 10 63 1 OK
998 58 0 0 9 -16 11 -64 0 OK
999 2169 1 1 -7 7 15 63 1 OK
1000 2200 1 1 -11 5 -4 63 1 OK
1001 151 0 0 11 -7 7 -64 0 OK
1002 2422 1 1 -6 -12 -16 63 1 OK
1003 2613 1 1 -2 -10 -12 63 1 OK
1004 724 1 1 -2 -12 10 63 1 OK
1005 3155 0 0 6 5 -16 -64 0 OK
1006 306 1 1 -7 -4 0 63 1 OK
1007 1777 1 1 -11 15 -10 63 1 OK
1008 1168 0 0 2 8 9 -64 0 OK
1009 1679 1 1 -8 -4 -11 63 1 OK
1010 110 1 1 -8 -9 -7 63 1 OK
1011 2861 0 0 9 -2 15 -64 0 OK
1012 332 1 1 -12 15 8 63 1 OK
1013 2123 0 0 6 12 -5 -64 0 OK
1014 1834 1 1 -14 0 3 63 1 OK
1015 2665 1 1 -11 -13 1 63 1 OK
1016 1416 0 0 15 -16 15 -64 0 OK
1017 1287 0 0 15 -16 15 -64 0 OK
1018 2278 0 0 2 -1 -2 -64 0 OK
1019 1189 1 1 0 9 -7 63 1 OK
1020 1220 1 1 -3 -6 -16 63 1 OK
1021 2371 1 1 -9 8 0 63 1 OK
1022 1442 0 0 2 9 -15 -64 0 OK
1023 1633 0 0 13 3 7 -64 0 OK
1024 2944 1 1 -7 -16 15 63 1 OK
1025 2175 0 0 -1 -2 -9 -64 0 OK
1026 2526 0 0 15 -10 15 -64 0 OK
1027 797 0 0 14 10 15 -64 0 OK
1028 188 1 1 -4 -14 -16 63 1 OK
1029 699 1 1 -3 12 -11 63 1 OK
1030 2330 1 1 -3 -9 -11 63 1 OK
1031 1881 1 1 -15 -9 -14 63 1 OK
1032 2552 0 0 11 -9 -15 -64 0 OK
1033 1143 1 1 -15 13 15 63 1 OK
1034 854 1 1 -16 -9 -3 63 1 OK
1035 1685 1 1 -12 1 -9 63 1 OK
1036 436 1 1 -8 11 -10 63 1 OK
1037 307 0 0 15 -8 8 -64 0 OK
1038 1298 0 0 15 4 -16 -64 0 OK
1039 209 1 1 -15 -1 -12 63 1 OK
1040 240 1 1 -7 -5 -2 63 1 OK
1041 1391 1 1 -16 -8 -6 63 1 OK
1042 462 0 0 10 -3 13 -64 0 OK
1043 653 0 0 15 -3 -12 -64 0 OK
1044 1964 1 1 -6 -11 -3 63 1 OK
1045 1195 1 1 -15 3 15 63 1 OK
1046 1546 0 0 15 -3 4 -64 0 OK
1047 3017 0 0 15 -2 -6 -64 0 OK
1048 2408 0 0 -7 -7 -7 -64 0 OK
1049 2919 0 0 3 15 1 -64 0 OK
1050 1350 1 1 -16 11 6 63 1 OK
1051 901 1 1 -8 -7 -6 63 1 OK
1052 1572 1 1 -7 15 -3 63 1 OK
1053 163 1 1 -3 -6 -8 63 1 OK
1054 3074 1 1 -13 2 -15 63 1 OK
1055 705 0 0 13 1 -15 -64 0 OK
1056 2656 1 1 -5 8 -4 63 1 OK
1057 2527 1 1 -14 1 10 63 1 OK
1058 318 1 1 0 1 -10 63 1 OK
1059 2429 0 0 8 -6 -6 -64 0 OK
1060 2460 1 1 -10 8 -11 63 1 OK
1061 411 0 0 7 10 -14 -64 0 OK
1062 2682 0 0 4 1 12 -64 0 OK
1063 2873 1 1 -9 -5 5 63 1 OK
1064 984 1 1 1 -16 2 63 1 OK
1065 215 1 1 1 1 -14 63 1 OK
1066 566 0 0 -1 -10 11 -64 0 OK
1067 2037 0 0 14 -14 15 -64 0 OK
1068 1428 0 0 2 -10 14 -64 0 OK
1069 1939 1 1 -1 -16 10 63 1 OK
1070 370 0 0 13 -16 -1 -64 0 OK
1071 3121 1 1 -4 2 15 63 1 OK
1072 592 1 1 -13 -7 -3 63 1 OK
1073 2383 0 0 7 15 -16 -64 0 OK
1074 2094 1 1 -7 15 1 63 1 OK
1075 2925 0 0 4 15 -2 -64 0 OK
1076 1676 1 1 -10 15 -10 63 1 OK
1077 1547 1 1 -12 15 -11 63 1 OK
1078 2538 0 0 15 7 -14 -64 0 OK
1079 1449 0 0 15 -13 15 -64 0 OK
1080 1480 1 1 -11 9 -11 63 1 OK
1081 2631 0 0 14 -15 15 -64 0 OK
1082 1702 1 1 -6 4 -16 63 1 OK
1083 1893 1 1 -7 -2 15 63 1 OK
1084 4 0 0 11 -11 6 -64 0 OK
1085 2435 0 0 15 5 4 -64 0 OK
1086 2786 1 1 -12 -14 -16 63 1 OK
1087 1057 1 1 -1 10 -9 63 1 OK
1088 448 1 1 -9 -5 -6 63 1 OK
1089 959 1 1 -9 -2 15 63 1 OK
1090 2590 1 1 -12 2 -15 63 1 OK
1091 2141 0 0 11 -12 13 -64 0 OK
1092 2812 0 0 2 -10 15 -64 0 OK
1093 1403 1 1 -4 15 1 63 1 OK
1094 1114 1 1 -13 -11 12 63 1 OK
1095 1945 0 0 10 9 -7 -64 0 OK
1096 696 1 1 -9 5 -13 63 1 OK
1097 567 1 1 -5 -4 11 63 1 OK
1098 1558 1 1 -15 13 -7 63 1 OK
1099 469 1 1 -2 0 8 63 1 OK
1100 500 1 1 -16 -7 -5 63 1 OK
1101 1651 0 0 2 -5 -4 -64 0 OK
1102 722 0 0 9 -8 15 -64 0 OK
1103 913 0 0 15 6 -3 -64 0 OK
1104 2224 1 1 -7 6 -1 63 1 OK
1105 1455 1 1 -6 -11 -6 63 1 OK
1106 1806 0 0 3 -9 11 -64 0 OK
1107 77 1 1 -12 -10 11 63 1 OK
1108 2668 1 1 -15 -1 -3 63 1 OK
1109 3179 1 1 -16 15 -13 63 1 OK
1110 1610 0 0 14 -8 -14 -64 0 OK
1111 1161 1 1 -16 -11 -13 63 1 OK
1112 1832 0 0 5 15 -3 -64 0 OK
1113 423 0 0 14 1 -16 -64 0 OK
1114 134 0 0 13 -3 11 -64 0 OK
1115 965 1 1 -12 12 -16 63 1 OK
1116 2916 0 0 0 -12 12 -64 0 OK
1117 2787 1 1 -16 15 7 63 1 OK
1118 578 1 1 -5 -2 -8 63 1 OK
1119 2689 1 1 -16 4 5 63 1 OK
1120 2720 1 1 -4 -7 -4 63 1 OK
1121 671 0 0 5 -16 -6 -64 0 OK
1122 2942 1 1 -9 -9 14 63 1 OK
1123 3133 1 1 -6 4 15 63 1 OK
1124 1244 1 1 -13 5 15 63 1 OK
1125 475 1 1 -5 1 11 63 1 OK
1126 826 1 1 -16 -6 -12 63 1 OK
1127 2297 1 1 0 10 9 63 1 OK
1128 1688 0 0 6 9 2 -64 0 OK
1129 2199 1 1 -2 2 -14 63 1 OK
1130 630 1 1 -3 -6 -16 63 1 OK
1131 181 1 1 -7 12 -14 63 1 OK
1132 852 1 1 3 7 -16 63 1 OK
1133 2643 1 1 -13 15 13 63 1 OK
1134 2354 0 0 15 14 -13 -64 0 OK
1135 3185 0 0 15 -1 -10 -64 0 OK
1136 1936 0 0 7 -13 5 -64 0 OK
1137 1807 1 1 -15 7 -8 63 1 OK
1138 2798 0 0 7 15 12 -64 0 OK
1139 1709 1 1 -16 -16 -11 63 1 OK
1140 1740 1 1 -9 -16 1 63 1 OK
1141 2891 1 1 -14 15 -14 63 1 OK
1142 1962 1 1 -15 11 -4 63 1 OK
1143 2153 1 1 -9 13 3 63 1 OK
1144 264 0 0 10 1 -9 -64 0 OK
1145 2695 0 0 10 -15 11 -64 0 OK
1146 3046 1 1 -9 9 10 63 1 OK
1147 1317 1 1 -1 7 11 63 1 OK
1148 708 0 0 7 -4 14 -64 0 OK
1149 1219 1 1 -9 -14 -9 63 1 OK
1150 2850 1 1 -16 -10 8 63 1 OK
1151 2401 0 0 10 -5 15 -64 0 OK
1152 3072 1 1 0 -12 -1 63 1 OK
1153 1663 1 1 -16 5 13 63 1 OK
1154 1374 1 1 -15 -8 -15 63 1 OK
1155 2205 1 1 2 -13 2 63 1 OK
1156 956 1 1 -13 6 7 63 1 OK
