Turbo Decoder End-to-End Report
symbols=6144 n_half_iter=11 f1=263 f2=480 total_outputs=6144 expected_outputs=6144
final_decision_symbols=6144 bit_errors_vs_original=19
idx_orig pi_inv bit_orig bit_int_at_pi_inv l_sys_orig l_par1_orig l_par2_int final_llr hard_dec match_orig
1557 1251 1 1 -5 7 -16 63 1 OK
1558 314 0 0 12 6 -8 -64 0 OK
1559 4945 1 1 -2 -16 -16 63 1 OK
1560 2856 1 1 -10 -16 7 63 1 OK
1561 191 1 1 -4 4 -8 63 1 OK
1562 3094 1 1 -3 15 15 63 1 OK
1563 5421 0 0 10 -9 -10 -64 0 OK
1564 1028 1 1 -6 -2 -16 63 1 OK
1565 2203 1 1 -16 -6 -3 63 1 OK
1566 2802 1 1 -16 -8 -12 63 1 OK
1567 2825 0 0 15 12 -11 -64 0 OK
1568 2272 0 0 10 15 -12 -64 0 OK
1569 1143 1 1 -6 9 -9 63 1 OK
1570 5582 0 0 15 -16 9 -64 0 OK
1571 3301 1 1 -9 -4 -13 63 1 OK
1572 444 1 1 -2 -10 10 63 1 OK
1573 3155 1 1 1 -13 -11 63 1 OK
1574 5290 1 1 -3 -5 -4 63 1 OK
1575 705 1 1 -5 -13 10 63 1 OK
1576 1688 0 0 15 14 -13 -64 0 OK
1577 2095 1 1 -8 -16 -7 63 1 OK
1578 1926 0 0 6 -5 6 -64 0 OK
1579 1181 1 1 -13 -3 -16 63 1 OK
1580 6004 1 1 -8 3 -16 63 1 OK
1581 4107 0 0 0 -13 -2 -64 0 OK
1582 1634 1 1 -8 3 11 63 1 OK
1583 4729 0 0 15 -10 -15 -64 0 OK
1584 1104 1 1 -6 15 8 63 1 OK
1585 3047 0 0 6 -14 15 -64 0 OK
1586 4414 1 1 -11 0 8 63 1 OK
1587 5205 0 0 15 -15 3 -64 0 OK
1588 5420 0 0 -1 -12 -7 -64 0 OK
1589 5059 0 0 14 -16 -2 -64 0 OK
1590 4122 1 1 -16 -13 7 63 1 OK
1591 2609 0 0 5 -12 -12 -64 0 OK
1592 520 1 1 -16 2 15 63 1 OK
1593 3999 0 0 6 6 11 -64 0 OK
1594 758 1 1 -1 -6 -16 63 1 OK
1595 3085 1 1 -16 -3 8 63 1 OK
1596 4836 0 0 6 -9 1 -64 0 OK
1597 6011 1 1 0 15 -16 63 1 OK
1598 466 1 1 -12 -15 -12 63 1 OK
1599 489 0 0 9 15 -13 -64 0 OK
1600 6080 1 1 -15 10 12 63 1 OK
1601 4951 0 0 7 9 14 -64 0 OK
1602 3246 1 1 -7 15 -4 63 1 OK
1603 965 1 1 -11 15 3 63 1 OK
1604 4252 0 0 15 15 15 -64 0 OK
1605 819 1 1 2 12 7 63 1 OK
1606 2954 0 0 12 -7 -4 -64 0 OK
1607 4513 0 0 8 8 -15 -64 0 OK
1608 5496 0 0 8 11 -8 -64 0 OK
1609 5903 1 1 -10 15 15 63 1 OK
1610 5734 1 1 -11 15 10 63 1 OK
1611 4989 1 1 -16 -9 -4 63 1 OK
1612 3668 1 1 -13 9 9 63 1 OK
1613 1771 0 0 3 13 6 -64 0 OK
1614 5442 1 1 -2 -13 5 63 1 OK
1615 2393 0 0 10 15 8 -64 0 OK
1616 4912 1 1 -5 6 -11 63 1 OK
1617 711 1 1 -16 -9 -2 63 1 OK
1618 2078 1 1 -13 5 -12 63 1 OK
1619 2869 0 0 0 7 0 -64 0 OK
1620 3084 1 1 -1 -1 -16 63 1 OK
1621 2723 1 1 -11 -1 -14 63 1 OK
1622 1786 1 1 -7 15 -9 63 1 OK
1623 273 1 1 -16 15 -11 63 1 OK
1624 4328 0 0 15 -16 15 -64 0 OK
1625 1663 1 1 -13 -6 0 63 1 OK
1626 4566 1 1 6 -3 11 63 1 OK
1627 749 0 0 0 15 15 -64 0 OK
1628 2500 0 0 0 8 15 -64 0 OK
1629 3675 1 1 -8 7 15 63 1 OK
1630 4274 0 0 15 -5 -7 -64 0 OK
1631 4297 0 0 15 9 9 -64 0 OK
1632 3744 0 0 15 15 -16 -64 0 OK
1633 2615 1 1 -6 15 15 63 1 OK
1634 910 0 0 4 -16 9 -64 0 OK
1635 4773 0 0 2 2 15 -64 0 OK
1636 1916 1 1 -14 -9 -3 63 1 OK
1637 4627 0 0 7 -16 -2 -64 0 OK
1638 618 1 1 -10 -8 -7 63 1 OK
1639 2177 0 0 -3 -10 15 -64 0 OK
1640 3160 0 0 15 -3 -16 -64 0 OK
1641 3567 1 1 -15 -6 -11 63 1 OK
1642 3398 0 0 15 -4 15 -64 0 OK
1643 2653 0 0 7 -9 6 -64 0 OK
1644 1332 1 1 -10 -7 7 63 1 OK
1645 5579 0 0 14 -16 -11 -64 0 OK
1646 3106 0 0 8 -8 -10 -64 0 OK
1647 57 1 1 -4 -14 15 63 1 OK
1648 2576 1 1 -8 12 -16 63 1 OK
1649 4519 1 1 -13 5 -6 63 1 OK
1650 5886 0 0 15 -15 -16 -64 0 OK
1651 533 0 0 15 6 -7 -64 0 OK
1652 748 0 0 12 15 14 -64 0 OK
1653 387 1 1 -1 15 8 63 1 OK
1654 5594 1 1 -5 0 5 63 1 OK
1655 4081 0 0 3 15 15 -64 0 OK
1656 1992 0 0 10 -4 15 -64 0 OK
1657 5471 0 0 6 -9 12 -64 0 OK
1658 2230 1 1 -1 15 15 63 1 OK
1659 4557 0 0 3 15 15 -64 0 OK
1660 164 0 0 15 3 -12 -64 0 OK
1661 1339 1 1 -15 2 15 63 1 OK
1662 1938 1 1 -4 -15 -6 63 1 OK
1663 1961 1 1 2 11 0 63 1 OK
1664 1408 0 0 1 -16 -9 -64 0 OK
1665 279 1 1 -16 12 15 63 1 OK
1666 4718 0 0 15 -14 11 -64 0 OK
1667 2437 0 0 13 -16 -16 -64 0 OK
1668 5724 0 0 13 -3 -13 -64 0 OK
1669 2291 0 0 15 2 -16 -64 0 OK
1670 4426 1 1 -3 7 7 63 1 OK
1671 5985 1 1 -16 -13 -2 63 1 OK
1672 824 0 0 9 -12 8 -64 0 OK
1673 1231 1 1 1 -16 15 63 1 OK
1674 1062 0 0 10 -6 14 -64 0 OK
1675 317 0 0 8 -16 6 -64 0 OK
1676 5140 1 1 -6 -7 -16 63 1 OK
1677 3243 1 1 6 7 7 63 1 OK
1678 770 0 0 14 -10 -7 -64 0 OK
1679 3865 1 1 -14 15 -10 63 1 OK
1680 240 0 0 0 0 1 -64 0 OK
1681 2183 0 0 15 -7 -2 -64 0 OK
1682 3550 0 0 2 -16 -7 -64 0 OK
1683 4341 0 0 8 15 10 -64 0 OK
1684 4556 1 1 -8 3 6 63 1 OK
1685 4195 0 0 14 11 -16 -64 0 OK
1686 3258 0 0 10 -7 -5 -64 0 OK
1687 1745 0 0 15 -9 15 -64 0 OK
1688 5800 0 0 12 -13 -4 -64 0 OK
1689 3135 1 1 -11 -16 -4 63 1 OK
1690 6038 1 1 -5 10 -4 63 1 OK
1691 2221 1 1 2 6 15 63 1 OK
1692 3972 1 1 -6 0 -2 63 1 OK
1693 5147 0 0 -1 14 -3 -64 0 OK
1694 5746 1 1 -6 10 15 63 1 OK
1695 5769 0 0 6 -16 6 -64 0 OK
1696 5216 0 0 5 14 -4 -64 0 OK
1697 4087 1 1 -9 -8 6 63 1 OK
1698 2382 0 0 -3 -11 -12 -64 0 OK
1699 101 0 0 12 15 -4 -64 0 OK
1700 3388 1 1 -5 10 14 63 1 OK
1701 6099 1 1 -7 -9 -16 63 1 OK
1702 2090 0 0 5 -8 6 -64 0 OK
1703 3649 0 0 7 9 12 -64 0 OK
1704 4632 1 1 -8 13 8 63 1 OK
1705 5039 1 1 0 -15 12 63 1 OK
1706 4870 0 0 15 -16 -16 -64 0 OK
1707 4125 0 0 8 14 15 -64 0 OK
1708 2804 0 0 10 -5 -16 -64 0 OK
1709 907 1 1 -12 -8 2 63 1 OK
1710 4578 1 1 -9 -16 5 63 1 OK
1711 1529 1 1 -6 -9 -14 63 1 OK
1712 4048 1 1 -4 -5 13 63 1 OK
1713 5991 0 0 0 15 -4 -64 0 OK
1714 1214 1 1 1 -7 -5 63 1 OK
1715 2005 0 0 7 -10 -3 -64 0 OK
1716 2220 1 1 -4 -5 2 63 1 OK
1717 1859 0 0 -1 -16 -11 -64 0 OK
1718 922 1 1 -14 6 14 63 1 OK
1719 5553 1 1 3 -12 -5 63 1 OK
1720 3464 0 0 11 15 -6 -64 0 OK
1721 799 0 0 5 -11 15 -64 0 OK
1722 3702 0 0 15 7 5 -64 0 OK
1723 6029 0 0 12 9 -8 -64 0 OK
1724 1636 0 0 0 -6 3 -64 0 OK
1725 2811 1 1 -8 8 -16 63 1 OK
1726 3410 1 1 -4 11 11 63 1 OK
1727 3433 0 0 -2 -8 -16 -64 0 OK
1728 2880 0 0 10 14 6 -64 0 OK
1729 1751 0 0 12 13 14 -64 0 OK
1730 46 1 1 -12 11 14 63 1 OK
1731 3909 1 1 -16 8 -3 63 1 OK
1732 1052 0 0 5 -2 -9 -64 0 OK
1733 3763 0 0 14 -12 -2 -64 0 OK
1734 5898 0 0 7 -3 4 -64 0 OK
1735 1313 0 0 0 -5 -11 -64 0 OK
1736 2296 1 1 -16 -16 -1 63 1 OK
1737 2703 0 0 15 -2 12 -64 0 OK
1738 2534 0 0 -1 -15 7 -64 0 OK
1739 1789 1 1 -9 -5 15 63 1 OK
1740 468 1 1 -13 8 -16 63 1 OK
1741 4715 0 0 15 -13 15 -64 0 OK
1742 2242 0 0 4 -16 -16 -64 0 OK
1743 5337 1 1 -9 15 0 63 1 OK
1744 1712 0 0 2 2 -1 -64 0 OK
1745 3655 0 0 14 5 7 -64 0 OK
1746 5022 1 1 -9 -6 0 63 1 OK
1747 5813 0 0 4 12 15 -64 0 OK
1748 6028 1 1 -16 3 -10 63 1 OK
1749 5667 0 0 8 9 11 -64 0 OK
1750 4730 1 1 -12 15 -7 63 1 OK
1751 3217 1 1 -2 5 -16 63 1 OK
1752 1128 1 1 -6 -9 15 63 1 OK
1753 4607 1 1 -8 12 -4 63 1 OK
1754 1366 1 1 -16 -15 11 63 1 OK
1755 3693 0 0 4 2 -10 -64 0 OK
1756 5444 0 0 -3 -9 11 -64 0 OK
1757 475 0 0 0 15 -4 -64 0 OK
1758 1074 1 1 -7 -9 -16 63 1 OK
1759 1097 0 0 8 -6 9 -64 0 OK
1760 544 1 1 4 -2 15 63 1 OK
1761 5559 1 1 -16 10 3 63 1 OK
1762 3854 0 0 13 -11 -3 -64 0 OK
1763 1573 0 0 7 4 -16 -64 0 OK
1764 4860 1 1 -16 11 15 63 1 OK
1765 1427 0 0 13 12 -6 -64 0 OK
1766 3562 1 1 -2 -6 -7 63 1 OK
1767 5121 1 1 -10 -15 -16 63 1 OK
1768 6104 0 0 4 -15 -1 -64 0 OK
1769 367 0 0 15 -8 15 -64 0 OK
1770 198 0 0 14 6 15 -64 0 OK
1771 5597 1 1 -10 15 -6 63 1 OK
1772 4276 1 1 0 -16 10 63 1 OK
1773 2379 0 0 7 -7 -10 -64 0 OK
1774 6050 0 0 15 13 11 -64 0 OK
1775 3001 0 0 6 -16 -15 -64 0 OK
1776 5520 1 1 6 -12 -5 63 1 OK
1777 1319 0 0 4 13 -16 -64 0 OK
1778 2686 1 1 -14 -16 -15 63 1 OK
1779 3477 0 0 13 -9 15 -64 0 OK
1780 3692 1 1 -8 -10 7 63 1 OK
1781 3331 1 1 -4 6 -16 63 1 OK
1782 2394 1 1 -12 10 -7 63 1 OK
1783 881 0 0 14 -12 15 -64 0 OK
1784 4936 1 1 -5 -10 12 63 1 OK
1785 2271 1 1 -6 -16 -9 63 1 OK
1786 5174 0 0 2 10 12 -64 0 OK
1787 1357 0 0 8 -2 4 -64 0 OK
1788 3108 1 1 -9 9 -7 63 1 OK
1789 4283 1 1 6 2 -10 63 1 OK
1790 4882 1 1 -12 -10 5 63 1 OK
1791 4905 1 1 -7 15 8 63 1 OK
1792 4352 1 1 -10 -6 3 63 1 OK
1793 3223 1 1 -16 -12 4 63 1 OK
1794 1518 1 1 -11 8 -16 63 1 OK
1795 5381 0 0 7 -8 -9 -64 0 OK
1796 2524 1 1 -16 15 -14 63 1 OK
1797 5235 0 0 14 -4 11 -64 0 OK
1798 1226 1 1 -15 15 -11 63 1 OK
1799 2785 1 1 -11 12 -16 63 1 OK
1800 3768 0 0 15 -16 -15 -64 0 OK
1801 4175 0 0 15 4 -13 -64 0 OK
1802 4006 1 1 -7 -5 -6 63 1 OK
1803 3261 0 0 14 -16 6 -64 0 OK
1804 1940 0 0 1 15 12 -64 0 OK
1805 43 1 1 -16 13 15 63 1 OK
1806 3714 0 0 13 12 -16 -64 0 OK
1807 665 0 0 8 -8 -12 -64 0 OK
1808 3184 0 0 11 -16 -4 -64 0 OK
1809 5127 0 0 15 8 -3 -64 0 OK
1810 350 0 0 11 1 -9 -64 0 OK
1811 1141 1 1 -9 2 15 63 1 OK
1812 1356 1 1 -12 -4 13 63 1 OK
1813 995 1 1 -16 10 -2 63 1 OK
1814 58 0 0 9 15 -12 -64 0 OK
1815 4689 0 0 15 15 11 -64 0 OK
1816 2600 1 1 -8 -6 10 63 1 OK
1817 6079 1 1 -16 -10 6 63 1 OK
1818 2838 1 1 -16 8 -10 63 1 OK
1819 5165 1 1 8 -8 -8 63 1 OK
1820 772 0 0 5 -8 -16 -64 0 OK
1821 1947 0 0 15 15 -2 -64 0 OK
1822 2546 1 1 -16 -1 -3 63 1 OK
1823 2569 0 0 7 -16 7 -64 0 OK
1824 2016 1 1 -15 -15 -13 63 1 OK
1825 887 1 1 -10 11 10 63 1 OK
1826 5326 0 0 8 0 5 -64 0 OK
1827 3045 0 0 15 -2 15 -64 0 OK
1828 188 1 1 -16 4 8 63 1 OK
1829 2899 0 0 14 15 8 -64 0 OK
1830 5034 0 0 4 11 1 -64 0 OK
1831 449 1 1 -16 -5 4 63 1 OK
1832 1432 0 0 1 15 -4 -64 0 OK
1833 1839 1 1 2 2 3 63 1 OK
1834 1670 1 1 -11 -1 -3 63 1 OK
1835 925 1 1 1 10 -1 63 1 OK
1836 5748 0 0 7 -2 11 -64 0 OK
1837 3851 0 0 15 12 -10 -64 0 OK
1838 1378 0 0 15 -3 -14 -64 0 OK
1839 4473 0 0 15 15 14 -64 0 OK
1840 848 0 0 11 11 -11 -64 0 OK
1841 2791 0 0 7 8 -6 -64 0 OK
1842 4158 0 0 15 15 -8 -64 0 OK
1843 4949 1 1 -10 -12 -10 63 1 OK
1844 5164 1 1 -9 -16 -16 63 1 OK
1845 4803 1 1 -10 11 0 63 1 OK
1846 3866 1 1 -5 8 11 63 1 OK
1847 2353 1 1 -7 9 15 63 1 OK
1848 264 1 1 -13 -16 13 63 1 OK
1849 3743 0 0 14 -14 9 -64 0 OK
1850 502 0 0 4 8 -14 -64 0 OK
1851 2829 0 0 -2 -16 -12 -64 0 OK
1852 4580 1 1 -8 -9 7 63 1 OK
1853 5755 0 0 9 1 -2 -64 0 OK
1854 210 0 0 10 8 9 -64 0 OK
1855 233 1 1 -11 5 4 63 1 OK
1856 5824 1 1 -11 15 -14 63 1 OK
1857 4695 0 0 8 11 5 -64 0 OK
1858 2990 1 1 -16 14 4 63 1 OK
1859 709 1 1 2 2 -15 63 1 OK
1860 3996 0 0 3 8 -16 -64 0 OK
1861 563 0 0 4 -4 5 -64 0 OK
1862 2698 0 0 1 -14 11 -64 0 OK
1863 4257 0 0 15 -4 7 -64 0 OK
1864 5240 0 0 1 11 -4 -64 0 OK
1865 5647 0 0 13 0 -4 -64 0 OK
1866 5478 1 1 -11 -10 5 63 1 OK
1867 4733 0 0 -4 15 -6 -64 0 OK
1868 3412 0 0 3 9 -10 -64 0 OK
1869 1515 0 0 2 -5 -5 -64 0 OK
1870 5186 0 0 -2 -8 -11 -64 0 OK
1871 2137 0 0 14 -9 -12 -64 0 OK
1872 4656 0 0 7 15 -1 -64 0 OK
1873 455 0 0 6 -16 6 -64 0 OK
1874 1822 1 1 -6 -13 0 63 1 OK
1875 2613 1 1 -3 -11 -14 63 1 OK
1876 2828 1 1 -15 -15 -7 63 1 OK
1877 2467 0 0 7 6 14 -64 0 OK
1878 1530 0 0 11 2 -13 -64 0 OK
1879 17 1 1 -16 14 2 63 1 OK
1880 4072 0 0 15 -2 -3 -64 0 OK
1881 1407 0 0 15 15 -14 -64 0 OK
1882 4310 0 0 -2 15 -16 -64 0 OK
1883 493 1 1 -10 11 9 63 1 OK
1884 2244 1 1 -13 15 9 63 1 OK
1885 3419 0 0 9 15 -8 -64 0 OK
1886 4018 0 0 8 -8 0 -64 0 OK
1887 4041 1 1 -4 13 -13 63 1 OK
1888 3488 0 0 9 -4 -16 -64 0 OK
1889 2359 1 1 -14 12 0 63 1 OK
1890 654 0 0 15 -9 3 -64 0 OK
1891 4517 1 1 -11 3 15 63 1 OK
1892 1660 1 1 -15 4 2 63 1 OK
1893 4371 1 1 -16 12 7 63 1 OK
1894 362 1 1 -16 -8 15 63 1 OK
1895 1921 1 1 -1 12 11 63 1 OK
1896 2904 0 0 15 15 -12 -64 0 OK
1897 3311 1 1 -14 -3 14 63 1 OK
1898 3142 0 0 13 15 0 -64 0 OK
1899 2397 1 1 -6 14 -9 63 1 OK
1900 1076 0 0 9 15 -13 -64 0 OK
1901 5323 1 1 -3 8 15 63 1 OK
1902 2850 1 1 1 7 9 63 1 OK
1903 5945 1 1 -15 -14 -14 63 1 OK
1904 2320 0 0 6 -1 14 -64 0 OK
1905 4263 0 0 3 7 -2 -64 0 OK
1906 5630 1 1 -12 6 9 63 1 OK
1907 277 0 0 -9 15 -16 -64 0 OK
1908 492 1 1 -15 7 15 63 1 OK
1909 131 0 0 11 2 9 -64 0 OK
1910 5338 0 0 2 15 3 -64 0 OK
1911 3825 0 0 10 8 13 -64 0 OK
1912 1736 0 0 15 -16 6 -64 0 OK
1913 5215 0 0 5 -13 3 -64 0 OK
1914 1974 0 0 -3 -4 10 -64 0 OK
1915 4301 0 0 8 10 11 -64 0 OK
1916 6052 0 0 15 -16 13 -64 0 OK
1917 1083 1 1 -6 -12 1 63 1 OK
1918 1682 0 0 7 15 9 -64 0 OK
1919 1705 0 0 0 12 5 -64 0 OK
1920 1152 1 1 -15 13 -16 63 1 OK
1921 23 1 1 -16 15 6 63 1 OK
1922 4462 0 0 15 15 10 -64 0 OK
1923 2181 1 1 -9 12 7 63 1 OK
1924 5468 1 1 -16 10 15 63 1 OK
1925 2035 1 1 -16 -11 15 63 1 OK
1926 4170 1 1 -11 12 15 63 1 OK
1927 5729 0 0 7 15 12 -64 0 OK
1928 568 0 0 8 15 14 -64 0 OK
1929 975 0 0 1 8 -14 -64 0 OK
1930 806 0 0 -7 3 -16 -64 0 OK
1931 61 1 1 -1 -13 -16 63 1 OK
1932 4884 1 1 -5 -16 -14 63 1 OK
1933 2987 0 0 12 -4 -4 -64 0 OK
1934 514 0 0 5 -8 15 -64 0 OK
1935 3609 1 1 -10 -16 15 63 1 OK
1936 6128 1 1 -5 15 10 63 1 OK
1937 1927 1 1 -6 8 -5 63 1 OK
1938 3294 1 1 1 15 -10 63 1 OK
1939 4085 0 0 7 11 12 -64 0 OK
1940 4300 1 1 -12 7 -11 63 1 OK
1941 3939 0 0 15 -14 -4 -64 0 OK
1942 3002 1 1 -16 -11 9 63 1 OK
1943 1489 1 1 -11 -11 3 63 1 OK
1944 5544 1 1 -2 -3 15 63 1 OK
1945 2879 0 0 4 0 0 -64 0 OK
1946 5782 1 1 -16 -16 12 63 1 OK
1947 1965 1 1 -6 7 1 63 1 OK
1948 3716 1 1 -10 -8 15 63 1 OK
1949 4891 1 1 -7 -10 13 63 1 OK
1950 5490 1 1 -3 2 14 63 1 OK
1951 5513 0 0 9 -3 -12 -64 0 OK
1952 4960 1 1 -16 -5 1 63 1 OK
1953 3831 0 0 15 -5 -12 -64 0 OK
1954 2126 1 1 -12 2 -10 63 1 OK
1955 5989 0 0 10 -9 -9 -64 0 OK
1956 3132 0 0 8 0 15 -64 0 OK
1957 5843 0 0 7 -3 -16 -64 0 OK
1958 1834 1 1 -3 -5 -16 63 1 OK
1959 3393 0 0 15 -5 -13 -64 0 OK
1960 4376 1 1 -13 1 -3 63 1 OK
1961 4783 0 0 8 15 15 -64 0 OK
1962 4614 0 0 13 8 -3 -64 0 OK
1963 3869 1 1 -9 -12 -11 63 1 OK
1964 2548 1 1 -7 -15 -16 63 1 OK
1965 651 0 0 9 -7 -6 -64 0 OK
1966 4322 0 0 7 1 7 -64 0 OK
1967 1273 0 0 15 15 15 -64 0 OK
1968 3792 0 0 12 -10 -3 -64 0 OK
1969 5735 0 0 6 8 -15 -64 0 OK
1970 958 1 1 -16 -10 -14 63 1 OK
1971 1749 0 0 11 -10 15 -64 0 OK
1972 1964 0 0 15 6 12 -64 0 OK
1973 1603 1 1 -16 -1 9 63 1 OK
1974 666 0 0 8 8 9 -64 0 OK
1975 5297 1 1 -14 15 7 63 1 OK
1976 3208 1 1 -13 13 -9 63 1 OK
1977 543 1 1 -15 -16 15 63 1 OK
1978 3446 1 1 -14 15 -10 63 1 OK
1979 5773 0 0 7 -3 -16 -64 0 OK
1980 1380 1 1 -3 -15 -8 63 1 OK
1981 2555 1 1 -11 -3 -11 63 1 OK
1982 3154 1 1 -13 2 14 63 1 OK
1983 3177 0 0 15 -14 -15 -64 0 OK
1984 2624 0 0 2 -14 13 -64 0 OK
1985 1495 1 1 -3 -3 -7 63 1 OK
1986 5934 1 1 -6 -8 -16 63 1 OK
1987 3653 1 1 -7 -13 -4 63 1 OK
1988 796 0 0 5 -4 4 -64 0 OK
1989 3507 1 1 -13 7 4 63 1 OK
1990 5642 1 1 -5 -14 -14 63 1 OK
1991 1057 0 0 15 -4 10 -64 0 OK
1992 2040 0 0 12 -16 9 -64 0 OK
1993 2447 1 1 -12 -16 -1 63 1 OK
1994 2278 1 1 -8 -15 15 63 1 OK
1995 1533 0 0 11 12 -9 -64 0 OK
1996 212 0 0 10 5 15 -64 0 OK
1997 4459 1 1 -16 14 -9 63 1 OK
1998 1986 1 1 -5 11 -11 63 1 OK
1999 5081 0 0 8 9 7 -64 0 OK
2000 1456 1 1 -14 6 15 63 1 OK
2001 3399 1 1 -10 9 15 63 1 OK
2002 4766 0 0 13 9 -10 -64 0 OK
2003 5557 1 1 -10 15 -13 63 1 OK
2004 5772 0 0 15 -13 -16 -64 0 OK
2005 5411 0 0 12 3 -16 -64 0 OK
2006 4474 1 1 -11 -14 -10 63 1 OK
2007 2961 0 0 4 -6 13 -64 0 OK
2008 872 1 1 -4 -12 -16 63 1 OK
2009 4351 0 0 3 -11 -2 -64 0 OK
2010 1110 0 0 11 -7 -7 -64 0 OK
2011 3437 0 0 6 6 9 -64 0 OK
2012 5188 1 1 7 12 -14 63 1 OK
2013 219 1 1 -11 3 -12 63 1 OK
2014 818 0 0 6 -16 14 -64 0 OK
2015 841 1 1 -1 -12 -4 63 1 OK
2016 288 1 1 -16 15 -10 63 1 OK
2017 5303 1 1 -16 11 -4 63 1 OK
2018 3598 1 1 -9 6 -2 63 1 OK
2019 1317 0 0 10 5 6 -64 0 OK
2020 4604 0 0 2 -15 14 -64 0 OK
2021 1171 1 1 -16 15 11 63 1 OK
2022 3306 1 1 -1 8 -15 63 1 OK
2023 4865 0 0 7 -11 11 -64 0 OK
2024 5848 0 0 15 1 0 -64 0 OK
2025 111 1 1 -16 -9 -7 63 1 OK
2026 6086 1 1 -15 15 -12 63 1 OK
2027 5341 1 1 -10 -14 -11 63 1 OK
2028 4020 0 0 11 12 15 -64 0 OK
2029 2123 0 0 15 -9 11 -64 0 OK
2030 5794 1 1 -8 -15 15 63 1 OK
2031 2745 1 1 -2 -3 -16 63 1 OK
2032 5264 1 1 1 1 15 63 1 OK
2033 1063 1 1 -16 -8 -16 63 1 OK
2034 2430 0 0 8 -1 -12 -64 0 OK
2035 3221 1 1 -9 -7 -8 63 1 OK
2036 3436 1 1 -12 15 -13 63 1 OK
2037 3075 0 0 14 15 15 -64 0 OK
2038 2138 1 1 -6 -11 15 63 1 OK
2039 625 0 0 9 11 -10 -64 0 OK
2040 4680 0 0 3 -13 -16 -64 0 OK
2041 2015 1 1 -8 -11 9 63 1 OK
2042 4918 0 0 9 9 -11 -64 0 OK
2043 1101 1 1 -16 -8 0 63 1 OK
2044 2852 1 1 -15 12 -3 63 1 OK
2045 4027 0 0 -1 15 -12 -64 0 OK
2046 4626 0 0 15 4 -16 -64 0 OK
2047 4649 1 1 -16 -10 10 63 1 OK
2048 4096 0 0 6 6 -8 -64 0 OK
2049 2967 0 0 15 -4 -12 -64 0 OK
2050 1262 0 0 4 4 8 -64 0 OK
2051 5125 1 1 -16 -11 15 63 1 OK
2052 2268 0 0 15 -6 1 -64 0 OK
2053 4979 0 0 11 15 -16 -64 0 OK
2054 970 0 0 6 -16 7 -64 0 OK
2055 2529 0 0 8 15 -16 -64 0 OK
2056 3512 1 1 -7 -9 3 63 1 OK
2057 3919 1 1 -16 15 10 63 1 OK
2058 3750 1 1 -16 -1 -8 63 1 OK
2059 3005 0 0 -1 -1 -11 -64 0 OK
2060 1684 0 0 15 -16 15 -64 0 OK
2061 5931 0 0 8 9 -14 -64 0 OK
2062 3458 1 1 -14 -9 7 63 1 OK
2063 409 1 1 -16 11 -6 63 1 OK
2064 2928 1 1 4 -12 7 63 1 OK
2065 4871 1 1 -13 -16 -10 63 1 OK
2066 94 0 0 10 -14 -1 -64 0 OK
2067 885 0 0 8 -5 -2 -64 0 OK
2068 1100 0 0 4 13 -3 -64 0 OK
2069 739 0 0 10 -3 13 -64 0 OK
2070 5946 1 1 -7 -14 -1 63 1 OK
2071 4433 0 0 10 12 -13 -64 0 OK
2072 2344 1 1 -9 -15 -1 63 1 OK
2073 5823 1 1 2 15 -16 63 1 OK
2074 2582 1 1 -8 -11 15 63 1 OK
2075 4909 1 1 -15 -4 -3 63 1 OK
2076 516 0 0 15 -12 3 -64 0 OK
2077 1691 0 0 12 -1 13 -64 0 OK
2078 2290 0 0 12 15 12 -64 0 OK
2079 2313 0 0 5 -12 4 -64 0 OK
2080 1760 1 1 -12 -16 -6 63 1 OK
2081 631 0 0 6 10 15 -64 0 OK
2082 5070 1 1 -12 -8 10 63 1 OK
2083 2789 0 0 11 -14 15 -64 0 OK
2084 6076 1 1 -15 -16 15 63 1 OK
2085 2643 1 1 -13 12 -6 63 1 OK
2086 4778 1 1 -16 4 -16 63 1 OK
2087 193 1 1 -16 8 -9 63 1 OK
2088 1176 1 1 -8 -9 -16 63 1 OK
2089 1583 1 1 -5 14 15 63 1 OK
2090 1414 1 1 -16 -4 -6 63 1 OK
2091 669 1 1 0 -16 -10 63 1 OK
2092 5492 0 0 8 -8 3 -64 0 OK
2093 3595 1 1 -16 5 8 63 1 OK
2094 1122 0 0 12 15 -16 -64 0 OK
2095 4217 1 1 -16 -16 13 63 1 OK
2096 592 1 1 -2 -4 -11 63 1 OK
2097 2535 1 1 -11 12 -15 63 1 OK
2098 3902 0 0 6 -7 12 -64 0 OK
2099 4693 0 0 13 -12 -16 -64 0 OK
2100 4908 0 0 7 -4 -4 -64 0 OK
2101 4547 1 1 -6 -15 15 63 1 OK
2102 3610 0 0 14 -16 2 -64 0 OK
2103 2097 1 1 -10 15 13 63 1 OK
2104 8 0 0 11 6 7 -64 0 OK
2105 3487 1 1 -16 -16 14 63 1 OK
2106 246 0 0 12 12 15 -64 0 OK
2107 2573 0 0 -1 -7 1 -64 0 OK
2108 4324 1 1 -14 -8 13 63 1 OK
2109 5499 0 0 12 15 -15 -64 0 OK
2110 6098 0 0 4 13 12 -64 0 OK
2111 6121 0 0 11 -12 -9 -64 0 OK
2112 5568 1 1 -12 6 -7 63 1 OK
2113 4439 0 0 -1 -1 15 -64 0 OK
